Cod_Infracao;UF;Quantidade
5924;MATO GROSSO DO SUL;3
5924;MINAS GERAIS;25
5924;PARA;12
5924;PARANA;10
5924;PERNAMBUCO;9
5924;PIAUI;3
5924;RIO DE JANEIRO;17
5924;RIO GRANDE DO NORTE;2
5924;RIO GRANDE DO SUL;24
5924;SANTA CATARINA;47
5924;SAO PAULO;40
5924;SERGIPE;2
5924;TOCANTINS;1
5932;ACRE;1
5932;BAHIA;6
5932;CEARA;3
5932;ESPIRITO SANTO;3
5932;MARANHAO;1
5932;MATO GROSSO;3
5932;MATO GROSSO DO SUL;1
5932;MINAS GERAIS;20
5932;PARA;1
5932;PARANA;11
5932;RIO DE JANEIRO;67
5932;RIO GRANDE DO SUL;5
5932;RONDONIA;1
5932;SANTA CATARINA;27
5932;SAO PAULO;32
5932;SERGIPE;1
5940;ALAGOAS;3
5940;BAHIA;14
5940;CEARA;9
5940;DISTRITO FEDERAL;5
5940;ESPIRITO SANTO;18
5940;GOIAS;4
5940;MARANHAO;3
5940;MATO GROSSO;16
5940;MATO GROSSO DO SUL;4
5940;MINAS GERAIS;37
5940;PARA;6
5940;PARAIBA;4
5940;PARANA;14
5940;PERNAMBUCO;4
5940;PIAUI;1
5940;RIO DE JANEIRO;11
5940;RIO GRANDE DO NORTE;2
5940;RIO GRANDE DO SUL;11
5940;RONDONIA;2
5940;RORAIMA;2
5940;SANTA CATARINA;16
5940;SAO PAULO;57
5940;SERGIPE;1
5940;TOCANTINS;1
5959;ACRE;16
5959;ALAGOAS;3
5959;AMAZONAS;31
5959;BAHIA;15
5959;CEARA;19
5959;DISTRITO FEDERAL;12
5959;ESPIRITO SANTO;6
5959;GOIAS;7
5959;MARANHAO;13
5959;MATO GROSSO;16
5959;MATO GROSSO DO SUL;14
5959;MINAS GERAIS;83
5959;PARA;73
5959;PARAIBA;2
5959;PARANA;27
5959;PERNAMBUCO;25
5959;PIAUI;4
5959;RIO DE JANEIRO;151
5959;RIO GRANDE DO NORTE;9
5959;RIO GRANDE DO SUL;10
5959;RONDONIA;9
5959;RORAIMA;2
5959;SANTA CATARINA;48
5959;SAO PAULO;77
5959;SERGIPE;22
5959;TOCANTINS;13
5967;ACRE;37
5967;ALAGOAS;211
5967;AMAZONAS;82
5967;AMAPA;22
5967;BAHIA;1099
5967;CEARA;463
5967;DISTRITO FEDERAL;412
5967;ESPIRITO SANTO;612
5967;GOIAS;518
5967;MARANHAO;232
5967;MATO GROSSO;801
5967;MATO GROSSO DO SUL;443
5967;MINAS GERAIS;3137
5967;PARA;633
5967;PARAIBA;162
5967;PARANA;2303
5967;PERNAMBUCO;451
5967;PIAUI;172
5967;RIO DE JANEIRO;948
5967;RIO GRANDE DO NORTE;246
5967;RIO GRANDE DO SUL;1492
5967;RONDONIA;247
5967;RORAIMA;35
5967;SANTA CATARINA;2371
5967;SAO PAULO;9666
5967;SERGIPE;252
5967;TOCANTINS;165
5975;ACRE;2
5975;ALAGOAS;42
5975;AMAZONAS;3
5975;AMAPA;19
5975;BAHIA;31
5975;CEARA;26
5975;DISTRITO FEDERAL;16
5975;ESPIRITO SANTO;21
5975;GOIAS;5
5975;MARANHAO;11
5975;MATO GROSSO;9
5975;MATO GROSSO DO SUL;7
5975;MINAS GERAIS;128
5975;PARA;21
5975;PARAIBA;14
5975;PARANA;186
5975;PERNAMBUCO;26
5975;PIAUI;9
5975;RIO DE JANEIRO;575
5975;RIO GRANDE DO NORTE;12
5975;RIO GRANDE DO SUL;305
5975;RONDONIA;8
5975;RORAIMA;1
5975;SANTA CATARINA;572
5975;SAO PAULO;412
5975;SERGIPE;15
5975;TOCANTINS;2
5983;BAHIA;1
5983;CEARA;3
5983;MATO GROSSO;3
5983;MINAS GERAIS;4
5983;PARA;1
5983;PARANA;6
5983;PERNAMBUCO;2
5983;RIO GRANDE DO SUL;2
5983;SANTA CATARINA;4
5983;SAO PAULO;2
5983;SERGIPE;1
5991;ACRE;10
5991;ALAGOAS;33
5991;AMAZONAS;223
5991;AMAPA;6
5991;BAHIA;298
5991;CEARA;1062
5991;DISTRITO FEDERAL;82
5991;ESPIRITO SANTO;91
5991;GOIAS;62
5991;MARANHAO;131
5991;MATO GROSSO;33
5991;MATO GROSSO DO SUL;27
5991;MINAS GERAIS;621
5991;PARA;61
5991;PARAIBA;159
5991;PARANA;363
5991;PERNAMBUCO;689
5991;PIAUI;106
5991;RIO DE JANEIRO;569
5991;RIO GRANDE DO NORTE;100
5991;RIO GRANDE DO SUL;421
5991;RONDONIA;22
5991;RORAIMA;9
5991;SANTA CATARINA;196
5991;SAO PAULO;1377
5991;SERGIPE;206
5991;TOCANTINS;2
6009;ALAGOAS;2
6009;BAHIA;2
6009;CEARA;3
6009;DISTRITO FEDERAL;1
6009;ESPIRITO SANTO;6
6009;GOIAS;1
6009;MARANHAO;1
6009;MATO GROSSO DO SUL;2
6009;MINAS GERAIS;23
6009;PARA;1
6009;PARAIBA;1
6009;PARANA;3
6009;PERNAMBUCO;8
6009;RIO DE JANEIRO;9
6009;RIO GRANDE DO NORTE;3
6009;RIO GRANDE DO SUL;4
6009;SANTA CATARINA;10
6009;SAO PAULO;33
6009;SERGIPE;1
6017;ACRE;18
6017;ALAGOAS;34
6017;AMAZONAS;404
6017;AMAPA;13
6017;BAHIA;127
6017;CEARA;447
6017;DISTRITO FEDERAL;54
6017;ESPIRITO SANTO;47
6017;GOIAS;47
6017;MARANHAO;218
6017;MATO GROSSO;64
6017;MATO GROSSO DO SUL;28
6017;MINAS GERAIS;349
6017;PARA;159
6017;PARAIBA;139
6017;PARANA;93
6017;PERNAMBUCO;266
6017;PIAUI;540
6017;RIO DE JANEIRO;219
6017;RIO GRANDE DO NORTE;36
6017;RIO GRANDE DO SUL;35
6017;RONDONIA;23
6017;RORAIMA;3
6017;SANTA CATARINA;75
6017;SAO PAULO;448
6017;SERGIPE;732
6017;TOCANTINS;9
6025;ACRE;1
6025;ALAGOAS;2
6025;AMAZONAS;74
6025;BAHIA;46
6025;CEARA;3
6025;DISTRITO FEDERAL;63
6025;ESPIRITO SANTO;1
6025;GOIAS;12
6025;MARANHAO;5
6025;MATO GROSSO;5
6025;MATO GROSSO DO SUL;6
6025;MINAS GERAIS;39
6025;PARA;7
6025;PARAIBA;3
6025;PARANA;26
6025;PERNAMBUCO;12
6025;PIAUI;4
6025;RIO DE JANEIRO;87
6025;RIO GRANDE DO NORTE;2
6025;RIO GRANDE DO SUL;19
6025;RONDONIA;4
6025;RORAIMA;2
6025;SANTA CATARINA;32
6025;SAO PAULO;58
6025;SERGIPE;35
6025;TOCANTINS;1
6033;AMAZONAS;24
6033;AMAPA;3
6033;BAHIA;14
6033;CEARA;4
6033;DISTRITO FEDERAL;15
6033;ESPIRITO SANTO;6
6033;GOIAS;3
6033;MARANHAO;10
6033;MATO GROSSO DO SUL;1
6033;MINAS GERAIS;25
6033;PARA;8
6033;PARAIBA;7
6033;PARANA;45
6033;PERNAMBUCO;37
6033;RIO DE JANEIRO;68
6033;RIO GRANDE DO NORTE;5
6033;RIO GRANDE DO SUL;23
6033;RONDONIA;1
6033;RORAIMA;2
6033;SANTA CATARINA;10
6033;SAO PAULO;45
6033;SERGIPE;182
6041;ACRE;38
6041;ALAGOAS;301
6041;AMAZONAS;991
6041;AMAPA;53
6041;BAHIA;1692
6041;CEARA;2745
6041;DISTRITO FEDERAL;451
6041;ESPIRITO SANTO;529
6041;GOIAS;270
6041;MARANHAO;455
6041;MATO GROSSO;1602
6041;MATO GROSSO DO SUL;443
6041;MINAS GERAIS;7369
6041;PARA;240
6041;PARAIBA;312
6041;PARANA;10793
6041;PERNAMBUCO;1772
6041;PIAUI;511
6041;RIO DE JANEIRO;1745
6041;RIO GRANDE DO NORTE;250
6041;RIO GRANDE DO SUL;672
6041;RONDONIA;74
6041;RORAIMA;99
6041;SANTA CATARINA;1906
6041;SAO PAULO;11995
6041;SERGIPE;1756
6041;TOCANTINS;36
6050;ACRE;461
6050;ALAGOAS;2786
6050;AMAZONAS;2241
6050;AMAPA;2324
6050;BAHIA;5023
6050;CEARA;8632
6050;DISTRITO FEDERAL;7921
6050;ESPIRITO SANTO;6141
6050;GOIAS;14227
6050;MARANHAO;2830
6050;MATO GROSSO;12160
6050;MATO GROSSO DO SUL;3973
6050;MINAS GERAIS;64742
6050;PARA;10037
6050;PARAIBA;2019
6050;PARANA;36974
6050;PERNAMBUCO;6693
6050;PIAUI;2367
6050;RIO DE JANEIRO;72661
6050;RIO GRANDE DO NORTE;9141
6050;RIO GRANDE DO SUL;6153
6050;RONDONIA;697
6050;RORAIMA;5021
6050;SANTA CATARINA;9008
6050;SAO PAULO;107044
6050;SERGIPE;2022
6050;TOCANTINS;1683
6068;ACRE;27
6068;ALAGOAS;59
6068;AMAZONAS;43
6068;AMAPA;87
6068;BAHIA;1702
6068;CEARA;158
6068;DISTRITO FEDERAL;161
6068;ESPIRITO SANTO;340
6068;GOIAS;816
6068;MARANHAO;105
6068;MATO GROSSO;778
6068;MATO GROSSO DO SUL;386
6068;MINAS GERAIS;1714
6068;PARA;221
6068;PARAIBA;76
6068;PARANA;2236
6068;PERNAMBUCO;283
6068;PIAUI;35
6068;RIO DE JANEIRO;625
6068;RIO GRANDE DO NORTE;332
6068;RIO GRANDE DO SUL;948
6068;RONDONIA;84
6068;RORAIMA;20
6068;SANTA CATARINA;1891
6068;SAO PAULO;13675
6068;SERGIPE;160
6068;TOCANTINS;95
6076;ACRE;8
6076;ALAGOAS;12
6076;AMAZONAS;21
6076;AMAPA;28
6076;BAHIA;92
6076;CEARA;33
6076;DISTRITO FEDERAL;95
6076;ESPIRITO SANTO;18
6076;GOIAS;13
6076;MARANHAO;8
6076;MATO GROSSO;19
6076;MATO GROSSO DO SUL;17
6076;MINAS GERAIS;87
6076;PARA;33
6076;PARAIBA;5
6076;PARANA;44
6076;PERNAMBUCO;42
6076;PIAUI;15
6076;RIO DE JANEIRO;64
6076;RIO GRANDE DO NORTE;23
6076;RIO GRANDE DO SUL;21
6076;RONDONIA;4
6076;SANTA CATARINA;74
6076;SAO PAULO;300
6076;SERGIPE;11
6076;TOCANTINS;1
6084;ALAGOAS;8
6084;AMAZONAS;4
6084;AMAPA;1
6084;BAHIA;15
6084;CEARA;4
6084;DISTRITO FEDERAL;6
6084;ESPIRITO SANTO;16
6084;GOIAS;4
6084;MARANHAO;15
6084;MATO GROSSO;6
6084;MATO GROSSO DO SUL;6
6084;MINAS GERAIS;36
6084;PARA;6
6084;PARAIBA;5
6084;PARANA;36
6084;PERNAMBUCO;9
6084;PIAUI;50
6084;RIO DE JANEIRO;110
6084;RIO GRANDE DO NORTE;8
6084;RIO GRANDE DO SUL;33
6084;RONDONIA;1
6084;RORAIMA;3
6084;SANTA CATARINA;38
6084;SAO PAULO;161
6084;SERGIPE;200
6092;BAHIA;1
6092;SAO PAULO;3
6106;BAHIA;1
6106;DISTRITO FEDERAL;1
6106;SAO PAULO;3
6114;CEARA;1
6122;ACRE;8
6122;ALAGOAS;26
6122;AMAZONAS;338
6122;AMAPA;11
6122;BAHIA;145
6122;CEARA;261
6122;DISTRITO FEDERAL;414
6122;ESPIRITO SANTO;110
6122;GOIAS;49
6122;MARANHAO;64
6122;MATO GROSSO;64
6122;MATO GROSSO DO SUL;36
6122;MINAS GERAIS;397
6122;PARA;86
6122;PARAIBA;47
6122;PARANA;522
6122;PERNAMBUCO;65
6122;PIAUI;19
6122;RIO DE JANEIRO;29
6122;RIO GRANDE DO NORTE;105
6122;RIO GRANDE DO SUL;169
6122;RONDONIA;21
6122;RORAIMA;53
6122;SANTA CATARINA;396
6122;SAO PAULO;1119
6122;SERGIPE;367
6122;TOCANTINS;31
6130;ALAGOAS;3
6130;AMAZONAS;4
6130;AMAPA;2
6130;BAHIA;15
6130;CEARA;12
6130;DISTRITO FEDERAL;18
6130;ESPIRITO SANTO;13
6130;GOIAS;11
6130;MARANHAO;10
6130;MATO GROSSO;3
6130;MATO GROSSO DO SUL;1
6130;MINAS GERAIS;37
6130;PARA;5
6130;PARAIBA;2
6130;PARANA;31
6130;PERNAMBUCO;6
6130;PIAUI;2
6130;RIO DE JANEIRO;1
6130;RIO GRANDE DO NORTE;15
6130;RIO GRANDE DO SUL;9
6130;RONDONIA;1
6130;RORAIMA;12
6130;SANTA CATARINA;30
6130;SAO PAULO;183
6130;SERGIPE;39
6130;TOCANTINS;13
6149;ALAGOAS;2
6149;AMAZONAS;1
6149;BAHIA;2
6149;CEARA;1
6149;DISTRITO FEDERAL;1
6149;ESPIRITO SANTO;5
6149;GOIAS;1
6149;MARANHAO;2
6149;MATO GROSSO;1
6149;MATO GROSSO DO SUL;1
6149;MINAS GERAIS;6
6149;PARA;1
6149;PARAIBA;1
6149;PARANA;2
6149;PERNAMBUCO;3
6149;RIO GRANDE DO SUL;2
6149;SANTA CATARINA;6
6149;SAO PAULO;11
6157;ALAGOAS;1
6157;BAHIA;15
6157;ESPIRITO SANTO;3
6157;GOIAS;1
6157;MINAS GERAIS;11
6157;PARA;3
6157;PARAIBA;1
6157;PARANA;4
6157;PERNAMBUCO;6
6157;RIO DE JANEIRO;4
6157;RIO GRANDE DO SUL;5
6157;RORAIMA;2
6157;SANTA CATARINA;6
6157;SAO PAULO;15
6157;SERGIPE;2
6157;TOCANTINS;2
6165;ALAGOAS;1
6165;BAHIA;4
6165;DISTRITO FEDERAL;4
6165;MARANHAO;1
6165;MINAS GERAIS;11
6165;PARA;1
6165;PARANA;4
6165;PERNAMBUCO;1
6165;RIO GRANDE DO SUL;3
6165;SANTA CATARINA;4
6165;SAO PAULO;7
6173;ACRE;1
6173;ALAGOAS;5
6173;AMAZONAS;3
6173;AMAPA;1
6173;BAHIA;9
6173;CEARA;5
6173;DISTRITO FEDERAL;4
6173;ESPIRITO SANTO;16
6173;GOIAS;4
6173;MARANHAO;9
6173;MATO GROSSO;10
6173;MATO GROSSO DO SUL;4
6173;MINAS GERAIS;41
6173;PARA;5
6173;PARAIBA;5
6173;PARANA;34
6173;PERNAMBUCO;12
6173;PIAUI;2
6173;RIO DE JANEIRO;3
6173;RIO GRANDE DO NORTE;1
6173;RIO GRANDE DO SUL;12
6173;RONDONIA;3
6173;RORAIMA;1
6173;SANTA CATARINA;40
6173;SAO PAULO;50
6173;SERGIPE;12
6173;TOCANTINS;2
6181;ACRE;1
6181;ALAGOAS;13
6181;BAHIA;9
6181;CEARA;9
6181;DISTRITO FEDERAL;3
6181;GOIAS;4
6181;MATO GROSSO;2
6181;MATO GROSSO DO SUL;8
6181;MINAS GERAIS;40
6181;PARA;5
6181;PARAIBA;2
6181;PARANA;86
6181;PERNAMBUCO;10
6181;RIO DE JANEIRO;5
6181;RIO GRANDE DO NORTE;2
6181;RIO GRANDE DO SUL;15
6181;RONDONIA;6
6181;SANTA CATARINA;54
6181;SAO PAULO;101
6181;SERGIPE;10
6181;TOCANTINS;1
6190;ACRE;1
6190;AMAZONAS;4
6190;BAHIA;2
6190;CEARA;3
6190;ESPIRITO SANTO;4
6190;GOIAS;4
6190;MATO GROSSO DO SUL;1
6190;MINAS GERAIS;9
6190;PARANA;4
6190;PERNAMBUCO;24
6190;RIO DE JANEIRO;3
6190;RIO GRANDE DO NORTE;1
6190;RIO GRANDE DO SUL;7
6190;SANTA CATARINA;7
6190;SAO PAULO;31
6190;SERGIPE;1
6190;TOCANTINS;1
6203;BAHIA;2
6203;MINAS GERAIS;4
6203;PARANA;1
6203;RIO GRANDE DO NORTE;1
6203;SANTA CATARINA;1
6203;SAO PAULO;1
6254;BAHIA;1
6254;RIO DE JANEIRO;2
6254;RIO GRANDE DO NORTE;1
6254;SAO PAULO;1
6262;BAHIA;1
6262;CEARA;2
6262;DISTRITO FEDERAL;1
6262;MINAS GERAIS;8
6262;PARA;1
6262;PARANA;3
6262;PERNAMBUCO;2
6262;RIO DE JANEIRO;1
6262;RIO GRANDE DO NORTE;1
6262;RONDONIA;2
6262;SAO PAULO;11
6262;SERGIPE;2
6262;TOCANTINS;1
6270;ACRE;6
6270;ALAGOAS;88
6270;AMAZONAS;3
6270;AMAPA;2
6270;BAHIA;21
6270;CEARA;38
6270;DISTRITO FEDERAL;10
6270;ESPIRITO SANTO;44
6270;GOIAS;16
6270;MARANHAO;4
6270;MATO GROSSO;17
6270;MATO GROSSO DO SUL;16
6270;MINAS GERAIS;246
6270;PARA;14
6270;PARAIBA;8
6270;PARANA;289
6270;PERNAMBUCO;32
6270;PIAUI;3
6270;RIO DE JANEIRO;58
6270;RIO GRANDE DO NORTE;12
6270;RIO GRANDE DO SUL;101
6270;RONDONIA;3
6270;RORAIMA;1
6270;SANTA CATARINA;168
6270;SAO PAULO;557
6270;SERGIPE;5
6270;TOCANTINS;3
6289;CEARA;1
6289;MARANHAO;4
6289;MATO GROSSO;1
6289;MINAS GERAIS;7
6289;PARA;2
6289;PERNAMBUCO;1
6289;RIO DE JANEIRO;2
6289;RIO GRANDE DO NORTE;1
6289;SANTA CATARINA;9
6289;SAO PAULO;18
6289;SERGIPE;1
6297;ACRE;1
6297;ESPIRITO SANTO;4
6297;MINAS GERAIS;8
6297;PARAIBA;1
6297;PARANA;5
6297;PIAUI;1
6297;RIO GRANDE DO SUL;1
6297;SANTA CATARINA;3
6297;SAO PAULO;9
6297;SERGIPE;2
6300;MINAS GERAIS;2
6300;SAO PAULO;1
6319;CEARA;2
6319;DISTRITO FEDERAL;1
6319;ESPIRITO SANTO;1
6319;MINAS GERAIS;4
6319;PARANA;6
6319;RIO DE JANEIRO;1
6319;RIO GRANDE DO SUL;3
6319;SANTA CATARINA;14
6319;SAO PAULO;49
6327;DISTRITO FEDERAL;1
6327;MATO GROSSO DO SUL;1
6327;MINAS GERAIS;3
6327;PARA;1
6327;PARANA;3
6327;RIO GRANDE DO SUL;1
6327;SANTA CATARINA;6
6327;SAO PAULO;6
6335;GOIAS;1
6335;MINAS GERAIS;2
6335;PARANA;4
6335;PERNAMBUCO;1
6335;RIO DE JANEIRO;1
6335;SANTA CATARINA;5
6335;SAO PAULO;21
6343;SAO PAULO;1
6351;CEARA;1
6351;PARANA;1
6351;SAO PAULO;1
6360;MINAS GERAIS;1
6360;RIO GRANDE DO SUL;1
6360;SAO PAULO;1
6378;AMAZONAS;1
6378;MINAS GERAIS;3
6378;PARAIBA;1
6378;PARANA;4
6378;RIO DE JANEIRO;1
6378;RIO GRANDE DO NORTE;1
6378;RIO GRANDE DO SUL;2
6378;SAO PAULO;10
6386;BAHIA;1
6386;DISTRITO FEDERAL;3
6386;MATO GROSSO DO SUL;1
6386;MINAS GERAIS;1
6386;PARANA;1
6386;PERNAMBUCO;1
6394;ACRE;2
6394;AMAZONAS;2
6394;BAHIA;1
6394;CEARA;5
6394;DISTRITO FEDERAL;1
6394;ESPIRITO SANTO;1
6394;GOIAS;3
6394;MATO GROSSO;8
6394;MATO GROSSO DO SUL;8
6394;MINAS GERAIS;37
6394;PARAIBA;2
6394;PARANA;14
6394;PERNAMBUCO;1
6394;PIAUI;1
6394;RIO DE JANEIRO;1
6394;RIO GRANDE DO NORTE;1
6394;RIO GRANDE DO SUL;12
6394;RONDONIA;1
6394;SANTA CATARINA;33
6394;SAO PAULO;115
6408;ACRE;33
6408;ALAGOAS;13
6408;AMAZONAS;62
6408;AMAPA;7
6408;BAHIA;98
6408;CEARA;405
6408;DISTRITO FEDERAL;62
6408;ESPIRITO SANTO;61
6408;GOIAS;118
6408;MARANHAO;20
6408;MATO GROSSO;41
6408;MATO GROSSO DO SUL;82
6408;MINAS GERAIS;279
6408;PARA;30
6408;PARAIBA;22
6408;PARANA;153
6408;PERNAMBUCO;122
6408;PIAUI;16
6408;RIO DE JANEIRO;65
6408;RIO GRANDE DO NORTE;27
6408;RIO GRANDE DO SUL;144
6408;RONDONIA;23
6408;RORAIMA;4
6408;SANTA CATARINA;321
6408;SAO PAULO;2027
6408;SERGIPE;9
6408;TOCANTINS;25
6416;BAHIA;2
6416;CEARA;2
6416;MATO GROSSO;1
6416;MATO GROSSO DO SUL;1
6416;MINAS GERAIS;1
6416;RIO DE JANEIRO;5
6416;SAO PAULO;4
6432;ACRE;1
6432;ALAGOAS;3
6432;AMAPA;1
6432;BAHIA;20
6432;CEARA;4
6432;DISTRITO FEDERAL;26
6432;ESPIRITO SANTO;3
6432;GOIAS;11
6432;MARANHAO;1
6432;MATO GROSSO;2
6432;MATO GROSSO DO SUL;7
6432;MINAS GERAIS;19
6432;PARA;3
6432;PARAIBA;1
6432;PARANA;22
6432;PERNAMBUCO;6
6432;PIAUI;5
6432;RIO DE JANEIRO;4
6432;RIO GRANDE DO SUL;11
6432;RORAIMA;2
6432;SANTA CATARINA;34
6432;SAO PAULO;87
6432;TOCANTINS;3
6440;ACRE;2
6440;ALAGOAS;1
6440;BAHIA;3
6440;CEARA;1
6440;DISTRITO FEDERAL;2
6440;ESPIRITO SANTO;3
6440;GOIAS;3
6440;MATO GROSSO DO SUL;1
6440;MINAS GERAIS;18
6440;PARANA;9
6440;RIO DE JANEIRO;1
6440;RIO GRANDE DO NORTE;1
6440;RIO GRANDE DO SUL;4
6440;RORAIMA;1
6440;SANTA CATARINA;11
6440;SAO PAULO;31
6440;SERGIPE;1
6440;TOCANTINS;1
6459;ACRE;1
6459;AMAZONAS;2
6459;AMAPA;1
6459;BAHIA;5
6459;CEARA;3
6459;DISTRITO FEDERAL;4
6459;ESPIRITO SANTO;2
6459;GOIAS;2
6459;MATO GROSSO;4
6459;MATO GROSSO DO SUL;3
6459;MINAS GERAIS;9
6459;PARA;2
6459;PARAIBA;1
6459;PARANA;10
6459;PERNAMBUCO;2
6459;RIO DE JANEIRO;2
6459;RIO GRANDE DO NORTE;2
6459;RIO GRANDE DO SUL;10
6459;RONDONIA;1
6459;SANTA CATARINA;23
6459;SAO PAULO;37
6459;SERGIPE;2
6459;TOCANTINS;1
6467;CEARA;1
6467;ESPIRITO SANTO;2
6467;RIO DE JANEIRO;1
6467;RIO GRANDE DO NORTE;1
6475;MINAS GERAIS;1
6483;ALAGOAS;2
6483;AMAZONAS;4
6483;BAHIA;6
6483;CEARA;13
6483;DISTRITO FEDERAL;4
6483;ESPIRITO SANTO;8
6483;GOIAS;3
6483;MARANHAO;2
6483;MATO GROSSO;4
6483;MATO GROSSO DO SUL;2
6483;MINAS GERAIS;62
6483;PARA;2
6483;PARAIBA;4
6483;PARANA;12
6483;PERNAMBUCO;33
6483;PIAUI;1
6483;RIO DE JANEIRO;21
6483;RIO GRANDE DO NORTE;1
6483;RIO GRANDE DO SUL;16
6483;SANTA CATARINA;25
6483;SAO PAULO;52
6483;SERGIPE;2
6491;ACRE;1
6491;AMAZONAS;13
6491;BAHIA;21
6491;CEARA;16
6491;DISTRITO FEDERAL;10
6491;ESPIRITO SANTO;13
6491;GOIAS;3
6491;MARANHAO;3
6491;MATO GROSSO;1
6491;MATO GROSSO DO SUL;6
6491;MINAS GERAIS;105
6491;PARA;3
6491;PARAIBA;2
6491;PARANA;19
6491;PERNAMBUCO;46
6491;RIO DE JANEIRO;55
6491;RIO GRANDE DO NORTE;1
6491;RIO GRANDE DO SUL;19
6491;RONDONIA;1
6491;SANTA CATARINA;29
6491;SAO PAULO;133
6491;SERGIPE;5
6491;TOCANTINS;2
6505;GOIAS;1
6505;MINAS GERAIS;4
6505;PARANA;1
6505;PIAUI;1
6505;RIO DE JANEIRO;1
6505;RIO GRANDE DO SUL;1
6513;BAHIA;1
6513;ESPIRITO SANTO;1
6513;MARANHAO;1
6513;MINAS GERAIS;3
6513;PARA;2
6513;SAO PAULO;3
6521;ALAGOAS;1
6521;BAHIA;3
6521;CEARA;1
6521;DISTRITO FEDERAL;2
6521;MINAS GERAIS;3
6521;PERNAMBUCO;1
6521;RIO DE JANEIRO;3
6521;RORAIMA;1
6521;SAO PAULO;1
6530;ACRE;16
6530;ALAGOAS;18
6530;AMAZONAS;14
6530;BAHIA;194
6530;CEARA;16
6530;DISTRITO FEDERAL;248
6530;ESPIRITO SANTO;186
6530;GOIAS;137
6530;MARANHAO;14
6530;MATO GROSSO;71
6530;MATO GROSSO DO SUL;158
6530;MINAS GERAIS;2234
6530;PARA;35
6530;PARAIBA;1
6530;PARANA;1068
6530;PERNAMBUCO;22
6530;PIAUI;2
6530;RIO DE JANEIRO;43
6530;RIO GRANDE DO NORTE;15
6530;RIO GRANDE DO SUL;300
6530;RONDONIA;11
6530;RORAIMA;11
6530;SANTA CATARINA;500
6530;SAO PAULO;2848
6530;SERGIPE;29
6530;TOCANTINS;24
6548;ALAGOAS;6
6548;AMAZONAS;2
6548;BAHIA;71
6548;CEARA;2
6548;DISTRITO FEDERAL;7
6548;ESPIRITO SANTO;18
6548;GOIAS;11
6548;MARANHAO;8
6548;MATO GROSSO;7
6548;MATO GROSSO DO SUL;9
6548;MINAS GERAIS;46
6548;PARA;2
6548;PARAIBA;1
6548;PARANA;28
6548;PIAUI;2
6548;RIO DE JANEIRO;9
6548;RIO GRANDE DO SUL;9
6548;RORAIMA;7
6548;SANTA CATARINA;38
6548;SAO PAULO;16
6548;SERGIPE;1
6548;TOCANTINS;1
6556;ACRE;10
6556;ALAGOAS;20
6556;AMAZONAS;61
6556;AMAPA;9
6556;BAHIA;71
6556;CEARA;31
6556;DISTRITO FEDERAL;20
6556;ESPIRITO SANTO;5
6556;GOIAS;15
6556;MARANHAO;36
6556;MATO GROSSO;60
6556;MATO GROSSO DO SUL;12
6556;MINAS GERAIS;216
6556;PARA;28
6556;PARAIBA;23
6556;PARANA;74
6556;PERNAMBUCO;57
6556;PIAUI;25
6556;RIO DE JANEIRO;96
6556;RIO GRANDE DO NORTE;8
6556;RIO GRANDE DO SUL;30
6556;RONDONIA;6
6556;RORAIMA;48
6556;SANTA CATARINA;129
6556;SAO PAULO;217
6556;SERGIPE;9
6556;TOCANTINS;4
6564;ACRE;10
6564;ALAGOAS;37
6564;AMAZONAS;63
6564;AMAPA;6
6564;BAHIA;141
6564;CEARA;139
6564;DISTRITO FEDERAL;9
6564;ESPIRITO SANTO;49
6564;GOIAS;14
6564;MARANHAO;55
6564;MATO GROSSO;26
6564;MATO GROSSO DO SUL;27
6564;MINAS GERAIS;132
6564;PARA;75
6564;PARAIBA;62
6564;PARANA;111
6564;PERNAMBUCO;121
6564;PIAUI;55
6564;RIO DE JANEIRO;71
6564;RIO GRANDE DO NORTE;31
6564;RIO GRANDE DO SUL;44
6564;RONDONIA;6
6564;RORAIMA;11
6564;SANTA CATARINA;54
6564;SAO PAULO;437
6564;SERGIPE;77
6564;TOCANTINS;3
6572;BAHIA;6
6572;DISTRITO FEDERAL;1
6572;GOIAS;1
6572;MATO GROSSO;2
6572;MINAS GERAIS;1
6572;PARA;5
6572;PARANA;2
6572;RIO DE JANEIRO;20
6572;RIO GRANDE DO SUL;11
6572;SANTA CATARINA;13
6572;SAO PAULO;21
6580;ACRE;22
6580;ALAGOAS;37
6580;AMAZONAS;101
6580;AMAPA;26
6580;BAHIA;188
6580;CEARA;232
6580;DISTRITO FEDERAL;109
6580;ESPIRITO SANTO;71
6580;GOIAS;68
6580;MARANHAO;270
6580;MATO GROSSO;191
6580;MATO GROSSO DO SUL;106
6580;MINAS GERAIS;582
6580;PARA;178
6580;PARAIBA;44
6580;PARANA;401
6580;PERNAMBUCO;59
6580;PIAUI;265
6580;RIO DE JANEIRO;397
6580;RIO GRANDE DO NORTE;45
6580;RIO GRANDE DO SUL;75
6580;RONDONIA;30
6580;RORAIMA;27
6580;SANTA CATARINA;154
6580;SAO PAULO;2616
6580;SERGIPE;19
6580;TOCANTINS;39
6599;ACRE;696
6599;ALAGOAS;885
6599;AMAZONAS;1299
6599;AMAPA;544
6599;BAHIA;2676
6599;CEARA;6905
6599;DISTRITO FEDERAL;4574
