Cod_Infracao;UF;Quantidade
5916;SANTA CATARINA;9
5916;SAO PAULO;20
5924;ACRE;2
5924;ALAGOAS;7
5924;AMAZONAS;13
5924;AMAPA;2
5924;BAHIA;20
5924;CEARA;3
5924;DISTRITO FEDERAL;4
5924;ESPIRITO SANTO;7
5924;GOIAS;9
5924;MATO GROSSO;24
5924;MATO GROSSO DO SUL;2
5924;MINAS GERAIS;28
5924;PARA;10
5924;PARAIBA;1
5924;PARANA;16
5924;PERNAMBUCO;14
5924;PIAUI;1
5924;RIO DE JANEIRO;4
5924;RIO GRANDE DO SUL;20
5924;RONDONIA;6
5924;SANTA CATARINA;26
5924;SAO PAULO;44
5924;SERGIPE;2
5924;TOCANTINS;1
5932;ALAGOAS;2
5932;BAHIA;5
5932;CEARA;1
5932;DISTRITO FEDERAL;1
5932;ESPIRITO SANTO;2
5932;GOIAS;2
5932;MATO GROSSO;1
5932;MATO GROSSO DO SUL;1
5932;MINAS GERAIS;8
5932;PARA;8
5932;PARANA;3
5932;PERNAMBUCO;1
5932;RIO GRANDE DO SUL;1
5932;SANTA CATARINA;13
5932;SAO PAULO;24
5932;SERGIPE;1
5940;ACRE;1
5940;ALAGOAS;8
5940;AMAPA;1
5940;BAHIA;30
5940;CEARA;5
5940;DISTRITO FEDERAL;13
5940;ESPIRITO SANTO;27
5940;GOIAS;26
5940;MARANHAO;6
5940;MATO GROSSO;67
5940;MATO GROSSO DO SUL;6
5940;MINAS GERAIS;39
5940;PARA;2
5940;PARAIBA;5
5940;PARANA;17
5940;PERNAMBUCO;7
5940;PIAUI;4
5940;RIO DE JANEIRO;5
5940;RIO GRANDE DO NORTE;3
5940;RIO GRANDE DO SUL;16
5940;RONDONIA;3
5940;RORAIMA;1
5940;SANTA CATARINA;28
5940;SAO PAULO;53
5940;SERGIPE;4
5940;TOCANTINS;5
5959;ACRE;92
5959;ALAGOAS;16
5959;AMAZONAS;11
5959;BAHIA;33
5959;CEARA;22
5959;DISTRITO FEDERAL;17
5959;ESPIRITO SANTO;8
5959;GOIAS;17
5959;MARANHAO;14
5959;MATO GROSSO;24
5959;MATO GROSSO DO SUL;7
5959;MINAS GERAIS;60
5959;PARA;20
5959;PARAIBA;5
5959;PARANA;51
5959;PERNAMBUCO;41
5959;PIAUI;1
5959;RIO DE JANEIRO;17
5959;RIO GRANDE DO NORTE;74
5959;RIO GRANDE DO SUL;8
5959;RONDONIA;7
5959;RORAIMA;1
5959;SANTA CATARINA;47
5959;SAO PAULO;78
5959;SERGIPE;3
5959;TOCANTINS;3
5967;ACRE;50
5967;ALAGOAS;359
5967;AMAZONAS;392
5967;AMAPA;20
5967;BAHIA;1479
5967;CEARA;562
5967;DISTRITO FEDERAL;821
5967;ESPIRITO SANTO;679
5967;GOIAS;2062
5967;MARANHAO;247
5967;MATO GROSSO;929
5967;MATO GROSSO DO SUL;467
5967;MINAS GERAIS;3497
5967;PARA;739
5967;PARAIBA;216
5967;PARANA;2580
5967;PERNAMBUCO;429
5967;PIAUI;227
5967;RIO DE JANEIRO;820
5967;RIO GRANDE DO NORTE;342
5967;RIO GRANDE DO SUL;1568
5967;RONDONIA;263
5967;RORAIMA;46
5967;SANTA CATARINA;2806
5967;SAO PAULO;10655
5967;SERGIPE;140
5967;TOCANTINS;348
5975;ACRE;2
5975;ALAGOAS;51
5975;AMAZONAS;2
5975;AMAPA;28
5975;BAHIA;38
5975;CEARA;122
5975;DISTRITO FEDERAL;54
5975;ESPIRITO SANTO;14
5975;GOIAS;13
5975;MARANHAO;2
5975;MATO GROSSO;22
5975;MATO GROSSO DO SUL;15
5975;MINAS GERAIS;169
5975;PARA;18
5975;PARAIBA;13
5975;PARANA;349
5975;PERNAMBUCO;49
5975;PIAUI;19
5975;RIO DE JANEIRO;83
5975;RIO GRANDE DO NORTE;30
5975;RIO GRANDE DO SUL;190
5975;RONDONIA;17
5975;RORAIMA;1
5975;SANTA CATARINA;518
5975;SAO PAULO;549
5975;SERGIPE;15
5975;TOCANTINS;3
5983;CEARA;4
5983;ESPIRITO SANTO;1
5983;GOIAS;6
5983;MINAS GERAIS;1
5983;PARA;2
5983;PARANA;3
5983;PERNAMBUCO;1
5983;RIO GRANDE DO SUL;1
5983;SERGIPE;3
5983;TOCANTINS;1
5991;ACRE;36
5991;ALAGOAS;141
5991;AMAZONAS;517
5991;AMAPA;8
5991;BAHIA;144
5991;CEARA;487
5991;DISTRITO FEDERAL;92
5991;ESPIRITO SANTO;115
5991;GOIAS;167
5991;MARANHAO;297
5991;MATO GROSSO;49
5991;MATO GROSSO DO SUL;16
5991;MINAS GERAIS;538
5991;PARA;109
5991;PARAIBA;92
5991;PARANA;322
5991;PERNAMBUCO;294
5991;PIAUI;32
5991;RIO DE JANEIRO;78
5991;RIO GRANDE DO NORTE;324
5991;RIO GRANDE DO SUL;166
5991;RONDONIA;17
5991;RORAIMA;21
5991;SANTA CATARINA;160
5991;SAO PAULO;1751
5991;SERGIPE;66
5991;TOCANTINS;8
6009;ACRE;1
6009;ALAGOAS;1
6009;BAHIA;9
6009;CEARA;1
6009;ESPIRITO SANTO;1
6009;MARANHAO;3
6009;MINAS GERAIS;21
6009;PARAIBA;2
6009;PARANA;4
6009;PERNAMBUCO;9
6009;RIO DE JANEIRO;2
6009;RIO GRANDE DO NORTE;1
6009;RIO GRANDE DO SUL;8
6009;RONDONIA;2
6009;SANTA CATARINA;6
6009;SAO PAULO;18
6017;ACRE;61
6017;ALAGOAS;92
6017;AMAZONAS;313
6017;AMAPA;36
6017;BAHIA;82
6017;CEARA;175
6017;DISTRITO FEDERAL;56
6017;ESPIRITO SANTO;49
6017;GOIAS;118
6017;MARANHAO;198
6017;MATO GROSSO;66
6017;MATO GROSSO DO SUL;39
6017;MINAS GERAIS;187
6017;PARA;216
6017;PARAIBA;127
6017;PARANA;84
6017;PERNAMBUCO;239
6017;PIAUI;38
6017;RIO DE JANEIRO;16
6017;RIO GRANDE DO NORTE;90
6017;RIO GRANDE DO SUL;23
6017;RONDONIA;40
6017;RORAIMA;2
6017;SANTA CATARINA;81
6017;SAO PAULO;470
6017;SERGIPE;73
6017;TOCANTINS;3
6025;ACRE;3
6025;ALAGOAS;5
6025;AMAZONAS;11
6025;AMAPA;16
6025;BAHIA;14
6025;CEARA;6
6025;DISTRITO FEDERAL;53
6025;ESPIRITO SANTO;6
6025;GOIAS;25
6025;MARANHAO;5
6025;MATO GROSSO;9
6025;MATO GROSSO DO SUL;11
6025;MINAS GERAIS;11
6025;PARA;23
6025;PARANA;36
6025;PERNAMBUCO;18
6025;PIAUI;9
6025;RIO DE JANEIRO;4
6025;RIO GRANDE DO NORTE;8
6025;RIO GRANDE DO SUL;10
6025;RONDONIA;17
6025;RORAIMA;1
6025;SANTA CATARINA;8
6025;SAO PAULO;69
6025;SERGIPE;9
6033;ACRE;1
6033;ALAGOAS;9
6033;AMAZONAS;50
6033;AMAPA;4
6033;BAHIA;13
6033;CEARA;2
6033;DISTRITO FEDERAL;26
6033;ESPIRITO SANTO;9
6033;GOIAS;8
6033;MARANHAO;6
6033;MATO GROSSO;1
6033;MINAS GERAIS;19
6033;PARA;5
6033;PARAIBA;6
6033;PARANA;18
6033;PERNAMBUCO;101
6033;RIO DE JANEIRO;2
6033;RIO GRANDE DO NORTE;6
6033;RIO GRANDE DO SUL;22
6033;RONDONIA;3
6033;RORAIMA;1
6033;SANTA CATARINA;15
6033;SAO PAULO;34
6033;SERGIPE;30
6041;ACRE;150
6041;ALAGOAS;3431
6041;AMAZONAS;2092
6041;AMAPA;255
6041;BAHIA;811
6041;CEARA;1728
6041;DISTRITO FEDERAL;498
6041;ESPIRITO SANTO;643
6041;GOIAS;1061
6041;MARANHAO;877
6041;MATO GROSSO;1201
6041;MATO GROSSO DO SUL;1902
6041;MINAS GERAIS;2622
6041;PARA;405
6041;PARAIBA;1039
6041;PARANA;1946
6041;PERNAMBUCO;2121
6041;PIAUI;98
6041;RIO DE JANEIRO;197
6041;RIO GRANDE DO NORTE;1098
6041;RIO GRANDE DO SUL;647
6041;RONDONIA;136
6041;RORAIMA;87
6041;SANTA CATARINA;2047
6041;SAO PAULO;9869
6041;SERGIPE;274
6041;TOCANTINS;27
6050;ACRE;4508
6050;ALAGOAS;2827
6050;AMAZONAS;1530
6050;AMAPA;522
6050;BAHIA;4403
6050;CEARA;7362
6050;DISTRITO FEDERAL;7207
6050;ESPIRITO SANTO;6602
6050;GOIAS;7495
6050;MARANHAO;2934
6050;MATO GROSSO;11147
6050;MATO GROSSO DO SUL;4777
6050;MINAS GERAIS;24858
6050;PARA;11812
6050;PARAIBA;2051
6050;PARANA;29698
6050;PERNAMBUCO;5141
6050;PIAUI;985
6050;RIO DE JANEIRO;1162
6050;RIO GRANDE DO NORTE;5251
6050;RIO GRANDE DO SUL;3942
6050;RONDONIA;708
6050;RORAIMA;2764
6050;SANTA CATARINA;9543
6050;SAO PAULO;100614
6050;SERGIPE;1789
6050;TOCANTINS;255
6068;ACRE;44
6068;ALAGOAS;41
6068;AMAZONAS;23
6068;AMAPA;22
6068;BAHIA;1420
6068;CEARA;308
6068;DISTRITO FEDERAL;178
6068;ESPIRITO SANTO;118
6068;GOIAS;290
6068;MARANHAO;130
6068;MATO GROSSO;114
6068;MATO GROSSO DO SUL;93
6068;MINAS GERAIS;730
6068;PARA;130
6068;PARAIBA;43
6068;PARANA;540
6068;PERNAMBUCO;149
6068;PIAUI;19
6068;RIO DE JANEIRO;96
6068;RIO GRANDE DO NORTE;93
6068;RIO GRANDE DO SUL;216
6068;RONDONIA;19
6068;RORAIMA;7
6068;SANTA CATARINA;472
6068;SAO PAULO;2628
6068;SERGIPE;50
6068;TOCANTINS;18
6076;ACRE;6
6076;ALAGOAS;16
6076;AMAZONAS;26
6076;AMAPA;25
6076;BAHIA;46
6076;CEARA;5
6076;DISTRITO FEDERAL;30
6076;ESPIRITO SANTO;11
6076;GOIAS;61
6076;MARANHAO;35
6076;MATO GROSSO;7
6076;MATO GROSSO DO SUL;5
6076;MINAS GERAIS;72
6076;PARA;25
6076;PARAIBA;15
6076;PARANA;41
6076;PERNAMBUCO;157
6076;PIAUI;3
6076;RIO DE JANEIRO;11
6076;RIO GRANDE DO NORTE;22
6076;RIO GRANDE DO SUL;27
6076;RONDONIA;38
6076;RORAIMA;1
6076;SANTA CATARINA;37
6076;SAO PAULO;255
6076;SERGIPE;3
6084;ACRE;7
6084;ALAGOAS;129
6084;AMAZONAS;94
6084;BAHIA;20
6084;CEARA;14
6084;DISTRITO FEDERAL;13
6084;ESPIRITO SANTO;256
6084;GOIAS;7
6084;MARANHAO;4
6084;MATO GROSSO;8
6084;MATO GROSSO DO SUL;3
6084;MINAS GERAIS;62
6084;PARA;6
6084;PARAIBA;7
6084;PARANA;42
6084;PERNAMBUCO;12
6084;PIAUI;1
6084;RIO DE JANEIRO;77
6084;RIO GRANDE DO NORTE;4
6084;RIO GRANDE DO SUL;103
6084;RONDONIA;11
6084;RORAIMA;2
6084;SANTA CATARINA;27
6084;SAO PAULO;203
6084;SERGIPE;84
6084;TOCANTINS;1
6092;PARANA;1
6106;MINAS GERAIS;1
6114;GOIAS;1
6122;ACRE;15
6122;ALAGOAS;148
6122;AMAZONAS;82
6122;AMAPA;2
6122;BAHIA;225
6122;CEARA;57
6122;DISTRITO FEDERAL;1561
6122;ESPIRITO SANTO;135
6122;GOIAS;346
6122;MARANHAO;94
6122;MATO GROSSO;138
6122;MATO GROSSO DO SUL;28
6122;MINAS GERAIS;551
6122;PARA;175
6122;PARAIBA;70
6122;PARANA;532
6122;PERNAMBUCO;87
6122;PIAUI;15
6122;RIO DE JANEIRO;27
6122;RIO GRANDE DO NORTE;238
6122;RIO GRANDE DO SUL;143
6122;RONDONIA;37
6122;RORAIMA;54
6122;SANTA CATARINA;417
6122;SAO PAULO;997
6122;SERGIPE;61
6122;TOCANTINS;13
6130;ALAGOAS;10
6130;AMAZONAS;12
6130;BAHIA;13
6130;CEARA;4
6130;DISTRITO FEDERAL;83
6130;ESPIRITO SANTO;8
6130;GOIAS;42
6130;MARANHAO;13
6130;MATO GROSSO;1
6130;MATO GROSSO DO SUL;3
6130;MINAS GERAIS;42
6130;PARA;131
6130;PARAIBA;4
6130;PARANA;42
6130;PERNAMBUCO;13
6130;RIO DE JANEIRO;4
6130;RIO GRANDE DO NORTE;11
6130;RIO GRANDE DO SUL;8
6130;RORAIMA;4
6130;SANTA CATARINA;36
6130;SAO PAULO;93
6130;SERGIPE;8
6149;ALAGOAS;5
6149;AMAPA;1
6149;BAHIA;2
6149;CEARA;1
6149;DISTRITO FEDERAL;2
6149;ESPIRITO SANTO;3
6149;GOIAS;1
6149;MARANHAO;8
6149;MATO GROSSO DO SUL;1
6149;MINAS GERAIS;11
6149;PARA;4
6149;PARAIBA;1
6149;PARANA;6
6149;RIO DE JANEIRO;1
6149;RIO GRANDE DO NORTE;1
6149;RIO GRANDE DO SUL;1
6149;RORAIMA;1
6149;SANTA CATARINA;3
6149;SAO PAULO;15
6157;ALAGOAS;6
6157;BAHIA;9
6157;CEARA;1
6157;DISTRITO FEDERAL;10
6157;ESPIRITO SANTO;1
6157;GOIAS;1
6157;MATO GROSSO;1
6157;MINAS GERAIS;8
6157;PARA;1
6157;PARAIBA;2
6157;PARANA;3
6157;PERNAMBUCO;2
6157;PIAUI;1
6157;RIO DE JANEIRO;1
6157;RIO GRANDE DO SUL;4
6157;SANTA CATARINA;7
6157;SAO PAULO;7
6157;SERGIPE;1
6165;ALAGOAS;5
6165;BAHIA;4
6165;DISTRITO FEDERAL;3
6165;ESPIRITO SANTO;1
6165;GOIAS;3
6165;MARANHAO;2
6165;MINAS GERAIS;18
6165;PARA;4
6165;PARANA;2
6165;RIO DE JANEIRO;1
6165;RIO GRANDE DO NORTE;17
6165;SANTA CATARINA;2
6165;SAO PAULO;9
6173;ACRE;1
6173;ALAGOAS;2
6173;AMAZONAS;5
6173;BAHIA;23
6173;CEARA;8
6173;DISTRITO FEDERAL;11
6173;ESPIRITO SANTO;25
6173;GOIAS;47
6173;MARANHAO;6
6173;MATO GROSSO;5
6173;MATO GROSSO DO SUL;3
6173;MINAS GERAIS;24
6173;PARA;32
6173;PARAIBA;6
6173;PARANA;23
6173;PERNAMBUCO;10
6173;RIO DE JANEIRO;4
6173;RIO GRANDE DO NORTE;8
6173;RIO GRANDE DO SUL;22
6173;RONDONIA;3
6173;SANTA CATARINA;31
6173;SAO PAULO;30
6173;SERGIPE;2
6181;ACRE;1
6181;ALAGOAS;9
6181;AMAZONAS;2
6181;BAHIA;7
6181;DISTRITO FEDERAL;14
6181;ESPIRITO SANTO;4
6181;GOIAS;9
6181;MATO GROSSO;1
6181;MATO GROSSO DO SUL;3
6181;MINAS GERAIS;34
6181;PARA;6
6181;PARAIBA;5
6181;PARANA;71
6181;PERNAMBUCO;3
6181;RIO DE JANEIRO;2
6181;RIO GRANDE DO NORTE;11
6181;RIO GRANDE DO SUL;18
6181;RONDONIA;3
6181;SANTA CATARINA;48
6181;SAO PAULO;118
6181;SERGIPE;5
6190;ACRE;1
6190;AMAZONAS;1
6190;BAHIA;4
6190;CEARA;3
6190;DISTRITO FEDERAL;7
6190;GOIAS;4
6190;MATO GROSSO;2
6190;MINAS GERAIS;5
6190;PARA;1
6190;PARAIBA;1
6190;PARANA;2
6190;PERNAMBUCO;52
6190;PIAUI;1
6190;RIO GRANDE DO SUL;8
6190;SANTA CATARINA;4
6190;SAO PAULO;33
6190;TOCANTINS;1
6203;BAHIA;1
6203;DISTRITO FEDERAL;1
6203;GOIAS;1
6203;PARANA;1
6203;SANTA CATARINA;1
6203;SAO PAULO;4
6254;GOIAS;1
6254;RIO GRANDE DO NORTE;1
6254;RIO GRANDE DO SUL;1
6254;SERGIPE;1
6254;TOCANTINS;1
6262;ACRE;1
6262;CEARA;2
6262;MATO GROSSO;1
6262;MINAS GERAIS;1
6262;PARAIBA;1
6262;PERNAMBUCO;9
6262;SANTA CATARINA;2
6262;SAO PAULO;12
6270;ACRE;3
6270;ALAGOAS;77
6270;AMAZONAS;6
6270;AMAPA;3
6270;BAHIA;60
6270;CEARA;25
6270;DISTRITO FEDERAL;29
6270;ESPIRITO SANTO;27
6270;GOIAS;120
6270;MARANHAO;4
6270;MATO GROSSO;20
6270;MATO GROSSO DO SUL;18
6270;MINAS GERAIS;383
6270;PARA;9
6270;PARAIBA;9
6270;PARANA;284
6270;PERNAMBUCO;93
6270;PIAUI;2
6270;RIO DE JANEIRO;61
6270;RIO GRANDE DO NORTE;4
6270;RIO GRANDE DO SUL;94
6270;RONDONIA;14
6270;RORAIMA;2
6270;SANTA CATARINA;163
6270;SAO PAULO;547
6270;SERGIPE;4
6270;TOCANTINS;4
6289;MATO GROSSO DO SUL;1
6289;MINAS GERAIS;2
6289;PARA;1
6289;PARANA;1
6289;RIO DE JANEIRO;2
6289;RIO GRANDE DO NORTE;1
6289;RIO GRANDE DO SUL;2
6289;SANTA CATARINA;3
6289;SAO PAULO;7
6297;ALAGOAS;2
6297;BAHIA;1
6297;GOIAS;1
6297;MINAS GERAIS;4
6297;PARANA;4
6297;RIO DE JANEIRO;2
6297;RONDONIA;2
6297;SANTA CATARINA;15
6297;SAO PAULO;5
6300;PERNAMBUCO;1
6300;RIO GRANDE DO SUL;1
6300;SANTA CATARINA;2
6319;ALAGOAS;1
6319;BAHIA;1
6319;MINAS GERAIS;4
6319;PARANA;4
6319;PIAUI;1
6319;RIO GRANDE DO SUL;3
6319;SANTA CATARINA;19
6319;SAO PAULO;83
6327;BAHIA;2
6327;GOIAS;2
6327;MATO GROSSO;2
6327;MINAS GERAIS;1
6327;RIO GRANDE DO SUL;1
6327;SANTA CATARINA;4
6327;SAO PAULO;10
6335;MINAS GERAIS;3
6335;PARANA;3
6335;RIO DE JANEIRO;1
6335;SANTA CATARINA;1
6335;SAO PAULO;12
6343;MINAS GERAIS;1
6343;SAO PAULO;1
6351;BAHIA;1
6351;SANTA CATARINA;3
6351;SAO PAULO;1
6360;MINAS GERAIS;1
6360;SANTA CATARINA;1
6360;SAO PAULO;1
6378;BAHIA;1
6378;DISTRITO FEDERAL;1
6378;GOIAS;5
6378;MATO GROSSO;1
6378;MATO GROSSO DO SUL;1
6378;MINAS GERAIS;6
6378;PARANA;6
6378;RIO DE JANEIRO;1
6378;RIO GRANDE DO SUL;1
6378;SANTA CATARINA;2
6378;SAO PAULO;15
6386;BAHIA;2
6386;DISTRITO FEDERAL;1
6386;PARANA;2
6386;PERNAMBUCO;1
6386;RIO GRANDE DO SUL;3
6386;SANTA CATARINA;2
6386;SAO PAULO;3
6394;ACRE;1
6394;ALAGOAS;1
6394;AMAZONAS;1
6394;BAHIA;4
6394;CEARA;1
6394;ESPIRITO SANTO;2
6394;GOIAS;7
6394;MARANHAO;1
6394;MATO GROSSO;2
6394;MATO GROSSO DO SUL;4
6394;MINAS GERAIS;22
6394;PARA;2
6394;PARANA;27
6394;PERNAMBUCO;6
6394;RIO DE JANEIRO;1
6394;RIO GRANDE DO SUL;9
6394;RONDONIA;8
6394;SANTA CATARINA;31
6394;SAO PAULO;122
6394;SERGIPE;1
6408;ACRE;32
6408;ALAGOAS;30
6408;AMAZONAS;80
6408;AMAPA;2
6408;BAHIA;128
6408;CEARA;324
6408;DISTRITO FEDERAL;71
6408;ESPIRITO SANTO;62
6408;GOIAS;104
6408;MARANHAO;25
6408;MATO GROSSO;63
6408;MATO GROSSO DO SUL;204
6408;MINAS GERAIS;254
6408;PARA;27
6408;PARAIBA;48
6408;PARANA;213
6408;PERNAMBUCO;833
6408;PIAUI;21
6408;RIO DE JANEIRO;52
6408;RIO GRANDE DO NORTE;27
6408;RIO GRANDE DO SUL;141
6408;RONDONIA;46
6408;RORAIMA;10
6408;SANTA CATARINA;377
6408;SAO PAULO;2205
6408;SERGIPE;16
6408;TOCANTINS;8
6416;BAHIA;6
6416;CEARA;1
6416;DISTRITO FEDERAL;1
6416;GOIAS;1
6416;MINAS GERAIS;1
6416;PERNAMBUCO;4
6416;RONDONIA;2
6416;SAO PAULO;1
6424;PIAUI;1
6424;SAO PAULO;1
6432;ALAGOAS;1
6432;AMAZONAS;2
6432;AMAPA;1
6432;BAHIA;12
6432;CEARA;8
6432;DISTRITO FEDERAL;10
6432;ESPIRITO SANTO;2
6432;GOIAS;13
6432;MARANHAO;5
6432;MATO GROSSO;2
6432;MATO GROSSO DO SUL;3
6432;MINAS GERAIS;27
6432;PARA;5
6432;PARAIBA;1
6432;PARANA;23
6432;PERNAMBUCO;5
6432;PIAUI;1
6432;RIO DE JANEIRO;3
6432;RIO GRANDE DO SUL;49
6432;RONDONIA;2
6432;SANTA CATARINA;44
6432;SAO PAULO;119
6432;SERGIPE;1
6432;TOCANTINS;2
6440;ALAGOAS;4
6440;BAHIA;9
6440;CEARA;2
6440;DISTRITO FEDERAL;5
6440;GOIAS;7
6440;MINAS GERAIS;9
6440;PARA;1
6440;PARANA;8
6440;PERNAMBUCO;2
6440;RIO GRANDE DO SUL;7
6440;SANTA CATARINA;7
6440;SAO PAULO;25
6440;SERGIPE;1
6459;ACRE;1
6459;ALAGOAS;3
6459;AMAZONAS;1
6459;BAHIA;10
6459;CEARA;1
6459;DISTRITO FEDERAL;10
6459;ESPIRITO SANTO;8
6459;GOIAS;11
6459;MARANHAO;5
6459;MATO GROSSO;3
6459;MATO GROSSO DO SUL;4
6459;MINAS GERAIS;12
6459;PARA;3
6459;PARANA;37
6459;PERNAMBUCO;4
6459;PIAUI;2
6459;RIO DE JANEIRO;3
6459;RIO GRANDE DO NORTE;2
6459;RIO GRANDE DO SUL;8
6459;RONDONIA;5
6459;RORAIMA;1
6459;SANTA CATARINA;14
6459;SAO PAULO;40
6459;SERGIPE;1
6459;TOCANTINS;15
6467;DISTRITO FEDERAL;2
6467;MATO GROSSO;1
6467;MINAS GERAIS;1
6467;PARANA;1
6467;PERNAMBUCO;1
6467;SANTA CATARINA;1
6467;SAO PAULO;2
6483;ACRE;2
6483;ALAGOAS;5
6483;AMAZONAS;3
6483;AMAPA;1
6483;BAHIA;9
6483;CEARA;5
6483;DISTRITO FEDERAL;1
6483;ESPIRITO SANTO;5
6483;GOIAS;14
6483;MARANHAO;7
6483;MATO GROSSO;1
6483;MATO GROSSO DO SUL;7
6483;MINAS GERAIS;35
6483;PARA;2
6483;PARAIBA;4
6483;PARANA;14
6483;PERNAMBUCO;15
6483;RIO DE JANEIRO;6
6483;RIO GRANDE DO NORTE;3
6483;RIO GRANDE DO SUL;13
6483;RONDONIA;1
6483;SANTA CATARINA;15
6483;SAO PAULO;52
6483;SERGIPE;2
6491;ALAGOAS;7
6491;AMAZONAS;16
6491;AMAPA;1
6491;BAHIA;80
6491;CEARA;15
6491;DISTRITO FEDERAL;19
6491;ESPIRITO SANTO;17
6491;GOIAS;20
6491;MARANHAO;5
6491;MATO GROSSO;3
6491;MATO GROSSO DO SUL;2
6491;MINAS GERAIS;72
6491;PARA;11
6491;PARAIBA;1
6491;PARANA;20
6491;PERNAMBUCO;46
6491;RIO DE JANEIRO;6
6491;RIO GRANDE DO NORTE;5
6491;RIO GRANDE DO SUL;17
6491;RONDONIA;2
6491;SANTA CATARINA;20
6491;SAO PAULO;135
6491;SERGIPE;3
6491;TOCANTINS;2
6505;GOIAS;2
6505;MINAS GERAIS;3
6505;RIO GRANDE DO SUL;2
6505;SANTA CATARINA;4
6505;SAO PAULO;5
6513;GOIAS;2
6513;MARANHAO;1
6513;MINAS GERAIS;1
6513;PARANA;2
6513;PERNAMBUCO;1
6513;SAO PAULO;2
6521;ALAGOAS;1
6521;BAHIA;2
6521;GOIAS;1
6521;MINAS GERAIS;2
6521;PERNAMBUCO;1
6521;RONDONIA;1
6521;SANTA CATARINA;2
6521;SAO PAULO;1
6530;ACRE;87
6530;ALAGOAS;54
6530;AMAZONAS;31
6530;AMAPA;3
6530;BAHIA;255
6530;CEARA;20
6530;DISTRITO FEDERAL;639
6530;ESPIRITO SANTO;168
6530;GOIAS;674
6530;MARANHAO;28
6530;MATO GROSSO;65
6530;MATO GROSSO DO SUL;139
6530;MINAS GERAIS;1913
6530;PARA;41
6530;PARAIBA;12
6530;PARANA;1202
6530;PERNAMBUCO;80
6530;PIAUI;9
6530;RIO DE JANEIRO;27
6530;RIO GRANDE DO NORTE;40
6530;RIO GRANDE DO SUL;298
6530;RONDONIA;83
6530;RORAIMA;5
6530;SANTA CATARINA;633
6530;SAO PAULO;3537
6530;SERGIPE;46
6530;TOCANTINS;8
6548;ALAGOAS;5
6548;AMAZONAS;1
6548;BAHIA;84
6548;CEARA;2
6548;DISTRITO FEDERAL;58
6548;ESPIRITO SANTO;12
6548;GOIAS;190
6548;MARANHAO;34
6548;MATO GROSSO DO SUL;5
6548;MINAS GERAIS;32
6548;PARA;1
6548;PARANA;14
6548;PERNAMBUCO;7
6548;PIAUI;2
6548;RIO DE JANEIRO;5
6548;RIO GRANDE DO NORTE;3
6548;RIO GRANDE DO SUL;5
6548;RONDONIA;11
6548;SANTA CATARINA;65
6548;SAO PAULO;27
6548;TOCANTINS;4
6556;ACRE;20
6556;ALAGOAS;62
6556;AMAZONAS;46
6556;AMAPA;6
6556;BAHIA;143
6556;CEARA;34
6556;DISTRITO FEDERAL;39
6556;ESPIRITO SANTO;42
6556;GOIAS;168
6556;MARANHAO;159
6556;MATO GROSSO;56
6556;MATO GROSSO DO SUL;22
6556;MINAS GERAIS;262
6556;PARA;41
6556;PARAIBA;61
6556;PARANA;103
6556;PERNAMBUCO;717
6556;PIAUI;9
6556;RIO DE JANEIRO;47
6556;RIO GRANDE DO NORTE;25
6556;RIO GRANDE DO SUL;35
6556;RONDONIA;62
6556;RORAIMA;6
6556;SANTA CATARINA;154
6556;SAO PAULO;332
6556;SERGIPE;16
6556;TOCANTINS;6
6564;ACRE;55
6564;ALAGOAS;55
6564;AMAZONAS;68
6564;AMAPA;7
6564;BAHIA;210
6564;CEARA;112
6564;DISTRITO FEDERAL;16
6564;ESPIRITO SANTO;46
6564;GOIAS;44
6564;MARANHAO;98
6564;MATO GROSSO;42
6564;MATO GROSSO DO SUL;18
6564;MINAS GERAIS;166
6564;PARA;160
6564;PARAIBA;143
6564;PARANA;104
6564;PERNAMBUCO;186
6564;PIAUI;42
6564;RIO DE JANEIRO;36
6564;RIO GRANDE DO NORTE;52
6564;RIO GRANDE DO SUL;47
6564;RONDONIA;20
6564;RORAIMA;7
6564;SANTA CATARINA;64
6564;SAO PAULO;480
6564;SERGIPE;30
6564;TOCANTINS;5
6572;ACRE;1
6572;CEARA;1
6572;DISTRITO FEDERAL;1
6572;MARANHAO;1
6572;MINAS GERAIS;5
6572;PARAIBA;3
6572;PARANA;4
6572;RIO DE JANEIRO;15
6572;RIO GRANDE DO SUL;2
6572;SANTA CATARINA;1
6572;SAO PAULO;17
6572;TOCANTINS;7
6580;ACRE;31
6580;ALAGOAS;25
6580;AMAZONAS;83
6580;AMAPA;7
6580;BAHIA;239
6580;CEARA;153
6580;DISTRITO FEDERAL;134
6580;ESPIRITO SANTO;57
6580;GOIAS;209
6580;MARANHAO;635
6580;MATO GROSSO;188
6580;MATO GROSSO DO SUL;142
6580;MINAS GERAIS;555
6580;PARA;140
6580;PARAIBA;75
6580;PARANA;332
6580;PERNAMBUCO;184
6580;PIAUI;66
6580;RIO DE JANEIRO;278
6580;RIO GRANDE DO NORTE;44
6580;RIO GRANDE DO SUL;50
6580;RONDONIA;72
6580;RORAIMA;8
6580;SANTA CATARINA;140
6580;SAO PAULO;1989
6580;SERGIPE;13
6580;TOCANTINS;20
6599;ACRE;611
6599;ALAGOAS;1103
6599;AMAZONAS;1040
6599;AMAPA;318
6599;BAHIA;3238
6599;CEARA;2567
