UF;Cod_Infração;Quantidade
PARANA;5924;23
PERNAMBUCO;5924;6
PIAUI;5924;3
RIO DE JANEIRO;5924;6
RIO GRANDE DO NORTE;5924;2
RIO GRANDE DO SUL;5924;11
RONDONIA;5924;2
RORAIMA;5924;2
SANTA CATARINA;5924;18
SAO PAULO;5924;46
SERGIPE;5924;7
TOCANTINS;5924;4
AMAZONAS;5932;1
BAHIA;5932;2
CEARA;5932;2
DISTRITO FEDERAL;5932;1
ESPIRITO SANTO;5932;6
GOIAS;5932;3
MATO GROSSO;5932;2
MATO GROSSO DO SUL;5932;2
MINAS GERAIS;5932;18
PARA;5932;3
PARANA;5932;5
PERNAMBUCO;5932;1
RIO DE JANEIRO;5932;6
RIO GRANDE DO NORTE;5932;2
RIO GRANDE DO SUL;5932;6
RONDONIA;5932;1
SANTA CATARINA;5932;26
SAO PAULO;5932;93
SERGIPE;5932;6
ALAGOAS;5940;2
AMAZONAS;5940;1
BAHIA;5940;37
CEARA;5940;4
DISTRITO FEDERAL;5940;8
ESPIRITO SANTO;5940;9
GOIAS;5940;15
MARANHAO;5940;5
MATO GROSSO;5940;23
MATO GROSSO DO SUL;5940;6
MINAS GERAIS;5940;43
PARA;5940;15
PARAIBA;5940;3
PARANA;5940;14
PERNAMBUCO;5940;10
PIAUI;5940;2
RIO DE JANEIRO;5940;5
RIO GRANDE DO NORTE;5940;3
RIO GRANDE DO SUL;5940;10
RONDONIA;5940;4
SANTA CATARINA;5940;11
SAO PAULO;5940;37
SERGIPE;5940;3
TOCANTINS;5940;11
ACRE;5959;10
ALAGOAS;5959;5
AMAZONAS;5959;11
BAHIA;5959;12
CEARA;5959;13
DISTRITO FEDERAL;5959;9
GOIAS;5959;53
MARANHAO;5959;17
MATO GROSSO;5959;17
MATO GROSSO DO SUL;5959;17
MINAS GERAIS;5959;42
PARA;5959;20
PARAIBA;5959;5
PARANA;5959;32
PERNAMBUCO;5959;43
PIAUI;5959;4
RIO DE JANEIRO;5959;95
RIO GRANDE DO NORTE;5959;33
RIO GRANDE DO SUL;5959;7
RONDONIA;5959;10
RORAIMA;5959;2
SANTA CATARINA;5959;30
SAO PAULO;5959;170
SERGIPE;5959;2
TOCANTINS;5959;1
ACRE;5967;31
ALAGOAS;5967;70
AMAZONAS;5967;81
AMAPA;5967;23
BAHIA;5967;1410
CEARA;5967;411
DISTRITO FEDERAL;5967;425
ESPIRITO SANTO;5967;397
GOIAS;5967;963
MARANHAO;5967;245
MATO GROSSO;5967;972
MATO GROSSO DO SUL;5967;476
MINAS GERAIS;5967;2667
PARA;5967;1239
PARAIBA;5967;128
PARANA;5967;1720
PERNAMBUCO;5967;374
PIAUI;5967;205
RIO DE JANEIRO;5967;696
RIO GRANDE DO NORTE;5967;211
RIO GRANDE DO SUL;5967;1294
RONDONIA;5967;181
RORAIMA;5967;13
SANTA CATARINA;5967;2034
SAO PAULO;5967;7571
SERGIPE;5967;504
TOCANTINS;5967;294
ALAGOAS;5975;14
AMAZONAS;5975;1
AMAPA;5975;13
BAHIA;5975;50
CEARA;5975;30
DISTRITO FEDERAL;5975;9
ESPIRITO SANTO;5975;8
GOIAS;5975;12
MARANHAO;5975;4
MATO GROSSO;5975;24
MATO GROSSO DO SUL;5975;10
MINAS GERAIS;5975;77
PARA;5975;42
PARAIBA;5975;7
PARANA;5975;111
PERNAMBUCO;5975;35
PIAUI;5975;14
RIO DE JANEIRO;5975;30
RIO GRANDE DO NORTE;5975;34
RIO GRANDE DO SUL;5975;226
RONDONIA;5975;13
SANTA CATARINA;5975;417
SAO PAULO;5975;283
SERGIPE;5975;18
TOCANTINS;5975;1
BAHIA;5983;2
CEARA;5983;1
ESPIRITO SANTO;5983;1
MATO GROSSO DO SUL;5983;3
MINAS GERAIS;5983;7
PARA;5983;1
PARANA;5983;4
PERNAMBUCO;5983;1
SANTA CATARINA;5983;3
SAO PAULO;5983;7
SERGIPE;5983;1
ACRE;5991;9
ALAGOAS;5991;50
AMAZONAS;5991;546
AMAPA;5991;2
BAHIA;5991;139
CEARA;5991;477
DISTRITO FEDERAL;5991;48
ESPIRITO SANTO;5991;75
GOIAS;5991;170
MARANHAO;5991;175
MATO GROSSO;5991;43
MATO GROSSO DO SUL;5991;15
MINAS GERAIS;5991;488
PARA;5991;498
PARAIBA;5991;164
PARANA;5991;298
PERNAMBUCO;5991;436
PIAUI;5991;61
RIO DE JANEIRO;5991;316
RIO GRANDE DO NORTE;5991;881
RIO GRANDE DO SUL;5991;364
RONDONIA;5991;30
RORAIMA;5991;2
SANTA CATARINA;5991;127
SAO PAULO;5991;1912
SERGIPE;5991;98
TOCANTINS;5991;14
ALAGOAS;6009;1
AMAZONAS;6009;1
BAHIA;6009;12
CEARA;6009;5
ESPIRITO SANTO;6009;7
GOIAS;6009;3
MARANHAO;6009;1
MINAS GERAIS;6009;16
PARA;6009;3
PERNAMBUCO;6009;8
RIO DE JANEIRO;6009;14
RIO GRANDE DO NORTE;6009;4
RIO GRANDE DO SUL;6009;2
RONDONIA;6009;1
SANTA CATARINA;6009;9
SAO PAULO;6009;43
TOCANTINS;6009;1
ACRE;6017;8
ALAGOAS;6017;34
AMAZONAS;6017;594
AMAPA;6017;5
BAHIA;6017;258
CEARA;6017;296
DISTRITO FEDERAL;6017;29
ESPIRITO SANTO;6017;30
GOIAS;6017;271
MARANHAO;6017;606
MATO GROSSO;6017;86
MATO GROSSO DO SUL;6017;46
MINAS GERAIS;6017;235
PARA;6017;258
PARAIBA;6017;137
PARANA;6017;65
PERNAMBUCO;6017;220
PIAUI;6017;102
RIO DE JANEIRO;6017;157
RIO GRANDE DO NORTE;6017;62
RIO GRANDE DO SUL;6017;26
RONDONIA;6017;29
RORAIMA;6017;3
SANTA CATARINA;6017;67
SAO PAULO;6017;533
SERGIPE;6017;964
TOCANTINS;6017;66
ALAGOAS;6025;2
AMAZONAS;6025;100
AMAPA;6025;1
BAHIA;6025;26
CEARA;6025;4
DISTRITO FEDERAL;6025;14
ESPIRITO SANTO;6025;4
GOIAS;6025;53
MARANHAO;6025;1
MATO GROSSO;6025;8
MATO GROSSO DO SUL;6025;4
MINAS GERAIS;6025;50
PARA;6025;11
PARAIBA;6025;8
PARANA;6025;24
PERNAMBUCO;6025;81
PIAUI;6025;2
RIO DE JANEIRO;6025;46
RIO GRANDE DO NORTE;6025;2
RIO GRANDE DO SUL;6025;9
RONDONIA;6025;6
SANTA CATARINA;6025;6
SAO PAULO;6025;86
SERGIPE;6025;6
TOCANTINS;6025;6
AMAZONAS;6033;15
BAHIA;6033;9
CEARA;6033;11
DISTRITO FEDERAL;6033;14
ESPIRITO SANTO;6033;14
GOIAS;6033;7
MARANHAO;6033;3
MATO GROSSO;6033;4
MINAS GERAIS;6033;14
PARA;6033;24
PARAIBA;6033;2
PARANA;6033;11
PERNAMBUCO;6033;24
PIAUI;6033;2
RIO DE JANEIRO;6033;70
RIO GRANDE DO NORTE;6033;1
RIO GRANDE DO SUL;6033;23
RORAIMA;6033;1
SANTA CATARINA;6033;7
SAO PAULO;6033;44
SERGIPE;6033;4
ACRE;6041;169
ALAGOAS;6041;414
AMAZONAS;6041;668
AMAPA;6041;12
BAHIA;6041;883
CEARA;6041;1579
DISTRITO FEDERAL;6041;299
ESPIRITO SANTO;6041;594
GOIAS;6041;1787
MARANHAO;6041;5145
MATO GROSSO;6041;1123
MATO GROSSO DO SUL;6041;544
MINAS GERAIS;6041;3867
PARA;6041;2336
PARAIBA;6041;183
PARANA;6041;5780
PERNAMBUCO;6041;1692
PIAUI;6041;146
RIO DE JANEIRO;6041;2936
RIO GRANDE DO NORTE;6041;444
RIO GRANDE DO SUL;6041;691
RONDONIA;6041;49
RORAIMA;6041;17
SANTA CATARINA;6041;1828
SAO PAULO;6041;14459
SERGIPE;6041;571
TOCANTINS;6041;173
ACRE;6050;394
ALAGOAS;6050;1080
AMAZONAS;6050;3665
AMAPA;6050;2456
BAHIA;6050;2888
CEARA;6050;15628
DISTRITO FEDERAL;6050;9868
ESPIRITO SANTO;6050;4681
GOIAS;6050;7240
MARANHAO;6050;2620
MATO GROSSO;6050;13816
MATO GROSSO DO SUL;6050;5099
MINAS GERAIS;6050;28453
PARA;6050;11505
PARAIBA;6050;1867
PARANA;6050;29121
PERNAMBUCO;6050;6149
PIAUI;6050;1855
RIO DE JANEIRO;6050;30052
RIO GRANDE DO NORTE;6050;7689
RIO GRANDE DO SUL;6050;5504
RONDONIA;6050;870
RORAIMA;6050;6190
SANTA CATARINA;6050;11385
SAO PAULO;6050;91934
SERGIPE;6050;481
TOCANTINS;6050;3525
ACRE;6068;145
ALAGOAS;6068;78
AMAZONAS;6068;68
AMAPA;6068;17
BAHIA;6068;9863
CEARA;6068;263
DISTRITO FEDERAL;6068;136
ESPIRITO SANTO;6068;289
GOIAS;6068;700
MARANHAO;6068;128
MATO GROSSO;6068;456
MATO GROSSO DO SUL;6068;329
MINAS GERAIS;6068;2832
PARA;6068;199
PARAIBA;6068;136
PARANA;6068;1976
PERNAMBUCO;6068;245
PIAUI;6068;41
RIO DE JANEIRO;6068;449
RIO GRANDE DO NORTE;6068;205
RIO GRANDE DO SUL;6068;757
RONDONIA;6068;101
RORAIMA;6068;6
SANTA CATARINA;6068;1288
SAO PAULO;6068;9769
SERGIPE;6068;128
TOCANTINS;6068;78
ACRE;6076;3
ALAGOAS;6076;4
AMAZONAS;6076;41
AMAPA;6076;10
BAHIA;6076;82
CEARA;6076;39
DISTRITO FEDERAL;6076;20
ESPIRITO SANTO;6076;20
GOIAS;6076;29
MARANHAO;6076;4
MATO GROSSO;6076;17
MATO GROSSO DO SUL;6076;7
MINAS GERAIS;6076;65
PARA;6076;119
PARAIBA;6076;12
PARANA;6076;47
PERNAMBUCO;6076;48
PIAUI;6076;4
RIO DE JANEIRO;6076;172
RIO GRANDE DO NORTE;6076;40
RIO GRANDE DO SUL;6076;37
RONDONIA;6076;16
SANTA CATARINA;6076;29
SAO PAULO;6076;266
SERGIPE;6076;6
TOCANTINS;6076;7
ALAGOAS;6084;13
AMAZONAS;6084;2
BAHIA;6084;31
CEARA;6084;5
DISTRITO FEDERAL;6084;14
ESPIRITO SANTO;6084;60
GOIAS;6084;7
MARANHAO;6084;1
MATO GROSSO;6084;8
MATO GROSSO DO SUL;6084;6
MINAS GERAIS;6084;147
PARA;6084;4
PARAIBA;6084;3
PARANA;6084;40
PERNAMBUCO;6084;8
PIAUI;6084;8
RIO DE JANEIRO;6084;1561
RIO GRANDE DO NORTE;6084;5
RIO GRANDE DO SUL;6084;78
RORAIMA;6084;1
SANTA CATARINA;6084;34
SAO PAULO;6084;302
SERGIPE;6084;13
MINAS GERAIS;6092;2
RIO DE JANEIRO;6092;2
SANTA CATARINA;6092;1
SAO PAULO;6092;1
CEARA;6106;1
MINAS GERAIS;6106;3
SAO PAULO;6106;2
ESPIRITO SANTO;6114;1
ACRE;6122;2
ALAGOAS;6122;14
AMAZONAS;6122;74
AMAPA;6122;3
BAHIA;6122;187
CEARA;6122;519
DISTRITO FEDERAL;6122;108
ESPIRITO SANTO;6122;115
GOIAS;6122;209
MARANHAO;6122;79
MATO GROSSO;6122;42
MATO GROSSO DO SUL;6122;29
MINAS GERAIS;6122;344
PARA;6122;144
PARAIBA;6122;155
PARANA;6122;383
PERNAMBUCO;6122;55
PIAUI;6122;14
RIO DE JANEIRO;6122;105
RIO GRANDE DO NORTE;6122;103
RIO GRANDE DO SUL;6122;142
RONDONIA;6122;119
RORAIMA;6122;18
SANTA CATARINA;6122;332
SAO PAULO;6122;1053
SERGIPE;6122;47
TOCANTINS;6122;16
ALAGOAS;6130;2
AMAZONAS;6130;14
BAHIA;6130;19
CEARA;6130;11
DISTRITO FEDERAL;6130;9
ESPIRITO SANTO;6130;7
GOIAS;6130;36
MARANHAO;6130;6
MATO GROSSO;6130;2
MATO GROSSO DO SUL;6130;6
MINAS GERAIS;6130;27
PARA;6130;5
PARAIBA;6130;11
PARANA;6130;39
PERNAMBUCO;6130;7
PIAUI;6130;2
RIO DE JANEIRO;6130;14
RIO GRANDE DO NORTE;6130;8
RIO GRANDE DO SUL;6130;11
RONDONIA;6130;1
RORAIMA;6130;1
SANTA CATARINA;6130;28
SAO PAULO;6130;115
SERGIPE;6130;7
AMAZONAS;6149;1
CEARA;6149;1
DISTRITO FEDERAL;6149;4
GOIAS;6149;7
MATO GROSSO;6149;1
MINAS GERAIS;6149;3
PARA;6149;4
PARAIBA;6149;1
PARANA;6149;5
PERNAMBUCO;6149;3
RIO DE JANEIRO;6149;6
RIO GRANDE DO NORTE;6149;1
RIO GRANDE DO SUL;6149;5
SANTA CATARINA;6149;8
SAO PAULO;6149;14
BAHIA;6157;3
CEARA;6157;3
DISTRITO FEDERAL;6157;1
ESPIRITO SANTO;6157;7
GOIAS;6157;6
MARANHAO;6157;7
MATO GROSSO DO SUL;6157;1
MINAS GERAIS;6157;7
PARA;6157;1
PARAIBA;6157;3
PARANA;6157;6
RIO DE JANEIRO;6157;4
RIO GRANDE DO NORTE;6157;1
RIO GRANDE DO SUL;6157;2
RONDONIA;6157;1
SANTA CATARINA;6157;3
SAO PAULO;6157;18
AMAZONAS;6165;2
CEARA;6165;1
MARANHAO;6165;2
MINAS GERAIS;6165;8
PARA;6165;1
PARAIBA;6165;2
PARANA;6165;2
PERNAMBUCO;6165;1
RIO DE JANEIRO;6165;3
RIO GRANDE DO NORTE;6165;1
RORAIMA;6165;1
SANTA CATARINA;6165;2
SAO PAULO;6165;15
SERGIPE;6165;1
ACRE;6173;1
ALAGOAS;6173;2
AMAZONAS;6173;8
BAHIA;6173;17
CEARA;6173;10
DISTRITO FEDERAL;6173;4
ESPIRITO SANTO;6173;6
GOIAS;6173;8
MARANHAO;6173;4
MATO GROSSO;6173;5
MATO GROSSO DO SUL;6173;5
MINAS GERAIS;6173;26
PARA;6173;30
PARAIBA;6173;6
PARANA;6173;45
PERNAMBUCO;6173;9
PIAUI;6173;3
RIO DE JANEIRO;6173;3
RIO GRANDE DO NORTE;6173;5
RIO GRANDE DO SUL;6173;15
RONDONIA;6173;2
SANTA CATARINA;6173;23
SAO PAULO;6173;54
SERGIPE;6173;4
TOCANTINS;6173;2
ALAGOAS;6181;2
AMAZONAS;6181;4
BAHIA;6181;11
CEARA;6181;5
DISTRITO FEDERAL;6181;2
ESPIRITO SANTO;6181;3
GOIAS;6181;4
MATO GROSSO;6181;3
MATO GROSSO DO SUL;6181;7
MINAS GERAIS;6181;27
PARA;6181;31
PARAIBA;6181;2
PARANA;6181;78
PERNAMBUCO;6181;6
RIO DE JANEIRO;6181;3
RIO GRANDE DO NORTE;6181;5
RIO GRANDE DO SUL;6181;15
RONDONIA;6181;6
RORAIMA;6181;1
SANTA CATARINA;6181;26
SAO PAULO;6181;118
SERGIPE;6181;5
TOCANTINS;6181;1
AMAZONAS;6190;1
BAHIA;6190;1
CEARA;6190;2
DISTRITO FEDERAL;6190;4
ESPIRITO SANTO;6190;1
GOIAS;6190;4
MARANHAO;6190;2
MATO GROSSO DO SUL;6190;2
MINAS GERAIS;6190;10
PARA;6190;1
PARANA;6190;5
PERNAMBUCO;6190;13
PIAUI;6190;1
RIO DE JANEIRO;6190;3
RIO GRANDE DO NORTE;6190;2
RIO GRANDE DO SUL;6190;4
RONDONIA;6190;1
SANTA CATARINA;6190;2
SAO PAULO;6190;41
TOCANTINS;6190;1
CEARA;6203;1
GOIAS;6203;1
PARANA;6203;1
RIO DE JANEIRO;6203;1
RIO GRANDE DO SUL;6203;1
SAO PAULO;6203;1
BAHIA;6238;1
SAO PAULO;6238;1
BAHIA;6254;2
GOIAS;6254;1
SAO PAULO;6254;1
BAHIA;6262;1
ESPIRITO SANTO;6262;2
MATO GROSSO DO SUL;6262;2
MINAS GERAIS;6262;19
PARA;6262;1
PARAIBA;6262;1
PARANA;6262;1
RIO GRANDE DO SUL;6262;2
SANTA CATARINA;6262;3
SAO PAULO;6262;10
ACRE;6270;1
ALAGOAS;6270;7
AMAZONAS;6270;7
AMAPA;6270;2
BAHIA;6270;67
CEARA;6270;40
DISTRITO FEDERAL;6270;17
ESPIRITO SANTO;6270;24
GOIAS;6270;83
MARANHAO;6270;4
MATO GROSSO;6270;26
MATO GROSSO DO SUL;6270;35
MINAS GERAIS;6270;215
PARA;6270;23
PARAIBA;6270;14
PARANA;6270;313
PERNAMBUCO;6270;38
PIAUI;6270;5
RIO DE JANEIRO;6270;43
RIO GRANDE DO NORTE;6270;18
RIO GRANDE DO SUL;6270;148
RONDONIA;6270;7
SANTA CATARINA;6270;221
SAO PAULO;6270;507
SERGIPE;6270;3
TOCANTINS;6270;15
CEARA;6289;1
ESPIRITO SANTO;6289;2
MINAS GERAIS;6289;2
PARANA;6289;1
PERNAMBUCO;6289;6
PIAUI;6289;2
RIO DE JANEIRO;6289;2
SAO PAULO;6289;7
DISTRITO FEDERAL;6297;1
GOIAS;6297;1
MINAS GERAIS;6297;6
PARA;6297;1
PARANA;6297;1
RIO GRANDE DO SUL;6297;2
SANTA CATARINA;6297;6
SAO PAULO;6297;8
PERNAMBUCO;6300;1
SANTA CATARINA;6300;1
SERGIPE;6300;1
AMAZONAS;6319;1
BAHIA;6319;1
DISTRITO FEDERAL;6319;1
MATO GROSSO DO SUL;6319;1
MINAS GERAIS;6319;14
PARAIBA;6319;1
PARANA;6319;4
PIAUI;6319;1
RIO DE JANEIRO;6319;3
RIO GRANDE DO SUL;6319;4
SANTA CATARINA;6319;12
SAO PAULO;6319;53
BAHIA;6327;1
DISTRITO FEDERAL;6327;2
GOIAS;6327;1
MINAS GERAIS;6327;1
PARA;6327;1
PARANA;6327;3
PERNAMBUCO;6327;1
PIAUI;6327;1
RIO GRANDE DO SUL;6327;2
SANTA CATARINA;6327;3
SAO PAULO;6327;7
MARANHAO;6335;1
MINAS GERAIS;6335;3
PARANA;6335;1
RIO DE JANEIRO;6335;2
RIO GRANDE DO SUL;6335;1
SANTA CATARINA;6335;3
SAO PAULO;6335;10
MINAS GERAIS;6343;3
RIO DE JANEIRO;6343;1
RIO GRANDE DO SUL;6343;1
SAO PAULO;6343;3
DISTRITO FEDERAL;6351;1
RIO GRANDE DO SUL;6351;2
RONDONIA;6351;1
SANTA CATARINA;6351;1
SAO PAULO;6351;3
SAO PAULO;6360;2
ALAGOAS;6378;2
AMAZONAS;6378;1
BAHIA;6378;2
DISTRITO FEDERAL;6378;1
MINAS GERAIS;6378;5
PARANA;6378;2
RIO DE JANEIRO;6378;2
RIO GRANDE DO SUL;6378;1
SANTA CATARINA;6378;4
SAO PAULO;6378;30
BAHIA;6386;1
CEARA;6386;1
DISTRITO FEDERAL;6386;1
GOIAS;6386;1
MINAS GERAIS;6386;2
RIO DE JANEIRO;6386;1
RIO GRANDE DO SUL;6386;1
SAO PAULO;6386;2
AMAZONAS;6394;1
BAHIA;6394;1
CEARA;6394;1
ESPIRITO SANTO;6394;1
GOIAS;6394;1
MATO GROSSO;6394;3
MATO GROSSO DO SUL;6394;3
MINAS GERAIS;6394;36
PARAIBA;6394;1
PARANA;6394;35
PERNAMBUCO;6394;5
PIAUI;6394;1
RIO DE JANEIRO;6394;5
RIO GRANDE DO SUL;6394;12
RONDONIA;6394;1
SANTA CATARINA;6394;38
SAO PAULO;6394;85
SERGIPE;6394;1
ACRE;6408;4
ALAGOAS;6408;6
AMAZONAS;6408;48
AMAPA;6408;3
BAHIA;6408;139
CEARA;6408;340
DISTRITO FEDERAL;6408;58
ESPIRITO SANTO;6408;46
GOIAS;6408;102
MARANHAO;6408;17
MATO GROSSO;6408;64
MATO GROSSO DO SUL;6408;98
MINAS GERAIS;6408;289
PARA;6408;41
PARAIBA;6408;28
PARANA;6408;180
PERNAMBUCO;6408;188
PIAUI;6408;25
RIO DE JANEIRO;6408;237
RIO GRANDE DO NORTE;6408;47
RIO GRANDE DO SUL;6408;135
RONDONIA;6408;42
RORAIMA;6408;2
SANTA CATARINA;6408;265
SAO PAULO;6408;2043
SERGIPE;6408;20
TOCANTINS;6408;18
BAHIA;6416;1
CEARA;6416;3
DISTRITO FEDERAL;6416;1
MATO GROSSO;6416;2
MATO GROSSO DO SUL;6416;2
MINAS GERAIS;6416;3
PERNAMBUCO;6416;2
RIO DE JANEIRO;6416;58
RONDONIA;6416;3
SAO PAULO;6416;6
MATO GROSSO DO SUL;6424;1
RORAIMA;6424;1
SAO PAULO;6424;1
ALAGOAS;6432;3
AMAZONAS;6432;5
BAHIA;6432;13
CEARA;6432;3
DISTRITO FEDERAL;6432;11
ESPIRITO SANTO;6432;5
GOIAS;6432;14
MARANHAO;6432;2
MATO GROSSO;6432;7
MATO GROSSO DO SUL;6432;9
MINAS GERAIS;6432;25
PARA;6432;4
PARAIBA;6432;1
PARANA;6432;40
PERNAMBUCO;6432;3
PIAUI;6432;2
RIO DE JANEIRO;6432;3
RIO GRANDE DO NORTE;6432;2
RIO GRANDE DO SUL;6432;26
RONDONIA;6432;2
SANTA CATARINA;6432;27
SAO PAULO;6432;123
SERGIPE;6432;1
TOCANTINS;6432;2
ACRE;6440;1
AMAZONAS;6440;6
BAHIA;6440;3
CEARA;6440;2
DISTRITO FEDERAL;6440;1
ESPIRITO SANTO;6440;3
GOIAS;6440;3
MATO GROSSO DO SUL;6440;4
MINAS GERAIS;6440;11
PARANA;6440;18
PERNAMBUCO;6440;4
RIO DE JANEIRO;6440;1
RIO GRANDE DO NORTE;6440;2
RIO GRANDE DO SUL;6440;7
RORAIMA;6440;5
SANTA CATARINA;6440;7
SAO PAULO;6440;115
TOCANTINS;6440;1
AMAZONAS;6459;1
BAHIA;6459;8
CEARA;6459;1
DISTRITO FEDERAL;6459;4
ESPIRITO SANTO;6459;3
GOIAS;6459;3
MARANHAO;6459;2
MATO GROSSO;6459;4
MATO GROSSO DO SUL;6459;7
MINAS GERAIS;6459;14
PARA;6459;2
PARANA;6459;12
PERNAMBUCO;6459;4
PIAUI;6459;1
RIO DE JANEIRO;6459;3
RIO GRANDE DO NORTE;6459;1
RIO GRANDE DO SUL;6459;10
RONDONIA;6459;2
SANTA CATARINA;6459;10
SAO PAULO;6459;38
SERGIPE;6459;1
TOCANTINS;6459;1
DISTRITO FEDERAL;6467;1
BAHIA;6475;1
CEARA;6475;1
PERNAMBUCO;6475;1
RIO GRANDE DO NORTE;6475;1
ACRE;6483;1
AMAZONAS;6483;6
BAHIA;6483;9
CEARA;6483;7
DISTRITO FEDERAL;6483;3
ESPIRITO SANTO;6483;1
GOIAS;6483;7
MARANHAO;6483;3
MATO GROSSO;6483;5
MATO GROSSO DO SUL;6483;2
MINAS GERAIS;6483;22
PARA;6483;2
PARAIBA;6483;4
PARANA;6483;24
PERNAMBUCO;6483;18
RIO DE JANEIRO;6483;10
RIO GRANDE DO NORTE;6483;3
RIO GRANDE DO SUL;6483;11
SANTA CATARINA;6483;13
SAO PAULO;6483;162
SERGIPE;6483;2
ALAGOAS;6491;5
AMAZONAS;6491;16
BAHIA;6491;32
CEARA;6491;9
DISTRITO FEDERAL;6491;4
ESPIRITO SANTO;6491;13
GOIAS;6491;4
MARANHAO;6491;4
MATO GROSSO;6491;5
MATO GROSSO DO SUL;6491;3
MINAS GERAIS;6491;59
PARA;6491;8
PARAIBA;6491;2
PARANA;6491;84
PERNAMBUCO;6491;21
PIAUI;6491;1
RIO DE JANEIRO;6491;41
RIO GRANDE DO NORTE;6491;4
RIO GRANDE DO SUL;6491;17
RONDONIA;6491;1
RORAIMA;6491;1
SANTA CATARINA;6491;29
SAO PAULO;6491;291
SERGIPE;6491;4
MINAS GERAIS;6505;6
PERNAMBUCO;6505;1
RIO GRANDE DO SUL;6505;2
SANTA CATARINA;6505;1
SAO PAULO;6505;6
CEARA;6513;1
MINAS GERAIS;6513;1
PARANA;6513;1
RIO DE JANEIRO;6513;3
SANTA CATARINA;6513;1
SAO PAULO;6513;3
ALAGOAS;6521;1
BAHIA;6521;3
DISTRITO FEDERAL;6521;2
GOIAS;6521;2
MINAS GERAIS;6521;1
PARA;6521;2
RIO DE JANEIRO;6521;1
RIO GRANDE DO SUL;6521;1
SANTA CATARINA;6521;4
SAO PAULO;6521;5
ACRE;6530;11
ALAGOAS;6530;5
AMAZONAS;6530;27
AMAPA;6530;1
BAHIA;6530;254
CEARA;6530;13
DISTRITO FEDERAL;6530;140
ESPIRITO SANTO;6530;74
GOIAS;6530;339
MARANHAO;6530;10
MATO GROSSO;6530;83
MATO GROSSO DO SUL;6530;153
MINAS GERAIS;6530;1423
PARA;6530;26
PARAIBA;6530;2
PARANA;6530;895
PERNAMBUCO;6530;26
PIAUI;6530;1
RIO DE JANEIRO;6530;104
RIO GRANDE DO NORTE;6530;11
RIO GRANDE DO SUL;6530;276
RONDONIA;6530;44
RORAIMA;6530;1
SANTA CATARINA;6530;402
SAO PAULO;6530;2903
SERGIPE;6530;32
TOCANTINS;6530;43
ALAGOAS;6548;3
AMAZONAS;6548;4
BAHIA;6548;69
CEARA;6548;4
DISTRITO FEDERAL;6548;29
ESPIRITO SANTO;6548;5
GOIAS;6548;227
MARANHAO;6548;2
MATO GROSSO;6548;18
MATO GROSSO DO SUL;6548;6
MINAS GERAIS;6548;40
PARA;6548;2
PARANA;6548;20
PERNAMBUCO;6548;2
PIAUI;6548;1
RIO DE JANEIRO;6548;20
RIO GRANDE DO NORTE;6548;2
RIO GRANDE DO SUL;6548;3
SANTA CATARINA;6548;47
SAO PAULO;6548;31
SERGIPE;6548;2
TOCANTINS;6548;4
ACRE;6556;7
ALAGOAS;6556;6
AMAZONAS;6556;60
AMAPA;6556;5
BAHIA;6556;116
CEARA;6556;35
DISTRITO FEDERAL;6556;19
ESPIRITO SANTO;6556;27
GOIAS;6556;92
MARANHAO;6556;17
MATO GROSSO;6556;74
MATO GROSSO DO SUL;6556;22
MINAS GERAIS;6556;181
PARA;6556;45
PARAIBA;6556;33
PARANA;6556;77
PERNAMBUCO;6556;66
PIAUI;6556;2
RIO DE JANEIRO;6556;360
RIO GRANDE DO NORTE;6556;15
RIO GRANDE DO SUL;6556;23
RONDONIA;6556;18
RORAIMA;6556;1
SANTA CATARINA;6556;74
SAO PAULO;6556;199
SERGIPE;6556;9
TOCANTINS;6556;7
ACRE;6564;9
ALAGOAS;6564;10
AMAZONAS;6564;72
AMAPA;6564;6
BAHIA;6564;167
CEARA;6564;109
DISTRITO FEDERAL;6564;7
ESPIRITO SANTO;6564;22
GOIAS;6564;32
MARANHAO;6564;53
MATO GROSSO;6564;28
MATO GROSSO DO SUL;6564;17
MINAS GERAIS;6564;109
PARA;6564;98
PARAIBA;6564;81
PARANA;6564;90
PERNAMBUCO;6564;65
PIAUI;6564;31
RIO DE JANEIRO;6564;57
RIO GRANDE DO NORTE;6564;37
RIO GRANDE DO SUL;6564;12
RONDONIA;6564;12
RORAIMA;6564;2
SANTA CATARINA;6564;36
SAO PAULO;6564;369
SERGIPE;6564;57
TOCANTINS;6564;12
BAHIA;6572;6
ESPIRITO SANTO;6572;1
GOIAS;6572;1
MATO GROSSO;6572;5
MATO GROSSO DO SUL;6572;1
MINAS GERAIS;6572;15
PARA;6572;4
PARANA;6572;3
PERNAMBUCO;6572;1
RIO DE JANEIRO;6572;12
RIO GRANDE DO NORTE;6572;1
RIO GRANDE DO SUL;6572;2
SANTA CATARINA;6572;6
SAO PAULO;6572;29
ACRE;6580;21
ALAGOAS;6580;12
AMAZONAS;6580;73
AMAPA;6580;6
BAHIA;6580;178
CEARA;6580;118
DISTRITO FEDERAL;6580;36
ESPIRITO SANTO;6580;45
GOIAS;6580;148
MARANHAO;6580;134
MATO GROSSO;6580;197
MATO GROSSO DO SUL;6580;87
MINAS GERAIS;6580;344
PARA;6580;193
PARAIBA;6580;36
PARANA;6580;266
