UF;Cod_Infração;Quantidade
TOCANTINS;6068;8
ACRE;6076;4
ALAGOAS;6076;4
AMAZONAS;6076;1
AMAPA;6076;17
BAHIA;6076;7
CEARA;6076;1
DISTRITO FEDERAL;6076;11
ESPIRITO SANTO;6076;26
GOIAS;6076;88
MATO GROSSO;6076;25
MATO GROSSO DO SUL;6076;1
MINAS GERAIS;6076;10
PARA;6076;2
PARAIBA;6076;5
PARANA;6076;10
PERNAMBUCO;6076;210
PIAUI;6076;4
RIO DE JANEIRO;6076;1
RIO GRANDE DO NORTE;6076;3
RIO GRANDE DO SUL;6076;23
RONDONIA;6076;55
SANTA CATARINA;6076;5
SAO PAULO;6076;197
SERGIPE;6076;8
TOCANTINS;6076;1
ALAGOAS;6084;25
BAHIA;6084;4
ESPIRITO SANTO;6084;145
GOIAS;6084;14
MARANHAO;6084;1
MATO GROSSO;6084;6
MINAS GERAIS;6084;18
PARA;6084;1
PARAIBA;6084;2
PARANA;6084;1
PERNAMBUCO;6084;14
RIO DE JANEIRO;6084;5
RIO GRANDE DO SUL;6084;80
SANTA CATARINA;6084;8
SAO PAULO;6084;112
SERGIPE;6084;2
RIO GRANDE DO SUL;6106;1
RIO GRANDE DO SUL;6114;1
ACRE;6122;9
ALAGOAS;6122;98
AMAZONAS;6122;12
AMAPA;6122;3
BAHIA;6122;45
CEARA;6122;9
DISTRITO FEDERAL;6122;18
ESPIRITO SANTO;6122;287
GOIAS;6122;233
MATO GROSSO;6122;53
MATO GROSSO DO SUL;6122;4
MINAS GERAIS;6122;54
PARA;6122;6
PARAIBA;6122;13
PARANA;6122;7
PERNAMBUCO;6122;157
PIAUI;6122;3
RIO DE JANEIRO;6122;6
RIO GRANDE DO NORTE;6122;43
RIO GRANDE DO SUL;6122;330
RONDONIA;6122;23
RORAIMA;6122;1
SANTA CATARINA;6122;37
SAO PAULO;6122;387
SERGIPE;6122;7
TOCANTINS;6122;4
ACRE;6130;2
ALAGOAS;6130;3
AMAZONAS;6130;1
BAHIA;6130;5
ESPIRITO SANTO;6130;9
GOIAS;6130;23
MATO GROSSO;6130;2
MATO GROSSO DO SUL;6130;1
MINAS GERAIS;6130;6
PARANA;6130;3
PERNAMBUCO;6130;56
RIO DE JANEIRO;6130;1
RIO GRANDE DO NORTE;6130;5
RIO GRANDE DO SUL;6130;18
RONDONIA;6130;4
SANTA CATARINA;6130;3
SAO PAULO;6130;144
SERGIPE;6130;4
TOCANTINS;6130;2
BAHIA;6149;1
CEARA;6149;1
GOIAS;6149;3
MATO GROSSO;6149;5
MINAS GERAIS;6149;1
PARA;6149;1
PERNAMBUCO;6149;12
RIO GRANDE DO SUL;6149;1
SAO PAULO;6149;9
ALAGOAS;6157;1
BAHIA;6157;1
ESPIRITO SANTO;6157;1
GOIAS;6157;3
MATO GROSSO;6157;1
MINAS GERAIS;6157;1
PARANA;6157;1
PERNAMBUCO;6157;11
RIO GRANDE DO SUL;6157;4
SAO PAULO;6157;19
ALAGOAS;6165;1
ESPIRITO SANTO;6165;1
GOIAS;6165;1
MARANHAO;6165;1
MATO GROSSO;6165;1
MINAS GERAIS;6165;5
PARAIBA;6165;1
PERNAMBUCO;6165;14
PIAUI;6165;1
RIO GRANDE DO NORTE;6165;1
RIO GRANDE DO SUL;6165;2
RONDONIA;6165;1
SAO PAULO;6165;51
ACRE;6173;2
ALAGOAS;6173;1
AMAZONAS;6173;2
BAHIA;6173;2
DISTRITO FEDERAL;6173;5
ESPIRITO SANTO;6173;12
GOIAS;6173;75
MARANHAO;6173;1
MATO GROSSO;6173;9
MINAS GERAIS;6173;12
PARANA;6173;1
PERNAMBUCO;6173;18
RIO GRANDE DO NORTE;6173;1
RIO GRANDE DO SUL;6173;20
RONDONIA;6173;3
SANTA CATARINA;6173;2
SAO PAULO;6173;21
TOCANTINS;6173;1
BAHIA;6181;4
ESPIRITO SANTO;6181;4
GOIAS;6181;9
MATO GROSSO;6181;19
MATO GROSSO DO SUL;6181;1
MINAS GERAIS;6181;7
PARA;6181;2
PARANA;6181;4
PERNAMBUCO;6181;11
RIO GRANDE DO NORTE;6181;2
RIO GRANDE DO SUL;6181;33
RONDONIA;6181;4
SANTA CATARINA;6181;7
SAO PAULO;6181;33
TOCANTINS;6181;1
ALAGOAS;6190;1
CEARA;6190;1
MATO GROSSO;6190;2
MINAS GERAIS;6190;1
PARAIBA;6190;1
PARANA;6190;1
PERNAMBUCO;6190;52
RIO GRANDE DO SUL;6190;22
SANTA CATARINA;6190;1
SAO PAULO;6190;83
BAHIA;6203;1
ESPIRITO SANTO;6203;1
GOIAS;6203;1
MINAS GERAIS;6203;1
PERNAMBUCO;6203;2
RIO GRANDE DO SUL;6203;1
SAO PAULO;6203;2
BAHIA;6211;1
DISTRITO FEDERAL;6211;1
PARANA;6211;2
PARANA;6220;1
SANTA CATARINA;6220;1
DISTRITO FEDERAL;6254;1
GOIAS;6254;1
PERNAMBUCO;6254;2
TOCANTINS;6254;1
ACRE;6262;1
GOIAS;6262;2
PERNAMBUCO;6262;28
RIO GRANDE DO SUL;6262;3
SAO PAULO;6262;8
ACRE;6270;3
ALAGOAS;6270;19
AMAZONAS;6270;2
BAHIA;6270;8
CEARA;6270;6
DISTRITO FEDERAL;6270;153
ESPIRITO SANTO;6270;25
GOIAS;6270;1735
MARANHAO;6270;9
MATO GROSSO;6270;21
MATO GROSSO DO SUL;6270;7
MINAS GERAIS;6270;79
PARA;6270;13
PARAIBA;6270;6
PARANA;6270;27
PERNAMBUCO;6270;214
PIAUI;6270;2
RIO DE JANEIRO;6270;9
RIO GRANDE DO SUL;6270;283
RONDONIA;6270;7
SANTA CATARINA;6270;41
SAO PAULO;6270;203
SERGIPE;6270;2
TOCANTINS;6270;26
GOIAS;6289;3
MINAS GERAIS;6289;1
PERNAMBUCO;6289;1
RIO GRANDE DO SUL;6289;2
RONDONIA;6289;1
SAO PAULO;6289;10
GOIAS;6297;2
MATO GROSSO;6297;1
MINAS GERAIS;6297;1
PERNAMBUCO;6297;1
PIAUI;6297;1
RIO GRANDE DO SUL;6297;5
RONDONIA;6297;1
SAO PAULO;6297;7
MINAS GERAIS;6300;1
RIO GRANDE DO SUL;6300;1
SAO PAULO;6300;1
GOIAS;6319;1
MINAS GERAIS;6319;2
RIO GRANDE DO SUL;6319;6
SANTA CATARINA;6319;1
SAO PAULO;6319;18
GOIAS;6327;1
RIO GRANDE DO SUL;6327;2
SAO PAULO;6327;16
PARANA;6335;1
RIO GRANDE DO SUL;6335;3
SAO PAULO;6335;1
GOIAS;6351;1
RIO GRANDE DO SUL;6351;1
SAO PAULO;6351;1
GOIAS;6378;1
MATO GROSSO DO SUL;6378;1
MINAS GERAIS;6378;2
PARANA;6378;1
RIO GRANDE DO SUL;6378;7
SAO PAULO;6378;7
ESPIRITO SANTO;6386;1
GOIAS;6386;7
PARAIBA;6386;1
PERNAMBUCO;6386;1
SAO PAULO;6386;5
ESPIRITO SANTO;6394;1
GOIAS;6394;1
MATO GROSSO;6394;1
MINAS GERAIS;6394;4
PARA;6394;1
PARAIBA;6394;1
PARANA;6394;1
PERNAMBUCO;6394;11
RIO GRANDE DO SUL;6394;18
RONDONIA;6394;4
SANTA CATARINA;6394;9
SAO PAULO;6394;40
ACRE;6408;55
ALAGOAS;6408;14
BAHIA;6408;19
CEARA;6408;8
DISTRITO FEDERAL;6408;7
ESPIRITO SANTO;6408;9
GOIAS;6408;123
MARANHAO;6408;3
MATO GROSSO;6408;22
MATO GROSSO DO SUL;6408;14
MINAS GERAIS;6408;37
PARA;6408;5
PARAIBA;6408;18
PARANA;6408;32
PERNAMBUCO;6408;1268
PIAUI;6408;4
RIO DE JANEIRO;6408;4
RIO GRANDE DO NORTE;6408;6
RIO GRANDE DO SUL;6408;231
RONDONIA;6408;45
RORAIMA;6408;1
SANTA CATARINA;6408;34
SAO PAULO;6408;916
SERGIPE;6408;7
TOCANTINS;6408;5
GOIAS;6416;6
PARAIBA;6416;1
PERNAMBUCO;6416;2
RIO GRANDE DO SUL;6416;1
SAO PAULO;6416;6
GOIAS;6424;2
ACRE;6432;2
ALAGOAS;6432;2
BAHIA;6432;1
DISTRITO FEDERAL;6432;6
ESPIRITO SANTO;6432;2
GOIAS;6432;26
MATO GROSSO;6432;8
MATO GROSSO DO SUL;6432;2
MINAS GERAIS;6432;3
PARANA;6432;3
PERNAMBUCO;6432;11
RIO DE JANEIRO;6432;1
RIO GRANDE DO NORTE;6432;1
RIO GRANDE DO SUL;6432;44
RONDONIA;6432;4
SANTA CATARINA;6432;2
SAO PAULO;6432;68
SERGIPE;6432;1
ALAGOAS;6440;1
BAHIA;6440;1
ESPIRITO SANTO;6440;2
GOIAS;6440;1
MINAS GERAIS;6440;4
PERNAMBUCO;6440;47
RIO DE JANEIRO;6440;4
RIO GRANDE DO NORTE;6440;1
RIO GRANDE DO SUL;6440;12
RONDONIA;6440;1
SANTA CATARINA;6440;1
SAO PAULO;6440;203
SERGIPE;6440;1
ESPIRITO SANTO;6459;2
GOIAS;6459;3
MATO GROSSO;6459;2
MINAS GERAIS;6459;1
PERNAMBUCO;6459;1
RIO GRANDE DO SUL;6459;7
RONDONIA;6459;1
SANTA CATARINA;6459;1
SAO PAULO;6459;3
RIO GRANDE DO SUL;6467;1
SAO PAULO;6467;1
MATO GROSSO;6475;1
ACRE;6483;1
ALAGOAS;6483;3
BAHIA;6483;6
CEARA;6483;2
DISTRITO FEDERAL;6483;2
ESPIRITO SANTO;6483;13
GOIAS;6483;35
MARANHAO;6483;2
MATO GROSSO;6483;6
MATO GROSSO DO SUL;6483;1
MINAS GERAIS;6483;10
PARAIBA;6483;4
PARANA;6483;2
PERNAMBUCO;6483;162
PIAUI;6483;3
RIO DE JANEIRO;6483;1
RIO GRANDE DO SUL;6483;22
RONDONIA;6483;1
SANTA CATARINA;6483;1
SAO PAULO;6483;145
SERGIPE;6483;1
ACRE;6491;1
ALAGOAS;6491;8
BAHIA;6491;15
DISTRITO FEDERAL;6491;1
ESPIRITO SANTO;6491;14
GOIAS;6491;34
MARANHAO;6491;1
MATO GROSSO;6491;19
MATO GROSSO DO SUL;6491;16
MINAS GERAIS;6491;16
PARA;6491;1
PARAIBA;6491;4
PARANA;6491;4
PERNAMBUCO;6491;305
PIAUI;6491;7
RIO DE JANEIRO;6491;3
RIO GRANDE DO NORTE;6491;6
RIO GRANDE DO SUL;6491;43
RONDONIA;6491;1
SANTA CATARINA;6491;3
SAO PAULO;6491;159
TOCANTINS;6491;2
GOIAS;6505;1
RIO GRANDE DO SUL;6505;1
SAO PAULO;6505;3
PERNAMBUCO;6513;3
PIAUI;6513;1
RIO GRANDE DO SUL;6513;1
SAO PAULO;6513;7
ALAGOAS;6521;1
ESPIRITO SANTO;6521;1
GOIAS;6521;7
PERNAMBUCO;6521;4
PIAUI;6521;1
ACRE;6530;61
ALAGOAS;6530;17
AMAZONAS;6530;1
BAHIA;6530;46
CEARA;6530;5
DISTRITO FEDERAL;6530;30
ESPIRITO SANTO;6530;200
GOIAS;6530;825
MARANHAO;6530;3
MATO GROSSO;6530;214
MATO GROSSO DO SUL;6530;17
MINAS GERAIS;6530;280
PARA;6530;5
PARAIBA;6530;3
PARANA;6530;74
PERNAMBUCO;6530;163
PIAUI;6530;2
RIO DE JANEIRO;6530;13
RIO GRANDE DO NORTE;6530;2
RIO GRANDE DO SUL;6530;725
RONDONIA;6530;77
SANTA CATARINA;6530;67
SAO PAULO;6530;4512
SERGIPE;6530;26
TOCANTINS;6530;5
ALAGOAS;6548;3
BAHIA;6548;11
CEARA;6548;1
DISTRITO FEDERAL;6548;86
ESPIRITO SANTO;6548;7
GOIAS;6548;714
MARANHAO;6548;3
MATO GROSSO;6548;36
MINAS GERAIS;6548;24
PARA;6548;4
PARANA;6548;2
PERNAMBUCO;6548;10
PIAUI;6548;1
RIO DE JANEIRO;6548;1
RIO GRANDE DO SUL;6548;3
RONDONIA;6548;9
SANTA CATARINA;6548;12
SAO PAULO;6548;35
SERGIPE;6548;5
TOCANTINS;6548;3
ACRE;6556;37
ALAGOAS;6556;28
AMAPA;6556;10
BAHIA;6556;40
CEARA;6556;14
DISTRITO FEDERAL;6556;35
ESPIRITO SANTO;6556;9
GOIAS;6556;478
MARANHAO;6556;6
MATO GROSSO;6556;278
MATO GROSSO DO SUL;6556;8
MINAS GERAIS;6556;49
PARA;6556;7
PARAIBA;6556;23
PARANA;6556;34
PERNAMBUCO;6556;1095
PIAUI;6556;10
RIO DE JANEIRO;6556;7
RIO GRANDE DO NORTE;6556;6
RIO GRANDE DO SUL;6556;103
RONDONIA;6556;234
SANTA CATARINA;6556;33
SAO PAULO;6556;755
SERGIPE;6556;19
TOCANTINS;6556;3
ACRE;6564;18
ALAGOAS;6564;29
AMAZONAS;6564;2
BAHIA;6564;44
CEARA;6564;4
DISTRITO FEDERAL;6564;5
ESPIRITO SANTO;6564;42
GOIAS;6564;83
MARANHAO;6564;4
MATO GROSSO;6564;36
MATO GROSSO DO SUL;6564;5
MINAS GERAIS;6564;27
PARA;6564;12
PARAIBA;6564;20
PARANA;6564;9
PERNAMBUCO;6564;366
PIAUI;6564;5
RIO DE JANEIRO;6564;1
RIO GRANDE DO NORTE;6564;11
RIO GRANDE DO SUL;6564;71
RONDONIA;6564;8
SANTA CATARINA;6564;5
SAO PAULO;6564;301
SERGIPE;6564;4
TOCANTINS;6564;2
GOIAS;6572;2
MATO GROSSO;6572;33
PERNAMBUCO;6572;1
RIO GRANDE DO SUL;6572;1
SAO PAULO;6572;2
ACRE;6580;30
ALAGOAS;6580;18
AMAPA;6580;1
BAHIA;6580;23
CEARA;6580;6
DISTRITO FEDERAL;6580;30
ESPIRITO SANTO;6580;35
GOIAS;6580;303
MARANHAO;6580;6
MATO GROSSO;6580;192
MATO GROSSO DO SUL;6580;27
MINAS GERAIS;6580;67
PARA;6580;14
PARAIBA;6580;6
PARANA;6580;47
PERNAMBUCO;6580;208
PIAUI;6580;14
RIO DE JANEIRO;6580;13
RIO GRANDE DO NORTE;6580;3
RIO GRANDE DO SUL;6580;92
RONDONIA;6580;103
RORAIMA;6580;3
SANTA CATARINA;6580;21
SAO PAULO;6580;810
SERGIPE;6580;7
TOCANTINS;6580;4
ACRE;6599;946
ALAGOAS;6599;428
AMAZONAS;6599;9
AMAPA;6599;88
BAHIA;6599;484
CEARA;6599;114
DISTRITO FEDERAL;6599;645
ESPIRITO SANTO;6599;615
GOIAS;6599;6250
MARANHAO;6599;47
MATO GROSSO;6599;2227
MATO GROSSO DO SUL;6599;125
MINAS GERAIS;6599;402
PARA;6599;153
PARAIBA;6599;205
PARANA;6599;274
PERNAMBUCO;6599;8477
PIAUI;6599;40
RIO DE JANEIRO;6599;103
RIO GRANDE DO NORTE;6599;64
RIO GRANDE DO SUL;6599;8703
RONDONIA;6599;2603
RORAIMA;6599;6
SANTA CATARINA;6599;396
SAO PAULO;6599;14608
SERGIPE;6599;173
TOCANTINS;6599;76
ACRE;6602;12
ALAGOAS;6602;23
AMAZONAS;6602;1
AMAPA;6602;3
BAHIA;6602;42
CEARA;6602;33
DISTRITO FEDERAL;6602;54
ESPIRITO SANTO;6602;114
GOIAS;6602;819
MARANHAO;6602;12
MATO GROSSO;6602;133
MATO GROSSO DO SUL;6602;82
MINAS GERAIS;6602;130
PARA;6602;10
PARAIBA;6602;38
PARANA;6602;148
PERNAMBUCO;6602;1373
PIAUI;6602;6
RIO DE JANEIRO;6602;19
RIO GRANDE DO NORTE;6602;24
RIO GRANDE DO SUL;6602;744
RONDONIA;6602;49
RORAIMA;6602;3
SANTA CATARINA;6602;88
SAO PAULO;6602;2916
SERGIPE;6602;11
TOCANTINS;6602;26
ACRE;6610;14
ALAGOAS;6610;41
AMAZONAS;6610;1
BAHIA;6610;39
CEARA;6610;13
DISTRITO FEDERAL;6610;94
ESPIRITO SANTO;6610;49
GOIAS;6610;833
MARANHAO;6610;6
MATO GROSSO;6610;169
MATO GROSSO DO SUL;6610;12
MINAS GERAIS;6610;48
PARA;6610;5
PARAIBA;6610;19
PARANA;6610;59
PERNAMBUCO;6610;1556
PIAUI;6610;2
RIO DE JANEIRO;6610;10
RIO GRANDE DO NORTE;6610;12
RIO GRANDE DO SUL;6610;490
RONDONIA;6610;114
SANTA CATARINA;6610;61
SAO PAULO;6610;715
SERGIPE;6610;10
TOCANTINS;6610;7
ALAGOAS;6629;15
BAHIA;6629;13
ESPIRITO SANTO;6629;9
GOIAS;6629;5
MATO GROSSO;6629;1
MATO GROSSO DO SUL;6629;1
MINAS GERAIS;6629;1
PARANA;6629;1
PERNAMBUCO;6629;138
RIO DE JANEIRO;6629;1
RIO GRANDE DO SUL;6629;29
SANTA CATARINA;6629;3
SAO PAULO;6629;11
SERGIPE;6629;2
ACRE;6637;112
ALAGOAS;6637;96
AMAZONAS;6637;4
AMAPA;6637;1
BAHIA;6637;106
CEARA;6637;35
DISTRITO FEDERAL;6637;113
ESPIRITO SANTO;6637;291
GOIAS;6637;2559
MARANHAO;6637;17
MATO GROSSO;6637;836
MATO GROSSO DO SUL;6637;148
MINAS GERAIS;6637;360
PARA;6637;51
PARAIBA;6637;69
PARANA;6637;406
PERNAMBUCO;6637;2176
PIAUI;6637;29
RIO DE JANEIRO;6637;33
RIO GRANDE DO NORTE;6637;25
RIO GRANDE DO SUL;6637;2237
RONDONIA;6637;278
RORAIMA;6637;5
SANTA CATARINA;6637;336
SAO PAULO;6637;4838
SERGIPE;6637;113
TOCANTINS;6637;72
ACRE;6645;21
ALAGOAS;6645;35
AMAZONAS;6645;4
AMAPA;6645;1
BAHIA;6645;54
CEARA;6645;21
DISTRITO FEDERAL;6645;52
ESPIRITO SANTO;6645;37
GOIAS;6645;1038
MARANHAO;6645;11
MATO GROSSO;6645;141
MATO GROSSO DO SUL;6645;75
MINAS GERAIS;6645;173
PARA;6645;31
PARAIBA;6645;66
PARANA;6645;187
PERNAMBUCO;6645;767
PIAUI;6645;8
RIO DE JANEIRO;6645;23
RIO GRANDE DO NORTE;6645;39
RIO GRANDE DO SUL;6645;1556
RONDONIA;6645;93
RORAIMA;6645;3
SANTA CATARINA;6645;225
SAO PAULO;6645;785
SERGIPE;6645;18
TOCANTINS;6645;38
ACRE;6653;86
ALAGOAS;6653;42
AMAPA;6653;1
BAHIA;6653;20
CEARA;6653;12
DISTRITO FEDERAL;6653;58
ESPIRITO SANTO;6653;119
GOIAS;6653;1101
MARANHAO;6653;5
MATO GROSSO;6653;814
MATO GROSSO DO SUL;6653;53
MINAS GERAIS;6653;48
PARA;6653;11
PARAIBA;6653;8
PARANA;6653;58
PERNAMBUCO;6653;391
PIAUI;6653;2
RIO DE JANEIRO;6653;7
RIO GRANDE DO NORTE;6653;2
RIO GRANDE DO SUL;6653;859
RONDONIA;6653;321
SANTA CATARINA;6653;72
SAO PAULO;6653;1479
SERGIPE;6653;19
TOCANTINS;6653;9
ACRE;6661;5
ALAGOAS;6661;9
BAHIA;6661;8
CEARA;6661;6
DISTRITO FEDERAL;6661;2
ESPIRITO SANTO;6661;7
GOIAS;6661;346
MARANHAO;6661;1
MATO GROSSO;6661;21
MATO GROSSO DO SUL;6661;19
MINAS GERAIS;6661;24
PARA;6661;5
PARAIBA;6661;9
PARANA;6661;17
PERNAMBUCO;6661;189
PIAUI;6661;4
RIO DE JANEIRO;6661;5
RIO GRANDE DO NORTE;6661;3
RIO GRANDE DO SUL;6661;139
RONDONIA;6661;16
SANTA CATARINA;6661;17
SAO PAULO;6661;85
SERGIPE;6661;1
TOCANTINS;6661;15
ACRE;6670;34
ALAGOAS;6670;143
AMAZONAS;6670;9
AMAPA;6670;4
BAHIA;6670;69
CEARA;6670;29
DISTRITO FEDERAL;6670;38
ESPIRITO SANTO;6670;16
GOIAS;6670;384
MARANHAO;6670;12
MATO GROSSO;6670;96
MATO GROSSO DO SUL;6670;27
MINAS GERAIS;6670;74
PARA;6670;15
PARAIBA;6670;125
PARANA;6670;40
PERNAMBUCO;6670;1816
PIAUI;6670;12
RIO DE JANEIRO;6670;16
RIO GRANDE DO NORTE;6670;32
RIO GRANDE DO SUL;6670;877
RONDONIA;6670;103
RORAIMA;6670;1
SANTA CATARINA;6670;118
SAO PAULO;6670;570
SERGIPE;6670;37
TOCANTINS;6670;5
ALAGOAS;6688;6
BAHIA;6688;7
CEARA;6688;1
DISTRITO FEDERAL;6688;6
ESPIRITO SANTO;6688;3
GOIAS;6688;91
MARANHAO;6688;1
MATO GROSSO;6688;8
MATO GROSSO DO SUL;6688;2
MINAS GERAIS;6688;18
PARA;6688;9
PARAIBA;6688;5
PARANA;6688;12
PERNAMBUCO;6688;80
PIAUI;6688;2
RIO DE JANEIRO;6688;5
RIO GRANDE DO NORTE;6688;3
RIO GRANDE DO SUL;6688;109
RONDONIA;6688;3
SANTA CATARINA;6688;14
SAO PAULO;6688;34
SERGIPE;6688;3
TOCANTINS;6688;5
GOIAS;6696;5
MINAS GERAIS;6696;3
PARA;6696;2
PARANA;6696;5
PERNAMBUCO;6696;5
RIO GRANDE DO SUL;6696;70
SANTA CATARINA;6696;4
SAO PAULO;6696;13
TOCANTINS;6696;1
ACRE;6700;11
ALAGOAS;6700;30
AMAZONAS;6700;3
AMAPA;6700;5
BAHIA;6700;56
CEARA;6700;8
DISTRITO FEDERAL;6700;52
ESPIRITO SANTO;6700;11
GOIAS;6700;332
MARANHAO;6700;9
MATO GROSSO;6700;217
MATO GROSSO DO SUL;6700;19
MINAS GERAIS;6700;108
PARA;6700;27
PARAIBA;6700;9
PARANA;6700;79
PERNAMBUCO;6700;161
PIAUI;6700;13
RIO DE JANEIRO;6700;20
RIO GRANDE DO NORTE;6700;4
RIO GRANDE DO SUL;6700;802
RONDONIA;6700;128
RORAIMA;6700;2
SANTA CATARINA;6700;123
SAO PAULO;6700;1242
SERGIPE;6700;78
TOCANTINS;6700;17
DISTRITO FEDERAL;6718;1
SAO PAULO;6718;3
ACRE;6726;193
ALAGOAS;6726;79
AMAZONAS;6726;6
BAHIA;6726;96
CEARA;6726;25
DISTRITO FEDERAL;6726;77
ESPIRITO SANTO;6726;52
GOIAS;6726;1403
MARANHAO;6726;17
MATO GROSSO;6726;163
MATO GROSSO DO SUL;6726;104
MINAS GERAIS;6726;339
PARA;6726;59
PARAIBA;6726;94
PARANA;6726;261
PERNAMBUCO;6726;2280
PIAUI;6726;28
RIO DE JANEIRO;6726;60
RIO GRANDE DO NORTE;6726;33
RIO GRANDE DO SUL;6726;1806
RONDONIA;6726;80
RORAIMA;6726;6
SANTA CATARINA;6726;252
SAO PAULO;6726;8022
SERGIPE;6726;32
TOCANTINS;6726;43
PERNAMBUCO;6734;1
ALAGOAS;6742;2
PERNAMBUCO;6742;2
RIO DE JANEIRO;6742;1
ACRE;6750;5
ALAGOAS;6750;5
AMAZONAS;6750;1
BAHIA;6750;23
CEARA;6750;8
DISTRITO FEDERAL;6750;27
ESPIRITO SANTO;6750;14
GOIAS;6750;417
MARANHAO;6750;8
MATO GROSSO;6750;92
MATO GROSSO DO SUL;6750;41
MINAS GERAIS;6750;91
PARA;6750;5
PARAIBA;6750;1
PARANA;6750;101
PERNAMBUCO;6750;6
PIAUI;6750;4
RIO DE JANEIRO;6750;3
RIO GRANDE DO NORTE;6750;2
RIO GRANDE DO SUL;6750;200
RONDONIA;6750;8
SANTA CATARINA;6750;105
SAO PAULO;6750;192
SERGIPE;6750;2
TOCANTINS;6750;22
ACRE;6769;99
ALAGOAS;6769;243
AMAZONAS;6769;6
AMAPA;6769;3
BAHIA;6769;107
CEARA;6769;26
DISTRITO FEDERAL;6769;434
ESPIRITO SANTO;6769;72
GOIAS;6769;5940
MARANHAO;6769;27
MATO GROSSO;6769;679
MATO GROSSO DO SUL;6769;249
MINAS GERAIS;6769;756
PARA;6769;56
PARAIBA;6769;40
PARANA;6769;798
PERNAMBUCO;6769;2559
PIAUI;6769;25
RIO DE JANEIRO;6769;64
RIO GRANDE DO NORTE;6769;30
RIO GRANDE DO SUL;6769;3054
RONDONIA;6769;79
RORAIMA;6769;11
SANTA CATARINA;6769;435
SAO PAULO;6769;5411
SERGIPE;6769;16
TOCANTINS;6769;94
ACRE;6777;1
DISTRITO FEDERAL;6777;7
GOIAS;6777;5
MATO GROSSO;6777;4
PARANA;6777;1
RONDONIA;6777;1
SANTA CATARINA;6777;2
SAO PAULO;6777;6
SERGIPE;6777;1
ACRE;6785;2
ALAGOAS;6785;1
AMAZONAS;6785;1
DISTRITO FEDERAL;6785;1
ESPIRITO SANTO;6785;2
GOIAS;6785;25
MATO GROSSO;6785;34
MINAS GERAIS;6785;16
PARA;6785;1
PARAIBA;6785;2
PARANA;6785;4
PERNAMBUCO;6785;45
RIO DE JANEIRO;6785;1
RIO GRANDE DO NORTE;6785;1
RIO GRANDE DO SUL;6785;25
RONDONIA;6785;1
SANTA CATARINA;6785;5
SAO PAULO;6785;55
SERGIPE;6785;1
BAHIA;6793;1
ESPIRITO SANTO;6793;1
PARANA;6793;1
PERNAMBUCO;6793;1
RIO GRANDE DO SUL;6793;6
SAO PAULO;6793;7
BAHIA;6807;1
GOIAS;6807;4
PERNAMBUCO;6807;5
RIO GRANDE DO SUL;6807;10
RONDONIA;6807;1
SAO PAULO;6807;7
GOIAS;6815;1
MATO GROSSO;6815;1
MINAS GERAIS;6815;1
PARANA;6815;1
PERNAMBUCO;6815;1
RONDONIA;6815;1
ACRE;6823;1
ALAGOAS;6823;5
AMAZONAS;6823;1
BAHIA;6823;24
CEARA;6823;12
DISTRITO FEDERAL;6823;7
ESPIRITO SANTO;6823;9
GOIAS;6823;150
MARANHAO;6823;2
MATO GROSSO;6823;66
MATO GROSSO DO SUL;6823;21
MINAS GERAIS;6823;38
PARA;6823;6
PARAIBA;6823;4
PARANA;6823;88
PERNAMBUCO;6823;68
PIAUI;6823;4
RIO DE JANEIRO;6823;4
RIO GRANDE DO NORTE;6823;3
RIO GRANDE DO SUL;6823;337
RONDONIA;6823;9
RORAIMA;6823;1
SANTA CATARINA;6823;113
SAO PAULO;6823;210
SERGIPE;6823;2
TOCANTINS;6823;10
BAHIA;6831;7
CEARA;6831;1
DISTRITO FEDERAL;6831;1
ESPIRITO SANTO;6831;4
GOIAS;6831;26
MARANHAO;6831;1
MATO GROSSO;6831;149
MATO GROSSO DO SUL;6831;15
MINAS GERAIS;6831;43
PARA;6831;1
PARAIBA;6831;1
PARANA;6831;139
PERNAMBUCO;6831;5
PIAUI;6831;2
RIO DE JANEIRO;6831;5
RIO GRANDE DO SUL;6831;156
RONDONIA;6831;1
SANTA CATARINA;6831;45
SAO PAULO;6831;123
TOCANTINS;6831;4
BAHIA;6840;5
DISTRITO FEDERAL;6840;1
GOIAS;6840;35
MARANHAO;6840;1
MATO GROSSO;6840;21
MATO GROSSO DO SUL;6840;13
MINAS GERAIS;6840;29
PARA;6840;6
PARAIBA;6840;1
PARANA;6840;34
PERNAMBUCO;6840;3
RIO DE JANEIRO;6840;1
RIO GRANDE DO NORTE;6840;2
RIO GRANDE DO SUL;6840;42
RONDONIA;6840;2
SANTA CATARINA;6840;19
SAO PAULO;6840;99
SERGIPE;6840;1
TOCANTINS;6840;6
ACRE;6858;47
ALAGOAS;6858;41
AMAZONAS;6858;7
AMAPA;6858;13
BAHIA;6858;34
CEARA;6858;15
DISTRITO FEDERAL;6858;25
ESPIRITO SANTO;6858;31
GOIAS;6858;143
MARANHAO;6858;18
MATO GROSSO;6858;92
MATO GROSSO DO SUL;6858;7
MINAS GERAIS;6858;55
PARA;6858;45
PARAIBA;6858;29
PARANA;6858;7
PERNAMBUCO;6858;917
PIAUI;6858;31
RIO DE JANEIRO;6858;5
RIO GRANDE DO NORTE;6858;24
RIO GRANDE DO SUL;6858;137
RONDONIA;6858;83
