UF;Cod_Infração;Quantidade
BAHIA;5908;480
CEARA;5908;315
DISTRITO FEDERAL;5908;236
ESPIRITO SANTO;5908;175
GOIAS;5908;173
MARANHAO;5908;327
MATO GROSSO;5908;150
MATO GROSSO DO SUL;5908;100
MINAS GERAIS;5908;1466
PARA;5908;338
PARAIBA;5908;293
PARANA;5908;317
PERNAMBUCO;5908;573
PIAUI;5908;166
RIO DE JANEIRO;5908;5117
RIO GRANDE DO NORTE;5908;123
RIO GRANDE DO SUL;5908;255
RONDONIA;5908;155
RORAIMA;5908;35
SANTA CATARINA;5908;366
SAO PAULO;5908;1549
SERGIPE;5908;62
TOCANTINS;5908;34
ALAGOAS;5916;4
BAHIA;5916;7
CEARA;5916;3
ESPIRITO SANTO;5916;5
GOIAS;5916;10
MARANHAO;5916;3
MATO GROSSO;5916;2
MATO GROSSO DO SUL;5916;3
MINAS GERAIS;5916;33
PARA;5916;5
PARANA;5916;44
PERNAMBUCO;5916;3
PIAUI;5916;1
RIO DE JANEIRO;5916;7
RIO GRANDE DO NORTE;5916;2
RIO GRANDE DO SUL;5916;6
SANTA CATARINA;5916;160
SAO PAULO;5916;31
SERGIPE;5916;4
TOCANTINS;5916;1
ACRE;5924;4
ALAGOAS;5924;16
AMAZONAS;5924;6
AMAPA;5924;3
BAHIA;5924;57
CEARA;5924;28
DISTRITO FEDERAL;5924;16
ESPIRITO SANTO;5924;20
GOIAS;5924;51
MARANHAO;5924;15
MATO GROSSO;5924;60
MATO GROSSO DO SUL;5924;18
MINAS GERAIS;5924;105
PARA;5924;36
PARAIBA;5924;13
PARANA;5924;56
PERNAMBUCO;5924;24
PIAUI;5924;3
RIO DE JANEIRO;5924;14
RIO GRANDE DO NORTE;5924;6
RIO GRANDE DO SUL;5924;55
RONDONIA;5924;28
RORAIMA;5924;1
SANTA CATARINA;5924;129
SAO PAULO;5924;101
SERGIPE;5924;12
TOCANTINS;5924;5
BAHIA;5932;1
DISTRITO FEDERAL;5932;1
MATO GROSSO;5932;1
MATO GROSSO DO SUL;5932;1
MINAS GERAIS;5932;9
PARANA;5932;19
PERNAMBUCO;5932;1
RIO DE JANEIRO;5932;31
SANTA CATARINA;5932;68
SAO PAULO;5932;22
ACRE;5940;1
ALAGOAS;5940;23
AMAZONAS;5940;4
BAHIA;5940;137
CEARA;5940;86
DISTRITO FEDERAL;5940;33
ESPIRITO SANTO;5940;64
GOIAS;5940;92
MARANHAO;5940;36
MATO GROSSO;5940;78
MATO GROSSO DO SUL;5940;26
MINAS GERAIS;5940;193
PARA;5940;27
PARAIBA;5940;9
PARANA;5940;59
PERNAMBUCO;5940;48
PIAUI;5940;22
RIO DE JANEIRO;5940;54
RIO GRANDE DO NORTE;5940;18
RIO GRANDE DO SUL;5940;118
RONDONIA;5940;32
RORAIMA;5940;8
SANTA CATARINA;5940;150
SAO PAULO;5940;121
SERGIPE;5940;44
TOCANTINS;5940;23
ACRE;5959;6
ALAGOAS;5959;16
AMAZONAS;5959;19
BAHIA;5959;107
CEARA;5959;55
DISTRITO FEDERAL;5959;15
ESPIRITO SANTO;5959;22
GOIAS;5959;45
MARANHAO;5959;32
MATO GROSSO;5959;126
MATO GROSSO DO SUL;5959;19
MINAS GERAIS;5959;122
PARA;5959;82
PARAIBA;5959;11
PARANA;5959;124
PERNAMBUCO;5959;23
PIAUI;5959;13
RIO DE JANEIRO;5959;61
RIO GRANDE DO NORTE;5959;21
RIO GRANDE DO SUL;5959;21
RONDONIA;5959;80
RORAIMA;5959;6
SANTA CATARINA;5959;75
SAO PAULO;5959;89
SERGIPE;5959;11
TOCANTINS;5959;18
ACRE;5967;285
ALAGOAS;5967;1258
AMAZONAS;5967;972
AMAPA;5967;59
BAHIA;5967;19443
CEARA;5967;5763
DISTRITO FEDERAL;5967;2923
ESPIRITO SANTO;5967;6417
GOIAS;5967;6428
MARANHAO;5967;1945
MATO GROSSO;5967;6038
MATO GROSSO DO SUL;5967;2954
MINAS GERAIS;5967;19935
PARA;5967;3546
PARAIBA;5967;1768
PARANA;5967;12002
PERNAMBUCO;5967;2991
PIAUI;5967;3443
RIO DE JANEIRO;5967;7927
RIO GRANDE DO NORTE;5967;2414
RIO GRANDE DO SUL;5967;8094
RONDONIA;5967;3538
RORAIMA;5967;410
SANTA CATARINA;5967;16670
SAO PAULO;5967;24521
SERGIPE;5967;2061
TOCANTINS;5967;1868
ACRE;5975;14
ALAGOAS;5975;425
AMAZONAS;5975;12
AMAPA;5975;54
BAHIA;5975;866
CEARA;5975;799
DISTRITO FEDERAL;5975;57
ESPIRITO SANTO;5975;160
GOIAS;5975;190
MARANHAO;5975;72
MATO GROSSO;5975;153
MATO GROSSO DO SUL;5975;115
MINAS GERAIS;5975;869
PARA;5975;277
PARAIBA;5975;250
PARANA;5975;682
PERNAMBUCO;5975;1236
PIAUI;5975;222
RIO DE JANEIRO;5975;480
RIO GRANDE DO NORTE;5975;250
RIO GRANDE DO SUL;5975;938
RONDONIA;5975;248
RORAIMA;5975;4
SANTA CATARINA;5975;3809
SAO PAULO;5975;1740
SERGIPE;5975;120
TOCANTINS;5975;41
CEARA;5983;1
GOIAS;5983;1
MATO GROSSO;5983;2
MINAS GERAIS;5983;3
PARA;5983;1
PARANA;5983;2
PERNAMBUCO;5983;4
RIO DE JANEIRO;5983;1
RIO GRANDE DO SUL;5983;9
RORAIMA;5983;1
SANTA CATARINA;5983;4
ACRE;5991;13
ALAGOAS;5991;1184
AMAZONAS;5991;311
AMAPA;5991;6
BAHIA;5991;128
CEARA;5991;123
DISTRITO FEDERAL;5991;67
ESPIRITO SANTO;5991;113
GOIAS;5991;88
MARANHAO;5991;57
MATO GROSSO;5991;38
MATO GROSSO DO SUL;5991;31
MINAS GERAIS;5991;1057
PARA;5991;77
PARAIBA;5991;77
PARANA;5991;1718
PERNAMBUCO;5991;267
PIAUI;5991;78
RIO DE JANEIRO;5991;530
RIO GRANDE DO NORTE;5991;75
RIO GRANDE DO SUL;5991;240
RONDONIA;5991;108
RORAIMA;5991;33
SANTA CATARINA;5991;441
SAO PAULO;5991;1222
SERGIPE;5991;43
TOCANTINS;5991;7
ACRE;6009;1
ALAGOAS;6009;4
AMAZONAS;6009;2
AMAPA;6009;1
BAHIA;6009;12
CEARA;6009;9
DISTRITO FEDERAL;6009;3
ESPIRITO SANTO;6009;6
GOIAS;6009;4
MARANHAO;6009;2
MATO GROSSO;6009;10
MATO GROSSO DO SUL;6009;2
MINAS GERAIS;6009;62
PARA;6009;1
PARAIBA;6009;5
PARANA;6009;38
PERNAMBUCO;6009;12
PIAUI;6009;9
RIO DE JANEIRO;6009;48
RIO GRANDE DO NORTE;6009;12
RIO GRANDE DO SUL;6009;26
RONDONIA;6009;12
RORAIMA;6009;3
SANTA CATARINA;6009;34
SAO PAULO;6009;27
SERGIPE;6009;1
ACRE;6017;26
ALAGOAS;6017;74
AMAZONAS;6017;166
AMAPA;6017;30
BAHIA;6017;81
CEARA;6017;237
DISTRITO FEDERAL;6017;207
ESPIRITO SANTO;6017;63
GOIAS;6017;243
MARANHAO;6017;384
MATO GROSSO;6017;72
MATO GROSSO DO SUL;6017;69
MINAS GERAIS;6017;371
PARA;6017;114
PARAIBA;6017;117
PARANA;6017;396
PERNAMBUCO;6017;740
PIAUI;6017;91
RIO DE JANEIRO;6017;154
RIO GRANDE DO NORTE;6017;179
RIO GRANDE DO SUL;6017;68
RONDONIA;6017;127
RORAIMA;6017;10
SANTA CATARINA;6017;220
SAO PAULO;6017;565
SERGIPE;6017;96
TOCANTINS;6017;12
ACRE;6025;3
ALAGOAS;6025;17
AMAZONAS;6025;15
AMAPA;6025;4
BAHIA;6025;23
CEARA;6025;3
DISTRITO FEDERAL;6025;18
ESPIRITO SANTO;6025;13
GOIAS;6025;18
MARANHAO;6025;4
MATO GROSSO;6025;13
MATO GROSSO DO SUL;6025;7
MINAS GERAIS;6025;48
PARA;6025;83
PARAIBA;6025;37
PARANA;6025;109
PERNAMBUCO;6025;27
PIAUI;6025;46
RIO DE JANEIRO;6025;92
RIO GRANDE DO NORTE;6025;2
RIO GRANDE DO SUL;6025;14
RONDONIA;6025;16
SANTA CATARINA;6025;50
SAO PAULO;6025;80
SERGIPE;6025;12
TOCANTINS;6025;7
ALAGOAS;6033;6
AMAZONAS;6033;20
AMAPA;6033;99
BAHIA;6033;43
CEARA;6033;27
DISTRITO FEDERAL;6033;44
ESPIRITO SANTO;6033;6
GOIAS;6033;24
MARANHAO;6033;1
MATO GROSSO;6033;3
MATO GROSSO DO SUL;6033;2
MINAS GERAIS;6033;88
PARA;6033;43
PARAIBA;6033;14
PARANA;6033;174
PERNAMBUCO;6033;48
RIO DE JANEIRO;6033;35
RIO GRANDE DO NORTE;6033;13
RIO GRANDE DO SUL;6033;77
RONDONIA;6033;4
SANTA CATARINA;6033;112
SAO PAULO;6033;49
SERGIPE;6033;3
TOCANTINS;6033;3
ACRE;6041;13
ALAGOAS;6041;4390
AMAZONAS;6041;830
AMAPA;6041;11
BAHIA;6041;1291
CEARA;6041;226
DISTRITO FEDERAL;6041;137
ESPIRITO SANTO;6041;341
GOIAS;6041;932
MARANHAO;6041;334
MATO GROSSO;6041;359
MATO GROSSO DO SUL;6041;95
MINAS GERAIS;6041;3222
PARA;6041;262
PARAIBA;6041;402
PARANA;6041;12012
PERNAMBUCO;6041;1178
PIAUI;6041;3572
RIO DE JANEIRO;6041;1585
RIO GRANDE DO NORTE;6041;161
RIO GRANDE DO SUL;6041;1411
RONDONIA;6041;1303
RORAIMA;6041;9
SANTA CATARINA;6041;2533
SAO PAULO;6041;22235
SERGIPE;6041;77
TOCANTINS;6041;43
ACRE;6050;79
ALAGOAS;6050;527
AMAZONAS;6050;951
AMAPA;6050;83
BAHIA;6050;1747
CEARA;6050;419
DISTRITO FEDERAL;6050;548
ESPIRITO SANTO;6050;1313
GOIAS;6050;797
MARANHAO;6050;374
MATO GROSSO;6050;871
MATO GROSSO DO SUL;6050;660
MINAS GERAIS;6050;25823
PARA;6050;9486
PARAIBA;6050;1365
PARANA;6050;60106
PERNAMBUCO;6050;1000
PIAUI;6050;1256
RIO DE JANEIRO;6050;27394
RIO GRANDE DO NORTE;6050;412
RIO GRANDE DO SUL;6050;2688
RONDONIA;6050;1167
RORAIMA;6050;253
SANTA CATARINA;6050;4379
SAO PAULO;6050;66252
SERGIPE;6050;121
TOCANTINS;6050;2044
ACRE;6068;21
ALAGOAS;6068;82
AMAZONAS;6068;73
AMAPA;6068;8
BAHIA;6068;938
CEARA;6068;175
DISTRITO FEDERAL;6068;763
ESPIRITO SANTO;6068;1569
GOIAS;6068;3012
MARANHAO;6068;97
MATO GROSSO;6068;807
MATO GROSSO DO SUL;6068;874
MINAS GERAIS;6068;6357
PARA;6068;217
PARAIBA;6068;116
PARANA;6068;7555
PERNAMBUCO;6068;231
PIAUI;6068;59
RIO DE JANEIRO;6068;5038
RIO GRANDE DO NORTE;6068;61
RIO GRANDE DO SUL;6068;1062
RONDONIA;6068;208
RORAIMA;6068;17
SANTA CATARINA;6068;2798
SAO PAULO;6068;19535
SERGIPE;6068;93
TOCANTINS;6068;161
ACRE;6076;3
AMAZONAS;6076;48
AMAPA;6076;2
BAHIA;6076;39
CEARA;6076;25
DISTRITO FEDERAL;6076;35
ESPIRITO SANTO;6076;13
GOIAS;6076;50
MARANHAO;6076;51
MATO GROSSO;6076;17
MATO GROSSO DO SUL;6076;10
MINAS GERAIS;6076;135
PARA;6076;44
PARAIBA;6076;26
PARANA;6076;135
PERNAMBUCO;6076;31
PIAUI;6076;16
RIO DE JANEIRO;6076;87
RIO GRANDE DO NORTE;6076;15
RIO GRANDE DO SUL;6076;31
RONDONIA;6076;40
RORAIMA;6076;1
SANTA CATARINA;6076;126
SAO PAULO;6076;112
SERGIPE;6076;1
TOCANTINS;6076;19
ACRE;6084;4
ALAGOAS;6084;72
AMAZONAS;6084;22
BAHIA;6084;172
CEARA;6084;76
DISTRITO FEDERAL;6084;21
ESPIRITO SANTO;6084;1044
GOIAS;6084;55
MARANHAO;6084;29
MATO GROSSO;6084;94
MATO GROSSO DO SUL;6084;31
MINAS GERAIS;6084;155
PARA;6084;38
PARAIBA;6084;9
PARANA;6084;111
PERNAMBUCO;6084;58
PIAUI;6084;11
RIO DE JANEIRO;6084;739
RIO GRANDE DO NORTE;6084;8
RIO GRANDE DO SUL;6084;121
RONDONIA;6084;73
RORAIMA;6084;1
SANTA CATARINA;6084;297
SAO PAULO;6084;171
SERGIPE;6084;7
TOCANTINS;6084;8
CEARA;6092;1
MINAS GERAIS;6092;1
PARANA;6092;1
SANTA CATARINA;6092;4
SAO PAULO;6092;1
CEARA;6106;1
GOIAS;6106;1
MINAS GERAIS;6106;1
CEARA;6114;2
DISTRITO FEDERAL;6114;1
GOIAS;6114;5
MINAS GERAIS;6114;3
PARANA;6114;1
SANTA CATARINA;6114;1
SAO PAULO;6114;1
TOCANTINS;6114;1
ACRE;6122;9
ALAGOAS;6122;80
AMAZONAS;6122;34
AMAPA;6122;2
BAHIA;6122;34
CEARA;6122;11
DISTRITO FEDERAL;6122;53
ESPIRITO SANTO;6122;26
GOIAS;6122;4
MARANHAO;6122;7
MATO GROSSO;6122;11
MATO GROSSO DO SUL;6122;4
MINAS GERAIS;6122;397
PARA;6122;4
PARAIBA;6122;48
PARANA;6122;713
PERNAMBUCO;6122;26
PIAUI;6122;5
RIO DE JANEIRO;6122;185
RIO GRANDE DO NORTE;6122;177
RIO GRANDE DO SUL;6122;81
RONDONIA;6122;30
RORAIMA;6122;4
SANTA CATARINA;6122;561
SAO PAULO;6122;637
SERGIPE;6122;6
TOCANTINS;6122;21
ALAGOAS;6130;3
AMAZONAS;6130;3
BAHIA;6130;3
DISTRITO FEDERAL;6130;5
ESPIRITO SANTO;6130;1
GOIAS;6130;1
MARANHAO;6130;1
MATO GROSSO;6130;1
MATO GROSSO DO SUL;6130;5
MINAS GERAIS;6130;21
PARA;6130;1
PARAIBA;6130;1
PARANA;6130;56
PERNAMBUCO;6130;2
PIAUI;6130;2
RIO DE JANEIRO;6130;5
RIO GRANDE DO NORTE;6130;3
RIO GRANDE DO SUL;6130;4
RONDONIA;6130;3
SANTA CATARINA;6130;28
SAO PAULO;6130;82
SERGIPE;6130;1
TOCANTINS;6130;6
BAHIA;6149;1
DISTRITO FEDERAL;6149;1
ESPIRITO SANTO;6149;1
MINAS GERAIS;6149;4
PARAIBA;6149;3
PARANA;6149;5
RIO DE JANEIRO;6149;1
RIO GRANDE DO SUL;6149;1
SANTA CATARINA;6149;4
SAO PAULO;6149;7
ALAGOAS;6157;3
BAHIA;6157;1
DISTRITO FEDERAL;6157;1
MINAS GERAIS;6157;9
PARAIBA;6157;3
PARANA;6157;8
RIO DE JANEIRO;6157;1
RIO GRANDE DO SUL;6157;2
RONDONIA;6157;1
SANTA CATARINA;6157;14
SAO PAULO;6157;8
ACRE;6165;1
AMAZONAS;6165;1
BAHIA;6165;1
CEARA;6165;4
GOIAS;6165;1
MATO GROSSO;6165;1
MINAS GERAIS;6165;2
PARANA;6165;12
PERNAMBUCO;6165;1
PIAUI;6165;1
RIO DE JANEIRO;6165;3
RIO GRANDE DO SUL;6165;1
RONDONIA;6165;5
SANTA CATARINA;6165;7
SAO PAULO;6165;13
TOCANTINS;6165;1
ACRE;6173;2
ALAGOAS;6173;3
AMAZONAS;6173;1
BAHIA;6173;33
CEARA;6173;32
DISTRITO FEDERAL;6173;14
ESPIRITO SANTO;6173;8
GOIAS;6173;109
MARANHAO;6173;7
MATO GROSSO;6173;16
MATO GROSSO DO SUL;6173;10
MINAS GERAIS;6173;64
PARA;6173;22
PARAIBA;6173;19
PARANA;6173;83
PERNAMBUCO;6173;20
PIAUI;6173;8
RIO DE JANEIRO;6173;15
RIO GRANDE DO NORTE;6173;21
RIO GRANDE DO SUL;6173;42
RONDONIA;6173;15
RORAIMA;6173;4
SANTA CATARINA;6173;174
SAO PAULO;6173;45
SERGIPE;6173;4
TOCANTINS;6173;4
ALAGOAS;6181;3
AMAZONAS;6181;2
BAHIA;6181;13
CEARA;6181;14
DISTRITO FEDERAL;6181;6
ESPIRITO SANTO;6181;11
GOIAS;6181;11
MARANHAO;6181;3
MATO GROSSO;6181;8
MATO GROSSO DO SUL;6181;18
MINAS GERAIS;6181;142
PARA;6181;12
PARAIBA;6181;3
PARANA;6181;180
PERNAMBUCO;6181;5
PIAUI;6181;1
RIO DE JANEIRO;6181;13
RIO GRANDE DO NORTE;6181;11
RIO GRANDE DO SUL;6181;32
RONDONIA;6181;8
RORAIMA;6181;1
SANTA CATARINA;6181;127
SAO PAULO;6181;292
SERGIPE;6181;3
TOCANTINS;6181;1
ACRE;6190;1
ALAGOAS;6190;10
AMAZONAS;6190;3
BAHIA;6190;16
CEARA;6190;13
DISTRITO FEDERAL;6190;11
ESPIRITO SANTO;6190;4
GOIAS;6190;71
MARANHAO;6190;5
MATO GROSSO;6190;8
MATO GROSSO DO SUL;6190;9
MINAS GERAIS;6190;43
PARA;6190;4
PARAIBA;6190;7
PARANA;6190;33
PERNAMBUCO;6190;11
PIAUI;6190;6
RIO DE JANEIRO;6190;10
RIO GRANDE DO NORTE;6190;9
RIO GRANDE DO SUL;6190;32
RONDONIA;6190;5
SANTA CATARINA;6190;48
SAO PAULO;6190;50
SERGIPE;6190;3
TOCANTINS;6190;2
MINAS GERAIS;6203;3
PARAIBA;6203;1
PARANA;6203;5
RIO GRANDE DO NORTE;6203;1
SANTA CATARINA;6203;2
SAO PAULO;6203;2
GOIAS;6220;1
RIO DE JANEIRO;6254;1
ALAGOAS;6262;1
BAHIA;6262;6
ESPIRITO SANTO;6262;1
GOIAS;6262;1
MATO GROSSO;6262;1
MINAS GERAIS;6262;1
PARANA;6262;3
PERNAMBUCO;6262;5
RIO DE JANEIRO;6262;4
RIO GRANDE DO NORTE;6262;1
RIO GRANDE DO SUL;6262;4
SANTA CATARINA;6262;4
SAO PAULO;6262;8
TOCANTINS;6262;1
ACRE;6270;3
ALAGOAS;6270;16
AMAZONAS;6270;20
AMAPA;6270;2
BAHIA;6270;76
CEARA;6270;38
DISTRITO FEDERAL;6270;79
ESPIRITO SANTO;6270;119
GOIAS;6270;173
MARANHAO;6270;13
MATO GROSSO;6270;72
MATO GROSSO DO SUL;6270;82
MINAS GERAIS;6270;1319
PARA;6270;33
PARAIBA;6270;48
PARANA;6270;728
PERNAMBUCO;6270;256
PIAUI;6270;17
RIO DE JANEIRO;6270;576
RIO GRANDE DO NORTE;6270;45
RIO GRANDE DO SUL;6270;274
RONDONIA;6270;60
RORAIMA;6270;9
SANTA CATARINA;6270;853
SAO PAULO;6270;1215
SERGIPE;6270;5
TOCANTINS;6270;16
ACRE;6289;1
CEARA;6289;1
ESPIRITO SANTO;6289;1
GOIAS;6289;1
MATO GROSSO;6289;1
MATO GROSSO DO SUL;6289;1
MINAS GERAIS;6289;20
PARA;6289;1
PARAIBA;6289;1
PARANA;6289;7
PERNAMBUCO;6289;4
PIAUI;6289;2
RIO DE JANEIRO;6289;5
RIO GRANDE DO NORTE;6289;7
RIO GRANDE DO SUL;6289;5
RONDONIA;6289;1
RORAIMA;6289;3
SANTA CATARINA;6289;19
SAO PAULO;6289;13
TOCANTINS;6289;1
BAHIA;6297;1
CEARA;6297;4
DISTRITO FEDERAL;6297;1
ESPIRITO SANTO;6297;4
GOIAS;6297;2
MARANHAO;6297;2
MATO GROSSO;6297;1
MINAS GERAIS;6297;4
PARANA;6297;7
PERNAMBUCO;6297;3
PIAUI;6297;2
RIO DE JANEIRO;6297;2
RIO GRANDE DO SUL;6297;6
RONDONIA;6297;1
SANTA CATARINA;6297;20
SAO PAULO;6297;7
SERGIPE;6297;2
TOCANTINS;6297;1
CEARA;6300;1
GOIAS;6300;1
MINAS GERAIS;6300;1
PARA;6300;1
PARAIBA;6300;1
PARANA;6300;11
SANTA CATARINA;6300;12
TOCANTINS;6300;1
ALAGOAS;6319;1
AMAZONAS;6319;1
BAHIA;6319;3
CEARA;6319;6
GOIAS;6319;1
MATO GROSSO;6319;3
MATO GROSSO DO SUL;6319;5
MINAS GERAIS;6319;44
PARA;6319;3
PARAIBA;6319;1
PARANA;6319;98
PERNAMBUCO;6319;3
PIAUI;6319;1
RIO DE JANEIRO;6319;28
RIO GRANDE DO NORTE;6319;1
RIO GRANDE DO SUL;6319;28
SANTA CATARINA;6319;127
SAO PAULO;6319;180
BAHIA;6327;2
CEARA;6327;1
GOIAS;6327;2
MINAS GERAIS;6327;5
PARANA;6327;10
PIAUI;6327;1
RIO DE JANEIRO;6327;2
SANTA CATARINA;6327;7
SAO PAULO;6327;12
ACRE;6335;1
AMAZONAS;6335;1
DISTRITO FEDERAL;6335;1
ESPIRITO SANTO;6335;1
GOIAS;6335;2
MATO GROSSO;6335;2
MATO GROSSO DO SUL;6335;1
MINAS GERAIS;6335;10
PARANA;6335;22
PERNAMBUCO;6335;1
RIO DE JANEIRO;6335;4
RIO GRANDE DO NORTE;6335;1
RIO GRANDE DO SUL;6335;9
SANTA CATARINA;6335;30
SAO PAULO;6335;29
BAHIA;6343;1
GOIAS;6343;2
MATO GROSSO;6343;1
MINAS GERAIS;6343;4
PARANA;6343;2
PERNAMBUCO;6343;1
RIO DE JANEIRO;6343;3
RIO GRANDE DO NORTE;6343;1
RIO GRANDE DO SUL;6343;1
SANTA CATARINA;6343;1
SAO PAULO;6343;3
DISTRITO FEDERAL;6351;1
MINAS GERAIS;6351;3
PARAIBA;6351;1
PARANA;6351;4
RIO GRANDE DO NORTE;6351;2
RIO GRANDE DO SUL;6351;2
SANTA CATARINA;6351;5
SAO PAULO;6351;2
SAO PAULO;6360;1
AMAPA;6378;1
BAHIA;6378;4
DISTRITO FEDERAL;6378;2
GOIAS;6378;11
MARANHAO;6378;1
MATO GROSSO;6378;1
MATO GROSSO DO SUL;6378;2
MINAS GERAIS;6378;13
PARA;6378;1
PARAIBA;6378;2
PARANA;6378;17
PERNAMBUCO;6378;2
RIO DE JANEIRO;6378;4
RIO GRANDE DO NORTE;6378;1
RIO GRANDE DO SUL;6378;8
RONDONIA;6378;1
SANTA CATARINA;6378;29
SAO PAULO;6378;18
MINAS GERAIS;6386;2
RIO DE JANEIRO;6386;2
SANTA CATARINA;6386;4
SAO PAULO;6386;1
BAHIA;6394;5
CEARA;6394;1
DISTRITO FEDERAL;6394;4
ESPIRITO SANTO;6394;6
GOIAS;6394;5
MARANHAO;6394;1
MATO GROSSO;6394;7
MATO GROSSO DO SUL;6394;3
MINAS GERAIS;6394;35
PARA;6394;2
PARAIBA;6394;2
PARANA;6394;36
PERNAMBUCO;6394;11
PIAUI;6394;2
RIO DE JANEIRO;6394;16
RIO GRANDE DO NORTE;6394;3
RIO GRANDE DO SUL;6394;9
RONDONIA;6394;1
SANTA CATARINA;6394;50
SAO PAULO;6394;57
SERGIPE;6394;3
TOCANTINS;6394;1
ACRE;6408;27
ALAGOAS;6408;187
AMAZONAS;6408;130
AMAPA;6408;6
BAHIA;6408;460
CEARA;6408;561
DISTRITO FEDERAL;6408;138
ESPIRITO SANTO;6408;387
GOIAS;6408;636
MARANHAO;6408;74
MATO GROSSO;6408;474
MATO GROSSO DO SUL;6408;346
MINAS GERAIS;6408;1660
PARA;6408;169
PARAIBA;6408;361
PARANA;6408;1101
PERNAMBUCO;6408;798
PIAUI;6408;152
RIO DE JANEIRO;6408;456
RIO GRANDE DO NORTE;6408;309
RIO GRANDE DO SUL;6408;466
RONDONIA;6408;309
RORAIMA;6408;54
SANTA CATARINA;6408;1783
SAO PAULO;6408;1565
SERGIPE;6408;133
TOCANTINS;6408;40
MINAS GERAIS;6416;1
SANTA CATARINA;6416;1
SAO PAULO;6416;2
MATO GROSSO;6424;1
MINAS GERAIS;6424;1
PARANA;6424;1
RIO GRANDE DO NORTE;6424;1
RIO GRANDE DO SUL;6424;1
SANTA CATARINA;6424;1
SAO PAULO;6424;1
ACRE;6432;5
ALAGOAS;6432;4
AMAZONAS;6432;12
AMAPA;6432;2
BAHIA;6432;46
CEARA;6432;7
DISTRITO FEDERAL;6432;8
ESPIRITO SANTO;6432;11
GOIAS;6432;17
MARANHAO;6432;2
MATO GROSSO;6432;16
MATO GROSSO DO SUL;6432;20
MINAS GERAIS;6432;54
PARA;6432;14
PARAIBA;6432;5
PARANA;6432;63
PERNAMBUCO;6432;12
PIAUI;6432;12
RIO DE JANEIRO;6432;30
RIO GRANDE DO NORTE;6432;7
RIO GRANDE DO SUL;6432;211
RONDONIA;6432;10
RORAIMA;6432;23
SANTA CATARINA;6432;241
SAO PAULO;6432;140
SERGIPE;6432;5
TOCANTINS;6432;5
ALAGOAS;6440;2
AMAZONAS;6440;2
BAHIA;6440;3
CEARA;6440;2
ESPIRITO SANTO;6440;5
MARANHAO;6440;1
MINAS GERAIS;6440;8
PARA;6440;2
PARAIBA;6440;3
PARANA;6440;35
RIO DE JANEIRO;6440;10
RIO GRANDE DO NORTE;6440;1
RIO GRANDE DO SUL;6440;3
RONDONIA;6440;3
RORAIMA;6440;5
SANTA CATARINA;6440;26
SAO PAULO;6440;64
ACRE;6459;2
ALAGOAS;6459;4
AMAZONAS;6459;7
AMAPA;6459;1
BAHIA;6459;167
CEARA;6459;12
DISTRITO FEDERAL;6459;24
ESPIRITO SANTO;6459;13
GOIAS;6459;74
MARANHAO;6459;10
MATO GROSSO;6459;45
MATO GROSSO DO SUL;6459;20
MINAS GERAIS;6459;96
PARA;6459;39
PARAIBA;6459;7
PARANA;6459;105
PERNAMBUCO;6459;25
PIAUI;6459;4
RIO DE JANEIRO;6459;18
RIO GRANDE DO NORTE;6459;18
RIO GRANDE DO SUL;6459;74
RONDONIA;6459;44
RORAIMA;6459;4
SANTA CATARINA;6459;125
SAO PAULO;6459;140
SERGIPE;6459;8
TOCANTINS;6459;11
ALAGOAS;6467;1
BAHIA;6467;1
CEARA;6467;1
DISTRITO FEDERAL;6467;1
GOIAS;6467;1
MATO GROSSO DO SUL;6467;1
MINAS GERAIS;6467;1
PARANA;6467;3
RIO GRANDE DO SUL;6467;4
SANTA CATARINA;6467;5
SAO PAULO;6467;1
BAHIA;6475;1
SANTA CATARINA;6475;1
SAO PAULO;6475;2
ALAGOAS;6483;1
AMAZONAS;6483;5
BAHIA;6483;12
CEARA;6483;4
DISTRITO FEDERAL;6483;6
ESPIRITO SANTO;6483;6
GOIAS;6483;4
MATO GROSSO;6483;2
MATO GROSSO DO SUL;6483;1
MINAS GERAIS;6483;24
PARAIBA;6483;3
PARANA;6483;58
PERNAMBUCO;6483;4
RIO DE JANEIRO;6483;19
RIO GRANDE DO NORTE;6483;1
RIO GRANDE DO SUL;6483;6
RONDONIA;6483;4
SANTA CATARINA;6483;44
SAO PAULO;6483;44
SERGIPE;6483;1
TOCANTINS;6483;2
ACRE;6491;2
ALAGOAS;6491;7
AMAZONAS;6491;10
BAHIA;6491;11
CEARA;6491;6
DISTRITO FEDERAL;6491;10
ESPIRITO SANTO;6491;11
GOIAS;6491;9
MARANHAO;6491;3
MATO GROSSO;6491;1
MATO GROSSO DO SUL;6491;6
MINAS GERAIS;6491;48
PARA;6491;3
PARAIBA;6491;2
PARANA;6491;87
PERNAMBUCO;6491;5
PIAUI;6491;5
RIO DE JANEIRO;6491;70
RIO GRANDE DO NORTE;6491;6
RIO GRANDE DO SUL;6491;22
RONDONIA;6491;6
SANTA CATARINA;6491;336
SAO PAULO;6491;184
SERGIPE;6491;1
TOCANTINS;6491;1
AMAZONAS;6505;1
MATO GROSSO;6505;1
MINAS GERAIS;6505;2
PARANA;6505;2
PIAUI;6505;2
RIO DE JANEIRO;6505;1
SANTA CATARINA;6505;6
MINAS GERAIS;6513;2
PARANA;6513;1
