UF;COD_INFRACAO;QUANTIDADE
SAO PAULO;5452;13566
SERGIPE;5452;105
TOCANTINS;5452;242
ACRE;5460;42
ALAGOAS;5460;61
AMAZONAS;5460;66
AMAPA;5460;14
BAHIA;5460;274
CEARA;5460;125
DISTRITO FEDERAL;5460;22
ESPIRITO SANTO;5460;176
GOIAS;5460;107
MARANHAO;5460;70
MATO GROSSO;5460;71
MATO GROSSO DO SUL;5460;114
MINAS GERAIS;5460;1009
PARA;5460;56
PARAIBA;5460;57
PARANA;5460;666
PERNAMBUCO;5460;177
PIAUI;5460;8
RIO DE JANEIRO;5460;224
RIO GRANDE DO NORTE;5460;92
RIO GRANDE DO SUL;5460;349
RONDONIA;5460;21
RORAIMA;5460;11
SANTA CATARINA;5460;544
SAO PAULO;5460;1982
SERGIPE;5460;20
TOCANTINS;5460;25
ACRE;5479;34
ALAGOAS;5479;264
AMAZONAS;5479;157
AMAPA;5479;16
BAHIA;5479;420
CEARA;5479;677
DISTRITO FEDERAL;5479;26
ESPIRITO SANTO;5479;187
GOIAS;5479;28
MARANHAO;5479;72
MATO GROSSO;5479;2
MATO GROSSO DO SUL;5479;19
MINAS GERAIS;5479;127
PARA;5479;38
PARAIBA;5479;79
PARANA;5479;90
PERNAMBUCO;5479;199
PIAUI;5479;5
RIO DE JANEIRO;5479;357
RIO GRANDE DO NORTE;5479;348
RIO GRANDE DO SUL;5479;23
RONDONIA;5479;30
RORAIMA;5479;4
SANTA CATARINA;5479;101
SAO PAULO;5479;217
SERGIPE;5479;18
TOCANTINS;5479;21
ACRE;5487;364
ALAGOAS;5487;519
AMAZONAS;5487;833
AMAPA;5487;176
BAHIA;5487;870
CEARA;5487;1429
DISTRITO FEDERAL;5487;68
ESPIRITO SANTO;5487;251
GOIAS;5487;462
MARANHAO;5487;650
MATO GROSSO;5487;94
MATO GROSSO DO SUL;5487;242
MINAS GERAIS;5487;1292
PARA;5487;514
PARAIBA;5487;431
PARANA;5487;426
PERNAMBUCO;5487;494
PIAUI;5487;39
RIO DE JANEIRO;5487;797
RIO GRANDE DO NORTE;5487;264
RIO GRANDE DO SUL;5487;138
RONDONIA;5487;80
RORAIMA;5487;24
SANTA CATARINA;5487;344
SAO PAULO;5487;1339
SERGIPE;5487;63
TOCANTINS;5487;70
ACRE;5495;1
ALAGOAS;5495;2
AMAZONAS;5495;17
AMAPA;5495;2
BAHIA;5495;16
CEARA;5495;53
DISTRITO FEDERAL;5495;2
ESPIRITO SANTO;5495;22
GOIAS;5495;40
MARANHAO;5495;14
MATO GROSSO;5495;4
MATO GROSSO DO SUL;5495;10
MINAS GERAIS;5495;17
PARA;5495;14
PARANA;5495;19
PERNAMBUCO;5495;9
PIAUI;5495;2
RIO DE JANEIRO;5495;9
RIO GRANDE DO NORTE;5495;3
RIO GRANDE DO SUL;5495;3
RORAIMA;5495;2
SANTA CATARINA;5495;6
SAO PAULO;5495;42
SERGIPE;5495;1
TOCANTINS;5495;4
ACRE;5509;84
ALAGOAS;5509;33
AMAZONAS;5509;95
AMAPA;5509;6
BAHIA;5509;853
CEARA;5509;195
DISTRITO FEDERAL;5509;51
ESPIRITO SANTO;5509;364
GOIAS;5509;65
MARANHAO;5509;184
MATO GROSSO;5509;135
MATO GROSSO DO SUL;5509;57
MINAS GERAIS;5509;1992
PARA;5509;241
PARAIBA;5509;149
PARANA;5509;335
PERNAMBUCO;5509;213
PIAUI;5509;22
RIO DE JANEIRO;5509;1197
RIO GRANDE DO NORTE;5509;39
RIO GRANDE DO SUL;5509;142
RONDONIA;5509;106
RORAIMA;5509;8
SANTA CATARINA;5509;212
SAO PAULO;5509;1304
SERGIPE;5509;18
TOCANTINS;5509;45
ALAGOAS;5517;1
AMAZONAS;5517;7
BAHIA;5517;96
CEARA;5517;3
ESPIRITO SANTO;5517;3
MARANHAO;5517;2
MATO GROSSO;5517;1
MATO GROSSO DO SUL;5517;1
MINAS GERAIS;5517;70
PARANA;5517;4
PERNAMBUCO;5517;2
PIAUI;5517;1
RIO DE JANEIRO;5517;39
RIO GRANDE DO SUL;5517;1
RONDONIA;5517;1
SANTA CATARINA;5517;5
SAO PAULO;5517;57
SERGIPE;5517;1
ACRE;5525;193
ALAGOAS;5525;109
AMAZONAS;5525;158
AMAPA;5525;10
BAHIA;5525;464
CEARA;5525;1171
DISTRITO FEDERAL;5525;107
ESPIRITO SANTO;5525;378
GOIAS;5525;252
MARANHAO;5525;117
MATO GROSSO;5525;86
MATO GROSSO DO SUL;5525;154
MINAS GERAIS;5525;1384
PARA;5525;123
PARAIBA;5525;46
PARANA;5525;498
PERNAMBUCO;5525;161
PIAUI;5525;20
RIO DE JANEIRO;5525;146
RIO GRANDE DO NORTE;5525;202
RIO GRANDE DO SUL;5525;310
RONDONIA;5525;102
RORAIMA;5525;17
SANTA CATARINA;5525;1138
SAO PAULO;5525;2488
SERGIPE;5525;34
TOCANTINS;5525;35
ACRE;5533;1
MINAS GERAIS;5533;1
RIO GRANDE DO SUL;5533;1
ACRE;5541;784
ALAGOAS;5541;731
AMAZONAS;5541;713
AMAPA;5541;158
BAHIA;5541;13255
CEARA;5541;7827
DISTRITO FEDERAL;5541;469
ESPIRITO SANTO;5541;3369
GOIAS;5541;2053
MARANHAO;5541;457
MATO GROSSO;5541;1019
MATO GROSSO DO SUL;5541;1516
MINAS GERAIS;5541;43521
PARA;5541;476
PARAIBA;5541;1336
PARANA;5541;27569
PERNAMBUCO;5541;10550
PIAUI;5541;168
RIO DE JANEIRO;5541;6695
RIO GRANDE DO NORTE;5541;689
RIO GRANDE DO SUL;5541;2512
RONDONIA;5541;228
RORAIMA;5541;44
SANTA CATARINA;5541;13390
SAO PAULO;5541;57857
SERGIPE;5541;231
TOCANTINS;5541;142
ACRE;5550;1412
ALAGOAS;5550;1197
AMAZONAS;5550;969
AMAPA;5550;44
BAHIA;5550;6885
CEARA;5550;20306
DISTRITO FEDERAL;5550;371
ESPIRITO SANTO;5550;3061
GOIAS;5550;1828
MARANHAO;5550;2806
MATO GROSSO;5550;456
MATO GROSSO DO SUL;5550;508
MINAS GERAIS;5550;10547
PARA;5550;701
PARAIBA;5550;2098
PARANA;5550;4187
PERNAMBUCO;5550;4097
PIAUI;5550;268
RIO DE JANEIRO;5550;7765
RIO GRANDE DO NORTE;5550;906
RIO GRANDE DO SUL;5550;2689
RONDONIA;5550;244
RORAIMA;5550;74
SANTA CATARINA;5550;3214
SAO PAULO;5550;20609
SERGIPE;5550;201
TOCANTINS;5550;301
ACRE;5568;177
ALAGOAS;5568;1085
AMAZONAS;5568;62
AMAPA;5568;52
BAHIA;5568;1462
CEARA;5568;500
DISTRITO FEDERAL;5568;275
ESPIRITO SANTO;5568;575
GOIAS;5568;3951
MARANHAO;5568;189
MATO GROSSO;5568;1834
MATO GROSSO DO SUL;5568;289
MINAS GERAIS;5568;5774
PARA;5568;326
PARAIBA;5568;393
PARANA;5568;1809
PERNAMBUCO;5568;784
PIAUI;5568;23
RIO DE JANEIRO;5568;1256
RIO GRANDE DO NORTE;5568;160
RIO GRANDE DO SUL;5568;696
RONDONIA;5568;357
RORAIMA;5568;15
SANTA CATARINA;5568;2293
SAO PAULO;5568;9441
SERGIPE;5568;42
TOCANTINS;5568;95
ACRE;5576;1
ALAGOAS;5576;3
AMAZONAS;5576;1
BAHIA;5576;17
CEARA;5576;26
DISTRITO FEDERAL;5576;5
ESPIRITO SANTO;5576;6
GOIAS;5576;21
MARANHAO;5576;7
MATO GROSSO;5576;4
MATO GROSSO DO SUL;5576;4
MINAS GERAIS;5576;45
PARA;5576;3
PARAIBA;5576;1
PARANA;5576;9
PERNAMBUCO;5576;3
PIAUI;5576;1
RIO DE JANEIRO;5576;37
RIO GRANDE DO NORTE;5576;2
RIO GRANDE DO SUL;5576;11
SANTA CATARINA;5576;26
SAO PAULO;5576;76
SERGIPE;5576;3
TOCANTINS;5576;2
ACRE;5584;3
ALAGOAS;5584;1
AMAZONAS;5584;9
AMAPA;5584;1
BAHIA;5584;21
CEARA;5584;3
ESPIRITO SANTO;5584;11
GOIAS;5584;4
MARANHAO;5584;7
MINAS GERAIS;5584;44
PARA;5584;2
PARANA;5584;6
PERNAMBUCO;5584;1
RIO DE JANEIRO;5584;10
RIO GRANDE DO NORTE;5584;10
RIO GRANDE DO SUL;5584;10
SANTA CATARINA;5584;6
SAO PAULO;5584;47
ACRE;5592;6
ALAGOAS;5592;20
AMAZONAS;5592;22
BAHIA;5592;313
CEARA;5592;92
DISTRITO FEDERAL;5592;3
ESPIRITO SANTO;5592;70
GOIAS;5592;36
MARANHAO;5592;53
MATO GROSSO;5592;26
MATO GROSSO DO SUL;5592;26
MINAS GERAIS;5592;438
PARA;5592;14
PARAIBA;5592;27
PARANA;5592;113
PERNAMBUCO;5592;63
PIAUI;5592;4
RIO DE JANEIRO;5592;66
RIO GRANDE DO NORTE;5592;51
RIO GRANDE DO SUL;5592;257
RONDONIA;5592;26
RORAIMA;5592;1
SANTA CATARINA;5592;72
SAO PAULO;5592;634
SERGIPE;5592;5
TOCANTINS;5592;36
ALAGOAS;5606;16
BAHIA;5606;51
CEARA;5606;3
DISTRITO FEDERAL;5606;5
ESPIRITO SANTO;5606;9
GOIAS;5606;11
MARANHAO;5606;1
MATO GROSSO;5606;2
MATO GROSSO DO SUL;5606;2
MINAS GERAIS;5606;48
PARA;5606;2
PARAIBA;5606;1
PARANA;5606;18
PERNAMBUCO;5606;5
RIO DE JANEIRO;5606;785
RIO GRANDE DO NORTE;5606;1
RIO GRANDE DO SUL;5606;3
RONDONIA;5606;1
SANTA CATARINA;5606;11
SAO PAULO;5606;38
SERGIPE;5606;2
TOCANTINS;5606;1
ACRE;5614;1
ALAGOAS;5614;11
AMAZONAS;5614;5
AMAPA;5614;5
BAHIA;5614;72
CEARA;5614;15
DISTRITO FEDERAL;5614;51
ESPIRITO SANTO;5614;16
GOIAS;5614;25
MARANHAO;5614;1
MATO GROSSO;5614;6
MATO GROSSO DO SUL;5614;37
MINAS GERAIS;5614;164
PARA;5614;20
PARAIBA;5614;12
PARANA;5614;73
PERNAMBUCO;5614;29
PIAUI;5614;4
RIO DE JANEIRO;5614;248
RIO GRANDE DO NORTE;5614;9
RIO GRANDE DO SUL;5614;25
RONDONIA;5614;7
RORAIMA;5614;4
SANTA CATARINA;5614;137
SAO PAULO;5614;169
SERGIPE;5614;4
ACRE;5622;76
ALAGOAS;5622;47
AMAZONAS;5622;26
AMAPA;5622;13
BAHIA;5622;523
CEARA;5622;636
DISTRITO FEDERAL;5622;20
ESPIRITO SANTO;5622;110
GOIAS;5622;74
MARANHAO;5622;61
MATO GROSSO;5622;18
MATO GROSSO DO SUL;5622;56
MINAS GERAIS;5622;420
PARA;5622;14
PARAIBA;5622;101
PARANA;5622;348
PERNAMBUCO;5622;275
PIAUI;5622;5
RIO DE JANEIRO;5622;441
RIO GRANDE DO NORTE;5622;61
RIO GRANDE DO SUL;5622;154
RONDONIA;5622;9
RORAIMA;5622;11
SANTA CATARINA;5622;287
SAO PAULO;5622;1005
SERGIPE;5622;18
TOCANTINS;5622;7
ACRE;5630;2
ALAGOAS;5630;49
AMAZONAS;5630;17
BAHIA;5630;14
CEARA;5630;298
DISTRITO FEDERAL;5630;7
ESPIRITO SANTO;5630;14
GOIAS;5630;8
MARANHAO;5630;7
MATO GROSSO;5630;3
MATO GROSSO DO SUL;5630;35
MINAS GERAIS;5630;85
PARAIBA;5630;2
PARANA;5630;124
PERNAMBUCO;5630;260
PIAUI;5630;2
RIO DE JANEIRO;5630;14
RIO GRANDE DO NORTE;5630;51
RIO GRANDE DO SUL;5630;34
RONDONIA;5630;2
SANTA CATARINA;5630;67
SAO PAULO;5630;171
TOCANTINS;5630;1
BAHIA;5649;3
CEARA;5649;1
MINAS GERAIS;5649;4
PERNAMBUCO;5649;1
RIO GRANDE DO SUL;5649;1
SANTA CATARINA;5649;2
SAO PAULO;5649;11
ACRE;5657;4
ALAGOAS;5657;5
AMAZONAS;5657;4
AMAPA;5657;1
BAHIA;5657;13
CEARA;5657;7
DISTRITO FEDERAL;5657;2
ESPIRITO SANTO;5657;9
GOIAS;5657;16
MARANHAO;5657;1
MATO GROSSO;5657;12
MATO GROSSO DO SUL;5657;7
MINAS GERAIS;5657;75
PARA;5657;2
PARAIBA;5657;1
PARANA;5657;24
PERNAMBUCO;5657;7
RIO DE JANEIRO;5657;6
RIO GRANDE DO SUL;5657;14
RONDONIA;5657;5
SANTA CATARINA;5657;47
SAO PAULO;5657;81
ACRE;5665;2
ALAGOAS;5665;162
AMAZONAS;5665;17
AMAPA;5665;6
BAHIA;5665;65
CEARA;5665;985
DISTRITO FEDERAL;5665;25
ESPIRITO SANTO;5665;49
GOIAS;5665;207
MARANHAO;5665;61
MATO GROSSO;5665;10
MATO GROSSO DO SUL;5665;22
MINAS GERAIS;5665;600
PARA;5665;18
PARAIBA;5665;12
PARANA;5665;114
PERNAMBUCO;5665;110
PIAUI;5665;8
RIO DE JANEIRO;5665;1562
RIO GRANDE DO NORTE;5665;23
RIO GRANDE DO SUL;5665;192
RONDONIA;5665;5
RORAIMA;5665;2
SANTA CATARINA;5665;174
SAO PAULO;5665;2037
SERGIPE;5665;7
TOCANTINS;5665;5
ACRE;5673;21
ALAGOAS;5673;90
AMAZONAS;5673;40
AMAPA;5673;244
BAHIA;5673;469
CEARA;5673;1399
DISTRITO FEDERAL;5673;143
ESPIRITO SANTO;5673;73
GOIAS;5673;1075
MARANHAO;5673;252
MATO GROSSO;5673;627
MATO GROSSO DO SUL;5673;198
MINAS GERAIS;5673;1968
PARA;5673;876
PARAIBA;5673;370
PARANA;5673;2209
PERNAMBUCO;5673;910
PIAUI;5673;1068
RIO DE JANEIRO;5673;4289
RIO GRANDE DO NORTE;5673;1514
RIO GRANDE DO SUL;5673;719
RONDONIA;5673;23
RORAIMA;5673;92
SANTA CATARINA;5673;1344
SAO PAULO;5673;8433
SERGIPE;5673;9
TOCANTINS;5673;510
ACRE;5681;73
ALAGOAS;5681;604
AMAZONAS;5681;79
AMAPA;5681;24
BAHIA;5681;1261
CEARA;5681;230
DISTRITO FEDERAL;5681;51651
ESPIRITO SANTO;5681;236
GOIAS;5681;13594
MARANHAO;5681;932
MATO GROSSO;5681;929
MATO GROSSO DO SUL;5681;490
MINAS GERAIS;5681;5310
PARA;5681;950
PARAIBA;5681;155
PARANA;5681;1193
PERNAMBUCO;5681;239
PIAUI;5681;220
RIO DE JANEIRO;5681;3588
RIO GRANDE DO NORTE;5681;1108
RIO GRANDE DO SUL;5681;483
RONDONIA;5681;262
RORAIMA;5681;18
SANTA CATARINA;5681;1082
SAO PAULO;5681;3595
SERGIPE;5681;99
TOCANTINS;5681;549
ACRE;5690;5
ALAGOAS;5690;6
AMAZONAS;5690;4
AMAPA;5690;2
BAHIA;5690;30
CEARA;5690;6
DISTRITO FEDERAL;5690;1873
ESPIRITO SANTO;5690;31
GOIAS;5690;573
MARANHAO;5690;15
MATO GROSSO;5690;41
MATO GROSSO DO SUL;5690;40
MINAS GERAIS;5690;5808
PARA;5690;17
PARAIBA;5690;3
PARANA;5690;70
PERNAMBUCO;5690;56
PIAUI;5690;7
RIO DE JANEIRO;5690;349
RIO GRANDE DO NORTE;5690;14
RIO GRANDE DO SUL;5690;81
RONDONIA;5690;8
RORAIMA;5690;1
SANTA CATARINA;5690;37
SAO PAULO;5690;649
SERGIPE;5690;5
TOCANTINS;5690;22
ACRE;5703;12
ALAGOAS;5703;16
AMAZONAS;5703;271
AMAPA;5703;14
BAHIA;5703;267
CEARA;5703;39
DISTRITO FEDERAL;5703;356
ESPIRITO SANTO;5703;328
GOIAS;5703;484
MARANHAO;5703;32
MATO GROSSO;5703;103
MATO GROSSO DO SUL;5703;216
MINAS GERAIS;5703;1361
PARA;5703;60
PARAIBA;5703;27
PARANA;5703;9404
PERNAMBUCO;5703;101
PIAUI;5703;26
RIO DE JANEIRO;5703;932
RIO GRANDE DO NORTE;5703;28
RIO GRANDE DO SUL;5703;726
RONDONIA;5703;25
RORAIMA;5703;6
SANTA CATARINA;5703;2213
SAO PAULO;5703;1980
SERGIPE;5703;14
TOCANTINS;5703;130
ACRE;5711;1
ALAGOAS;5711;5
AMAZONAS;5711;108
AMAPA;5711;1
BAHIA;5711;60
CEARA;5711;32
DISTRITO FEDERAL;5711;711
ESPIRITO SANTO;5711;116
GOIAS;5711;422
MARANHAO;5711;3
MATO GROSSO;5711;66
MATO GROSSO DO SUL;5711;45
MINAS GERAIS;5711;270
PARA;5711;7
PARAIBA;5711;20
PARANA;5711;374
PERNAMBUCO;5711;66
PIAUI;5711;9
RIO DE JANEIRO;5711;74
RIO GRANDE DO NORTE;5711;3
RIO GRANDE DO SUL;5711;237
RONDONIA;5711;4
RORAIMA;5711;6
SANTA CATARINA;5711;408
SAO PAULO;5711;1033
SERGIPE;5711;5
TOCANTINS;5711;13
ACRE;5720;115
ALAGOAS;5720;94
AMAZONAS;5720;94
AMAPA;5720;29
BAHIA;5720;336
CEARA;5720;309
DISTRITO FEDERAL;5720;115
ESPIRITO SANTO;5720;101
GOIAS;5720;304
MARANHAO;5720;133
MATO GROSSO;5720;66
MATO GROSSO DO SUL;5720;55
MINAS GERAIS;5720;545
PARA;5720;95
PARAIBA;5720;32
PARANA;5720;278
PERNAMBUCO;5720;336
PIAUI;5720;47
RIO DE JANEIRO;5720;111
RIO GRANDE DO NORTE;5720;70
RIO GRANDE DO SUL;5720;169
RONDONIA;5720;56
RORAIMA;5720;17
SANTA CATARINA;5720;484
SAO PAULO;5720;682
SERGIPE;5720;16
TOCANTINS;5720;16
ACRE;5738;194
ALAGOAS;5738;415
AMAZONAS;5738;1036
AMAPA;5738;28
BAHIA;5738;1353
CEARA;5738;2467
DISTRITO FEDERAL;5738;942
ESPIRITO SANTO;5738;773
GOIAS;5738;1206
MARANHAO;5738;901
MATO GROSSO;5738;298
MATO GROSSO DO SUL;5738;171
MINAS GERAIS;5738;2724
PARA;5738;735
PARAIBA;5738;513
PARANA;5738;879
PERNAMBUCO;5738;939
PIAUI;5738;65
RIO DE JANEIRO;5738;1174
RIO GRANDE DO NORTE;5738;553
RIO GRANDE DO SUL;5738;324
RONDONIA;5738;260
RORAIMA;5738;25
SANTA CATARINA;5738;837
SAO PAULO;5738;4971
SERGIPE;5738;117
TOCANTINS;5738;118
ACRE;5746;21
ALAGOAS;5746;115
AMAZONAS;5746;55
AMAPA;5746;12
BAHIA;5746;3924
CEARA;5746;1251
DISTRITO FEDERAL;5746;605
ESPIRITO SANTO;5746;850
GOIAS;5746;708
MARANHAO;5746;184
MATO GROSSO;5746;446
MATO GROSSO DO SUL;5746;427
MINAS GERAIS;5746;10474
PARA;5746;222
PARAIBA;5746;650
PARANA;5746;3557
PERNAMBUCO;5746;2539
PIAUI;5746;123
RIO DE JANEIRO;5746;2022
RIO GRANDE DO NORTE;5746;251
RIO GRANDE DO SUL;5746;1134
RONDONIA;5746;67
RORAIMA;5746;7
SANTA CATARINA;5746;2639
SAO PAULO;5746;21015
SERGIPE;5746;138
TOCANTINS;5746;83
BAHIA;5762;2
CEARA;5762;1
DISTRITO FEDERAL;5762;3
MARANHAO;5762;1
MINAS GERAIS;5762;1
PARA;5762;1
PARANA;5762;4
RIO DE JANEIRO;5762;3
RIO GRANDE DO NORTE;5762;1
RIO GRANDE DO SUL;5762;2
SANTA CATARINA;5762;5
SAO PAULO;5762;7
ALAGOAS;5770;11
AMAZONAS;5770;6
AMAPA;5770;5
BAHIA;5770;31
CEARA;5770;15
DISTRITO FEDERAL;5770;108
ESPIRITO SANTO;5770;6
GOIAS;5770;49
MARANHAO;5770;6
MATO GROSSO;5770;7
MATO GROSSO DO SUL;5770;3
MINAS GERAIS;5770;67
PARA;5770;13
PARAIBA;5770;4
PARANA;5770;35
PERNAMBUCO;5770;27
PIAUI;5770;2
RIO DE JANEIRO;5770;36
RIO GRANDE DO NORTE;5770;10
RIO GRANDE DO SUL;5770;28
RONDONIA;5770;3
RORAIMA;5770;2
SANTA CATARINA;5770;60
SAO PAULO;5770;112
ALAGOAS;5789;1
BAHIA;5789;1
ESPIRITO SANTO;5789;1
GOIAS;5789;4
MARANHAO;5789;1
MINAS GERAIS;5789;3
PERNAMBUCO;5789;1
RIO DE JANEIRO;5789;2
RIO GRANDE DO SUL;5789;2
RONDONIA;5789;1
SANTA CATARINA;5789;3
SAO PAULO;5789;2
SERGIPE;5789;1
ACRE;5797;1
ALAGOAS;5797;11
AMAZONAS;5797;3
AMAPA;5797;5
BAHIA;5797;67
CEARA;5797;27
DISTRITO FEDERAL;5797;117
ESPIRITO SANTO;5797;23
GOIAS;5797;62
MARANHAO;5797;10
MATO GROSSO;5797;29
MATO GROSSO DO SUL;5797;17
MINAS GERAIS;5797;161
PARA;5797;19
PARAIBA;5797;6
PARANA;5797;58
PERNAMBUCO;5797;27
PIAUI;5797;6
RIO DE JANEIRO;5797;28
RIO GRANDE DO NORTE;5797;5
RIO GRANDE DO SUL;5797;39
RONDONIA;5797;21
RORAIMA;5797;1
SANTA CATARINA;5797;124
SAO PAULO;5797;166
SERGIPE;5797;4
TOCANTINS;5797;9
ACRE;5800;3
ALAGOAS;5800;3
AMAZONAS;5800;9
BAHIA;5800;20
CEARA;5800;12
DISTRITO FEDERAL;5800;211
ESPIRITO SANTO;5800;14
GOIAS;5800;67
MARANHAO;5800;6
MATO GROSSO;5800;25
MATO GROSSO DO SUL;5800;14
MINAS GERAIS;5800;119
PARA;5800;4
PARAIBA;5800;28
PARANA;5800;82
PERNAMBUCO;5800;8
PIAUI;5800;3
RIO DE JANEIRO;5800;74
RIO GRANDE DO NORTE;5800;2
RIO GRANDE DO SUL;5800;119
RONDONIA;5800;2
SANTA CATARINA;5800;248
SAO PAULO;5800;4228
SERGIPE;5800;2
TOCANTINS;5800;2
ACRE;5819;275
ALAGOAS;5819;195
AMAZONAS;5819;237
AMAPA;5819;59
BAHIA;5819;1368
CEARA;5819;6996
DISTRITO FEDERAL;5819;3703
ESPIRITO SANTO;5819;194
GOIAS;5819;1310
MARANHAO;5819;812
MATO GROSSO;5819;379
MATO GROSSO DO SUL;5819;121
MINAS GERAIS;5819;1904
PARA;5819;641
PARAIBA;5819;160
PARANA;5819;827
PERNAMBUCO;5819;936
PIAUI;5819;68
RIO DE JANEIRO;5819;1868
RIO GRANDE DO NORTE;5819;178
RIO GRANDE DO SUL;5819;382
RONDONIA;5819;229
RORAIMA;5819;38
SANTA CATARINA;5819;1315
SAO PAULO;5819;5121
SERGIPE;5819;47
TOCANTINS;5819;89
ACRE;5827;3
ALAGOAS;5827;3
AMAZONAS;5827;8
AMAPA;5827;4
BAHIA;5827;28
CEARA;5827;11
DISTRITO FEDERAL;5827;14
ESPIRITO SANTO;5827;10
GOIAS;5827;16
MARANHAO;5827;11
MATO GROSSO;5827;2
MATO GROSSO DO SUL;5827;6
MINAS GERAIS;5827;58
PARA;5827;5
PARAIBA;5827;4
PARANA;5827;32
PERNAMBUCO;5827;10
PIAUI;5827;1
RIO DE JANEIRO;5827;63
RIO GRANDE DO NORTE;5827;5
RIO GRANDE DO SUL;5827;20
RONDONIA;5827;2
SANTA CATARINA;5827;26
SAO PAULO;5827;192
SERGIPE;5827;1
ACRE;5835;282
ALAGOAS;5835;268
AMAZONAS;5835;161
AMAPA;5835;106
BAHIA;5835;842
CEARA;5835;735
DISTRITO FEDERAL;5835;540
ESPIRITO SANTO;5835;411
GOIAS;5835;860
MARANHAO;5835;222
MATO GROSSO;5835;485
MATO GROSSO DO SUL;5835;451
MINAS GERAIS;5835;1417
PARA;5835;472
PARAIBA;5835;252
PARANA;5835;1222
PERNAMBUCO;5835;746
PIAUI;5835;354
RIO DE JANEIRO;5835;954
RIO GRANDE DO NORTE;5835;233
RIO GRANDE DO SUL;5835;798
RONDONIA;5835;317
RORAIMA;5835;26
SANTA CATARINA;5835;1472
SAO PAULO;5835;3801
SERGIPE;5835;177
TOCANTINS;5835;114
ACRE;5843;39
ALAGOAS;5843;110
AMAZONAS;5843;964
AMAPA;5843;6
BAHIA;5843;249
CEARA;5843;391
DISTRITO FEDERAL;5843;13386
ESPIRITO SANTO;5843;64
GOIAS;5843;927
MARANHAO;5843;52
MATO GROSSO;5843;48
MATO GROSSO DO SUL;5843;53
MINAS GERAIS;5843;1439
PARA;5843;39
PARAIBA;5843;26
PARANA;5843;467
PERNAMBUCO;5843;209
PIAUI;5843;34
RIO DE JANEIRO;5843;286
RIO GRANDE DO NORTE;5843;222
RIO GRANDE DO SUL;5843;274
RONDONIA;5843;18
RORAIMA;5843;14
SANTA CATARINA;5843;323
SAO PAULO;5843;14592
SERGIPE;5843;14
TOCANTINS;5843;37
ACRE;5851;2
ALAGOAS;5851;6
AMAZONAS;5851;61
BAHIA;5851;15
CEARA;5851;78
DISTRITO FEDERAL;5851;121
ESPIRITO SANTO;5851;15
GOIAS;5851;131
MARANHAO;5851;5
MATO GROSSO;5851;5
MATO GROSSO DO SUL;5851;5
MINAS GERAIS;5851;134
PARA;5851;5
PARAIBA;5851;4
PARANA;5851;100
PERNAMBUCO;5851;270
PIAUI;5851;1
RIO DE JANEIRO;5851;19
RIO GRANDE DO NORTE;5851;191
RIO GRANDE DO SUL;5851;110
RONDONIA;5851;3
SANTA CATARINA;5851;43
SAO PAULO;5851;410
TOCANTINS;5851;4
ACRE;5860;2
ALAGOAS;5860;3
AMAZONAS;5860;1
AMAPA;5860;2
BAHIA;5860;10
CEARA;5860;11
DISTRITO FEDERAL;5860;105
ESPIRITO SANTO;5860;1
GOIAS;5860;22
MARANHAO;5860;2
MATO GROSSO;5860;6
MATO GROSSO DO SUL;5860;3
MINAS GERAIS;5860;34
PARA;5860;8
PARAIBA;5860;1
PARANA;5860;23
PERNAMBUCO;5860;23
PIAUI;5860;2
RIO DE JANEIRO;5860;21
RIO GRANDE DO NORTE;5860;7
RIO GRANDE DO SUL;5860;32
RONDONIA;5860;3
SANTA CATARINA;5860;21
SAO PAULO;5860;133
ACRE;5878;7
ALAGOAS;5878;33
AMAZONAS;5878;1
AMAPA;5878;2
BAHIA;5878;45
CEARA;5878;17
DISTRITO FEDERAL;5878;177
ESPIRITO SANTO;5878;47
GOIAS;5878;44
MARANHAO;5878;2
MATO GROSSO;5878;7
MATO GROSSO DO SUL;5878;4
MINAS GERAIS;5878;111
PARA;5878;6
PARAIBA;5878;4
PARANA;5878;86
PERNAMBUCO;5878;7
RIO DE JANEIRO;5878;34
RIO GRANDE DO NORTE;5878;1
RIO GRANDE DO SUL;5878;50
RONDONIA;5878;4
SANTA CATARINA;5878;88
SAO PAULO;5878;520
SERGIPE;5878;1
TOCANTINS;5878;4
GOIAS;5886;1
MINAS GERAIS;5886;1
PARA;5886;5
RIO GRANDE DO SUL;5886;1
SAO PAULO;5886;1
ALAGOAS;5894;1
BAHIA;5894;3
CEARA;5894;1
MATO GROSSO DO SUL;5894;1
MINAS GERAIS;5894;3
PERNAMBUCO;5894;10
RIO GRANDE DO SUL;5894;3
SANTA CATARINA;5894;2
SAO PAULO;5894;9
ALAGOAS;5908;11
AMAPA;5908;13
BAHIA;5908;36
CEARA;5908;82
DISTRITO FEDERAL;5908;213
ESPIRITO SANTO;5908;19
GOIAS;5908;52
MARANHAO;5908;18
MATO GROSSO;5908;26
MATO GROSSO DO SUL;5908;22
MINAS GERAIS;5908;251
PARA;5908;14
PARAIBA;5908;16
PARANA;5908;62
PERNAMBUCO;5908;171
PIAUI;5908;5
RIO DE JANEIRO;5908;505
RIO GRANDE DO NORTE;5908;19
RIO GRANDE DO SUL;5908;524
RONDONIA;5908;6
RORAIMA;5908;1
SANTA CATARINA;5908;62
SAO PAULO;5908;311
SERGIPE;5908;5
