UF;Cod_Infração;Quantidade
DISTRITO FEDERAL;6319;1
DISTRITO FEDERAL;6378;1
DISTRITO FEDERAL;6394;1
DISTRITO FEDERAL;6408;52
DISTRITO FEDERAL;6416;1
DISTRITO FEDERAL;6432;20
DISTRITO FEDERAL;6440;6
DISTRITO FEDERAL;6459;6
DISTRITO FEDERAL;6483;2
DISTRITO FEDERAL;6491;3
DISTRITO FEDERAL;6513;1
DISTRITO FEDERAL;6521;2
DISTRITO FEDERAL;6530;198
DISTRITO FEDERAL;6548;35
DISTRITO FEDERAL;6556;25
DISTRITO FEDERAL;6564;5
DISTRITO FEDERAL;6572;4
DISTRITO FEDERAL;6580;64
DISTRITO FEDERAL;6599;2821
DISTRITO FEDERAL;6602;209
DISTRITO FEDERAL;6610;115
DISTRITO FEDERAL;6629;1
DISTRITO FEDERAL;6637;310
DISTRITO FEDERAL;6645;136
DISTRITO FEDERAL;6653;221
DISTRITO FEDERAL;6661;38
DISTRITO FEDERAL;6670;550
DISTRITO FEDERAL;6688;8
DISTRITO FEDERAL;6696;8
DISTRITO FEDERAL;6700;112
DISTRITO FEDERAL;6726;340
DISTRITO FEDERAL;6734;1
DISTRITO FEDERAL;6750;14
DISTRITO FEDERAL;6769;1771
DISTRITO FEDERAL;6807;13
DISTRITO FEDERAL;6823;20
DISTRITO FEDERAL;6831;83
DISTRITO FEDERAL;6840;10
DISTRITO FEDERAL;6858;72
DISTRITO FEDERAL;6866;63
DISTRITO FEDERAL;6882;1
DISTRITO FEDERAL;6890;1
DISTRITO FEDERAL;6904;5
DISTRITO FEDERAL;6912;64
DISTRITO FEDERAL;6920;199
DISTRITO FEDERAL;6939;1
DISTRITO FEDERAL;6947;25
DISTRITO FEDERAL;6955;4
DISTRITO FEDERAL;6963;2
DISTRITO FEDERAL;6971;5
DISTRITO FEDERAL;6980;12
DISTRITO FEDERAL;7030;54
DISTRITO FEDERAL;7048;31
DISTRITO FEDERAL;7056;21
DISTRITO FEDERAL;7072;3
DISTRITO FEDERAL;7080;1
DISTRITO FEDERAL;7099;9
DISTRITO FEDERAL;7102;2
DISTRITO FEDERAL;7218;44
DISTRITO FEDERAL;7234;180
DISTRITO FEDERAL;7242;44
DISTRITO FEDERAL;7250;1
DISTRITO FEDERAL;7269;9
DISTRITO FEDERAL;7285;195
DISTRITO FEDERAL;7293;1
DISTRITO FEDERAL;7307;1
DISTRITO FEDERAL;7315;22
DISTRITO FEDERAL;7323;10
DISTRITO FEDERAL;7331;1
DISTRITO FEDERAL;7340;325
DISTRITO FEDERAL;7358;36
DISTRITO FEDERAL;7366;293
DISTRITO FEDERAL;7374;9
DISTRITO FEDERAL;7455;96102
DISTRITO FEDERAL;7463;14129
DISTRITO FEDERAL;7471;3284
DISTRITO FEDERAL;7560;17
DISTRITO FEDERAL;7579;852
DISTRITO FEDERAL;7587;2850
DISTRITO FEDERAL;7625;269
DISTRITO FEDERAL;7633;3215
DISTRITO FEDERAL;7670;2
DISTRITO FEDERAL;7684;360
DISTRITO FEDERAL;7714;18
DISTRITO FEDERAL;7722;1374
DISTRITO FEDERAL;7730;100
DISTRITO FEDERAL;7749;6
DISTRITO FEDERAL;7757;6
DISTRITO FEDERAL;7781;4
ESPIRITO SANTO;5002;697
ESPIRITO SANTO;5010;1393
ESPIRITO SANTO;5029;102
ESPIRITO SANTO;5037;70
ESPIRITO SANTO;5045;512
ESPIRITO SANTO;5053;19
ESPIRITO SANTO;5061;39
ESPIRITO SANTO;5070;2
ESPIRITO SANTO;5096;10
ESPIRITO SANTO;5100;1
ESPIRITO SANTO;5118;735
ESPIRITO SANTO;5126;32
ESPIRITO SANTO;5134;23
ESPIRITO SANTO;5142;141
ESPIRITO SANTO;5150;2
ESPIRITO SANTO;5169;108
ESPIRITO SANTO;5177;1
ESPIRITO SANTO;5185;2304
ESPIRITO SANTO;5193;196
ESPIRITO SANTO;5207;129
ESPIRITO SANTO;5215;25
ESPIRITO SANTO;5223;2
ESPIRITO SANTO;5231;13
ESPIRITO SANTO;5240;1
ESPIRITO SANTO;5258;6
ESPIRITO SANTO;5266;4
ESPIRITO SANTO;5274;47
ESPIRITO SANTO;5282;3
ESPIRITO SANTO;5290;3
ESPIRITO SANTO;5320;3
ESPIRITO SANTO;5347;2
ESPIRITO SANTO;5363;1
ESPIRITO SANTO;5371;9
ESPIRITO SANTO;5380;105
ESPIRITO SANTO;5398;9
ESPIRITO SANTO;5401;16
ESPIRITO SANTO;5410;76
ESPIRITO SANTO;5428;66
ESPIRITO SANTO;5436;8
ESPIRITO SANTO;5444;41
ESPIRITO SANTO;5452;1474
ESPIRITO SANTO;5460;149
ESPIRITO SANTO;5479;71
ESPIRITO SANTO;5487;204
ESPIRITO SANTO;5495;6
ESPIRITO SANTO;5509;314
ESPIRITO SANTO;5517;7
ESPIRITO SANTO;5525;278
ESPIRITO SANTO;5541;4449
ESPIRITO SANTO;5550;2018
ESPIRITO SANTO;5568;576
ESPIRITO SANTO;5576;2
ESPIRITO SANTO;5584;2
ESPIRITO SANTO;5592;86
ESPIRITO SANTO;5606;10
ESPIRITO SANTO;5614;23
ESPIRITO SANTO;5622;146
ESPIRITO SANTO;5630;69
ESPIRITO SANTO;5649;1
ESPIRITO SANTO;5657;11
ESPIRITO SANTO;5665;21
ESPIRITO SANTO;5673;82
ESPIRITO SANTO;5681;26
ESPIRITO SANTO;5690;10
ESPIRITO SANTO;5703;211
ESPIRITO SANTO;5711;69
ESPIRITO SANTO;5720;103
ESPIRITO SANTO;5738;493
ESPIRITO SANTO;5746;1504
ESPIRITO SANTO;5762;7
ESPIRITO SANTO;5770;14
ESPIRITO SANTO;5797;32
ESPIRITO SANTO;5800;30
ESPIRITO SANTO;5819;419
ESPIRITO SANTO;5827;19
ESPIRITO SANTO;5835;354
ESPIRITO SANTO;5843;80
ESPIRITO SANTO;5851;52
ESPIRITO SANTO;5860;11
ESPIRITO SANTO;5878;66
ESPIRITO SANTO;5894;1
ESPIRITO SANTO;5908;58
ESPIRITO SANTO;5916;1
ESPIRITO SANTO;5924;11
ESPIRITO SANTO;5932;2
ESPIRITO SANTO;5940;13
ESPIRITO SANTO;5959;13
ESPIRITO SANTO;5967;936
ESPIRITO SANTO;5975;38
ESPIRITO SANTO;5983;1
ESPIRITO SANTO;5991;77
ESPIRITO SANTO;6009;2
ESPIRITO SANTO;6017;29
ESPIRITO SANTO;6025;1
ESPIRITO SANTO;6033;5
ESPIRITO SANTO;6041;575
ESPIRITO SANTO;6050;4465
ESPIRITO SANTO;6068;428
ESPIRITO SANTO;6076;18
ESPIRITO SANTO;6084;48
ESPIRITO SANTO;6122;139
ESPIRITO SANTO;6130;7
ESPIRITO SANTO;6149;5
ESPIRITO SANTO;6157;1
ESPIRITO SANTO;6165;1
ESPIRITO SANTO;6173;11
ESPIRITO SANTO;6181;6
ESPIRITO SANTO;6270;35
ESPIRITO SANTO;6297;1
ESPIRITO SANTO;6335;1
ESPIRITO SANTO;6378;1
ESPIRITO SANTO;6394;6
ESPIRITO SANTO;6408;41
ESPIRITO SANTO;6416;2
ESPIRITO SANTO;6432;4
ESPIRITO SANTO;6440;2
ESPIRITO SANTO;6459;5
ESPIRITO SANTO;6483;7
ESPIRITO SANTO;6491;9
ESPIRITO SANTO;6530;106
ESPIRITO SANTO;6548;8
ESPIRITO SANTO;6556;28
ESPIRITO SANTO;6564;39
ESPIRITO SANTO;6572;2
ESPIRITO SANTO;6580;68
ESPIRITO SANTO;6599;2613
ESPIRITO SANTO;6602;206
ESPIRITO SANTO;6610;141
ESPIRITO SANTO;6629;51
ESPIRITO SANTO;6637;759
ESPIRITO SANTO;6645;256
ESPIRITO SANTO;6653;294
ESPIRITO SANTO;6661;56
ESPIRITO SANTO;6670;399
ESPIRITO SANTO;6688;19
ESPIRITO SANTO;6700;176
ESPIRITO SANTO;6726;619
ESPIRITO SANTO;6742;8
ESPIRITO SANTO;6750;30
ESPIRITO SANTO;6769;300
ESPIRITO SANTO;6785;6
ESPIRITO SANTO;6807;58
ESPIRITO SANTO;6823;37
ESPIRITO SANTO;6831;228
ESPIRITO SANTO;6840;14
ESPIRITO SANTO;6858;51
ESPIRITO SANTO;6866;8
ESPIRITO SANTO;6882;2
ESPIRITO SANTO;6890;1
ESPIRITO SANTO;6904;16
ESPIRITO SANTO;6912;18
ESPIRITO SANTO;6920;104
ESPIRITO SANTO;6939;2
ESPIRITO SANTO;6947;31
ESPIRITO SANTO;6955;2
ESPIRITO SANTO;6963;16
ESPIRITO SANTO;6971;8
ESPIRITO SANTO;6980;11
ESPIRITO SANTO;7030;229
ESPIRITO SANTO;7048;112
ESPIRITO SANTO;7056;42
ESPIRITO SANTO;7072;7
ESPIRITO SANTO;7099;6
ESPIRITO SANTO;7102;3
ESPIRITO SANTO;7145;2
ESPIRITO SANTO;7196;3
ESPIRITO SANTO;7200;1
ESPIRITO SANTO;7218;2
ESPIRITO SANTO;7234;97
ESPIRITO SANTO;7242;22
ESPIRITO SANTO;7269;9
ESPIRITO SANTO;7285;10
ESPIRITO SANTO;7293;49
ESPIRITO SANTO;7315;14
ESPIRITO SANTO;7323;17
ESPIRITO SANTO;7340;838
ESPIRITO SANTO;7358;41
ESPIRITO SANTO;7366;463
ESPIRITO SANTO;7374;9
ESPIRITO SANTO;7455;52688
ESPIRITO SANTO;7463;10302
ESPIRITO SANTO;7471;1123
ESPIRITO SANTO;7552;1
ESPIRITO SANTO;7560;64
ESPIRITO SANTO;7579;668
ESPIRITO SANTO;7587;487
ESPIRITO SANTO;7617;5
ESPIRITO SANTO;7625;251
ESPIRITO SANTO;7633;1901
ESPIRITO SANTO;7670;1
ESPIRITO SANTO;7684;386
ESPIRITO SANTO;7714;263
ESPIRITO SANTO;7722;249
ESPIRITO SANTO;7730;152
ESPIRITO SANTO;7749;77
ESPIRITO SANTO;7765;3
ESPIRITO SANTO;7781;31
GOIAS;5002;1176
GOIAS;5010;2736
GOIAS;5029;26
GOIAS;5037;201
GOIAS;5045;1095
GOIAS;5053;200
GOIAS;5061;52
GOIAS;5088;2
GOIAS;5096;7
GOIAS;5118;147
GOIAS;5126;1
GOIAS;5134;18
GOIAS;5142;49
GOIAS;5150;9
GOIAS;5169;325
GOIAS;5177;2
GOIAS;5185;7107
GOIAS;5193;425
GOIAS;5207;584
GOIAS;5215;107
GOIAS;5231;38
GOIAS;5240;2
GOIAS;5258;55
GOIAS;5266;18
GOIAS;5274;182
GOIAS;5282;8
GOIAS;5304;2
GOIAS;5320;4
GOIAS;5347;4
GOIAS;5355;2
GOIAS;5371;12
GOIAS;5380;2622
GOIAS;5398;54
GOIAS;5401;61
GOIAS;5410;190
GOIAS;5428;96
GOIAS;5436;2
GOIAS;5444;210
GOIAS;5452;14400
GOIAS;5460;291
GOIAS;5479;58
GOIAS;5487;954
GOIAS;5495;80
GOIAS;5509;174
GOIAS;5517;7
GOIAS;5525;428
GOIAS;5541;6002
GOIAS;5550;5185
GOIAS;5568;9971
GOIAS;5576;49
GOIAS;5584;35
GOIAS;5592;208
GOIAS;5606;28
GOIAS;5614;92
GOIAS;5622;253
GOIAS;5630;64
GOIAS;5649;1
GOIAS;5657;42
GOIAS;5665;532
GOIAS;5673;1659
GOIAS;5681;1274
GOIAS;5690;82
GOIAS;5703;386
GOIAS;5711;203
GOIAS;5720;434
GOIAS;5738;2211
GOIAS;5746;1708
GOIAS;5762;5
GOIAS;5770;33
GOIAS;5789;3
GOIAS;5797;39
GOIAS;5800;80
GOIAS;5819;1210
GOIAS;5827;21
GOIAS;5835;880
GOIAS;5843;467
GOIAS;5851;51
GOIAS;5860;31
GOIAS;5878;130
GOIAS;5894;1
GOIAS;5908;85
GOIAS;5916;7
GOIAS;5924;21
GOIAS;5932;5
GOIAS;5940;18
GOIAS;5959;47
GOIAS;5967;1498
GOIAS;5975;21
GOIAS;5983;2
GOIAS;5991;709
GOIAS;6009;2
GOIAS;6017;336
GOIAS;6025;82
GOIAS;6033;22
GOIAS;6041;3954
GOIAS;6050;9657
GOIAS;6068;1136
GOIAS;6076;73
GOIAS;6084;14
GOIAS;6114;1
GOIAS;6122;751
GOIAS;6130;150
GOIAS;6149;6
GOIAS;6157;2
GOIAS;6165;5
GOIAS;6173;39
GOIAS;6181;12
GOIAS;6190;3
GOIAS;6254;4
GOIAS;6270;175
GOIAS;6297;1
GOIAS;6319;2
GOIAS;6327;2
GOIAS;6394;8
GOIAS;6408;202
GOIAS;6416;3
GOIAS;6432;17
GOIAS;6440;2
GOIAS;6459;4
GOIAS;6483;24
GOIAS;6491;33
GOIAS;6521;1
GOIAS;6530;841
GOIAS;6548;200
GOIAS;6556;97
GOIAS;6564;50
GOIAS;6572;3
GOIAS;6580;175
GOIAS;6599;5492
GOIAS;6602;616
GOIAS;6610;604
GOIAS;6629;2
GOIAS;6637;1622
GOIAS;6645;1036
GOIAS;6653;641
GOIAS;6661;275
GOIAS;6670;1273
GOIAS;6688;102
GOIAS;6696;16
GOIAS;6700;263
GOIAS;6718;1
GOIAS;6726;1247
GOIAS;6750;69
GOIAS;6769;2542
GOIAS;6777;1
GOIAS;6785;22
GOIAS;6793;1
GOIAS;6807;69
GOIAS;6815;3
GOIAS;6823;169
GOIAS;6831;404
GOIAS;6840;134
GOIAS;6858;115
GOIAS;6866;17
GOIAS;6882;3
GOIAS;6890;2
GOIAS;6904;25
GOIAS;6912;123
GOIAS;6920;9342
GOIAS;6939;1
GOIAS;6947;95
GOIAS;6955;3
GOIAS;6963;35
GOIAS;6971;36
GOIAS;6980;38
GOIAS;7030;134
GOIAS;7048;128
GOIAS;7056;109
GOIAS;7072;42
GOIAS;7099;23
GOIAS;7102;24
GOIAS;7110;3
GOIAS;7129;1
GOIAS;7137;1
GOIAS;7153;3
GOIAS;7161;1
GOIAS;7170;1
GOIAS;7188;1
GOIAS;7196;3
GOIAS;7218;116
GOIAS;7226;1
GOIAS;7234;58
GOIAS;7242;65
GOIAS;7269;39
GOIAS;7285;68
GOIAS;7293;9
GOIAS;7307;1
GOIAS;7315;25
GOIAS;7323;35
GOIAS;7331;1
GOIAS;7340;1170
GOIAS;7358;31
GOIAS;7366;2005
GOIAS;7374;29
GOIAS;7455;153357
GOIAS;7463;33131
GOIAS;7471;8491
GOIAS;7552;1
GOIAS;7560;84
GOIAS;7579;624
GOIAS;7587;2489
GOIAS;7617;11
GOIAS;7625;1274
GOIAS;7633;7745
GOIAS;7641;9
GOIAS;7670;4
GOIAS;7684;2604
GOIAS;7714;161
GOIAS;7722;2928
GOIAS;7730;511
GOIAS;7749;35
GOIAS;7757;4
GOIAS;7765;1
GOIAS;7781;9
MARANHAO;5002;196
MARANHAO;5010;972
MARANHAO;5029;3
MARANHAO;5037;38
MARANHAO;5045;210
MARANHAO;5053;10
MARANHAO;5061;10
MARANHAO;5096;3
MARANHAO;5118;84
MARANHAO;5134;3
MARANHAO;5142;10
MARANHAO;5150;2
MARANHAO;5169;64
MARANHAO;5185;1204
MARANHAO;5193;170
MARANHAO;5207;36
MARANHAO;5215;17
MARANHAO;5231;3
MARANHAO;5240;1
MARANHAO;5258;1
MARANHAO;5266;5
MARANHAO;5274;68
MARANHAO;5282;2
MARANHAO;5347;1
MARANHAO;5363;1
MARANHAO;5371;5
MARANHAO;5380;102
MARANHAO;5398;21
MARANHAO;5401;20
MARANHAO;5410;93
MARANHAO;5428;12
MARANHAO;5444;22
MARANHAO;5452;954
MARANHAO;5460;44
MARANHAO;5479;30
MARANHAO;5487;270
MARANHAO;5495;8
MARANHAO;5509;115
MARANHAO;5517;2
MARANHAO;5525;69
MARANHAO;5541;957
MARANHAO;5550;1407
MARANHAO;5568;145
MARANHAO;5576;1
MARANHAO;5584;1
MARANHAO;5592;21
MARANHAO;5606;1
MARANHAO;5614;9
MARANHAO;5622;48
MARANHAO;5630;5
MARANHAO;5657;1
MARANHAO;5665;27
MARANHAO;5673;133
MARANHAO;5681;20
MARANHAO;5703;30
MARANHAO;5711;11
MARANHAO;5720;84
MARANHAO;5738;438
MARANHAO;5746;294
MARANHAO;5762;12
MARANHAO;5770;8
MARANHAO;5789;1
MARANHAO;5797;18
MARANHAO;5800;6
MARANHAO;5819;450
MARANHAO;5827;2
MARANHAO;5835;278
MARANHAO;5843;20
MARANHAO;5851;9
MARANHAO;5860;5
MARANHAO;5878;3
MARANHAO;5908;39
MARANHAO;5916;1
MARANHAO;5924;3
MARANHAO;5940;7
MARANHAO;5959;13
MARANHAO;5967;545
MARANHAO;5975;10
MARANHAO;5991;83
MARANHAO;6009;4
MARANHAO;6017;181
MARANHAO;6025;2
MARANHAO;6033;4
MARANHAO;6041;240
MARANHAO;6050;2070
MARANHAO;6068;93
MARANHAO;6076;3
MARANHAO;6084;11
MARANHAO;6122;77
MARANHAO;6130;7
MARANHAO;6149;7
MARANHAO;6157;3
MARANHAO;6165;1
MARANHAO;6173;1
MARANHAO;6190;1
MARANHAO;6270;12
MARANHAO;6289;1
MARANHAO;6319;1
MARANHAO;6378;1
MARANHAO;6408;39
MARANHAO;6416;1
MARANHAO;6432;1
MARANHAO;6440;2
MARANHAO;6491;3
MARANHAO;6505;1
MARANHAO;6530;10
MARANHAO;6548;2
MARANHAO;6556;24
MARANHAO;6564;38
MARANHAO;6572;1
MARANHAO;6580;172
MARANHAO;6599;1056
MARANHAO;6602;87
MARANHAO;6610;28
MARANHAO;6629;1
MARANHAO;6637;350
MARANHAO;6645;188
MARANHAO;6653;89
MARANHAO;6661;18
MARANHAO;6670;266
MARANHAO;6688;13
MARANHAO;6696;2
MARANHAO;6700;83
MARANHAO;6726;181
MARANHAO;6750;15
MARANHAO;6769;129
MARANHAO;6785;7
MARANHAO;6807;39
MARANHAO;6823;21
MARANHAO;6831;177
MARANHAO;6840;39
MARANHAO;6858;162
MARANHAO;6866;41
MARANHAO;6890;2
MARANHAO;6904;15
MARANHAO;6912;54
MARANHAO;6920;1127
MARANHAO;6939;1
MARANHAO;6947;41
MARANHAO;6963;20
MARANHAO;6971;13
MARANHAO;6980;3
MARANHAO;7030;917
MARANHAO;7048;1068
MARANHAO;7056;14
MARANHAO;7072;95
MARANHAO;7080;1
MARANHAO;7099;4
MARANHAO;7102;2
MARANHAO;7137;1
MARANHAO;7153;1
MARANHAO;7161;1
MARANHAO;7170;2
MARANHAO;7218;6
MARANHAO;7234;21
MARANHAO;7242;13
MARANHAO;7269;28
MARANHAO;7285;12
MARANHAO;7293;3
MARANHAO;7315;3
MARANHAO;7323;4
MARANHAO;7340;405
MARANHAO;7358;6
MARANHAO;7366;171
MARANHAO;7374;5
MARANHAO;7455;19720
MARANHAO;7463;4734
MARANHAO;7471;1175
MARANHAO;7560;35
MARANHAO;7579;145
MARANHAO;7587;508
MARANHAO;7625;296
MARANHAO;7633;688
MARANHAO;7684;123
MARANHAO;7714;10
MARANHAO;7722;67
MARANHAO;7730;11
MARANHAO;7749;13
MARANHAO;7781;4
MATO GROSSO;5002;880
MATO GROSSO;5010;2054
MATO GROSSO;5029;14
MATO GROSSO;5037;44
MATO GROSSO;5045;398
MATO GROSSO;5053;32
MATO GROSSO;5061;27
MATO GROSSO;5088;1
MATO GROSSO;5096;9
MATO GROSSO;5100;1
MATO GROSSO;5118;111
MATO GROSSO;5126;2
MATO GROSSO;5134;5
MATO GROSSO;5142;14
MATO GROSSO;5150;2
MATO GROSSO;5169;379
MATO GROSSO;5177;2
MATO GROSSO;5185;4643
MATO GROSSO;5193;374
MATO GROSSO;5207;192
MATO GROSSO;5215;16
MATO GROSSO;5223;1
MATO GROSSO;5231;10
MATO GROSSO;5240;5
MATO GROSSO;5258;10
MATO GROSSO;5266;3
MATO GROSSO;5274;154
MATO GROSSO;5282;7
MATO GROSSO;5290;2
MATO GROSSO;5304;2
MATO GROSSO;5320;1
MATO GROSSO;5347;5
MATO GROSSO;5371;7
MATO GROSSO;5380;206
MATO GROSSO;5398;16
MATO GROSSO;5401;15
MATO GROSSO;5410;39
MATO GROSSO;5428;47
MATO GROSSO;5444;58
MATO GROSSO;5452;1545
MATO GROSSO;5460;85
MATO GROSSO;5479;11
MATO GROSSO;5487;123
MATO GROSSO;5495;4
MATO GROSSO;5509;112
MATO GROSSO;5525;132
MATO GROSSO;5541;700
MATO GROSSO;5550;773
MATO GROSSO;5568;1256
MATO GROSSO;5576;3
MATO GROSSO;5592;32
MATO GROSSO;5606;2
MATO GROSSO;5614;7
MATO GROSSO;5622;19
MATO GROSSO;5630;3
MATO GROSSO;5657;33
MATO GROSSO;5665;14
MATO GROSSO;5673;726
MATO GROSSO;5681;86
MATO GROSSO;5690;6
MATO GROSSO;5703;180
MATO GROSSO;5711;227
MATO GROSSO;5720;111
MATO GROSSO;5738;309
MATO GROSSO;5746;1288
MATO GROSSO;5762;1
MATO GROSSO;5770;7
MATO GROSSO;5797;58
MATO GROSSO;5800;18
MATO GROSSO;5819;284
MATO GROSSO;5827;3
MATO GROSSO;5835;951
MATO GROSSO;5843;63
MATO GROSSO;5851;3
MATO GROSSO;5860;4
MATO GROSSO;5878;15
MATO GROSSO;5894;1
MATO GROSSO;5908;20
MATO GROSSO;5916;2
MATO GROSSO;5924;10
MATO GROSSO;5932;4
MATO GROSSO;5940;27
MATO GROSSO;5959;31
MATO GROSSO;5967;1632
MATO GROSSO;5975;54
MATO GROSSO;5983;2
MATO GROSSO;5991;37
MATO GROSSO;6017;81
MATO GROSSO;6025;4
MATO GROSSO;6033;2
MATO GROSSO;6041;1165
MATO GROSSO;6050;7946
MATO GROSSO;6068;286
MATO GROSSO;6076;20
MATO GROSSO;6084;13
MATO GROSSO;6122;46
MATO GROSSO;6130;4
MATO GROSSO;6157;1
MATO GROSSO;6173;9
MATO GROSSO;6181;4
MATO GROSSO;6270;33
MATO GROSSO;6289;1
MATO GROSSO;6319;2
MATO GROSSO;6335;1
MATO GROSSO;6351;1
MATO GROSSO;6394;4
MATO GROSSO;6408;116
MATO GROSSO;6432;5
MATO GROSSO;6440;1
MATO GROSSO;6459;5
MATO GROSSO;6483;2
MATO GROSSO;6491;4
MATO GROSSO;6530;136
MATO GROSSO;6548;19
MATO GROSSO;6556;69
MATO GROSSO;6564;27
MATO GROSSO;6572;1
MATO GROSSO;6580;282
MATO GROSSO;6599;3127
MATO GROSSO;6602;336
MATO GROSSO;6610;87
MATO GROSSO;6637;1209
MATO GROSSO;6645;575
MATO GROSSO;6653;591
MATO GROSSO;6661;79
MATO GROSSO;6670;547
MATO GROSSO;6688;49
MATO GROSSO;6696;15
MATO GROSSO;6700;285
MATO GROSSO;6726;903
MATO GROSSO;6750;16
MATO GROSSO;6769;439
MATO GROSSO;6777;1
MATO GROSSO;6785;12
MATO GROSSO;6807;37
MATO GROSSO;6823;151
MATO GROSSO;6831;488
MATO GROSSO;6840;215
MATO GROSSO;6858;78
MATO GROSSO;6866;6
MATO GROSSO;6882;5
MATO GROSSO;6904;14
MATO GROSSO;6912;37
MATO GROSSO;6920;74
MATO GROSSO;6947;23
MATO GROSSO;6955;1
MATO GROSSO;6963;96
MATO GROSSO;6971;24
MATO GROSSO;6980;26
MATO GROSSO;7030;107
MATO GROSSO;7048;118
MATO GROSSO;7056;33
MATO GROSSO;7072;56
MATO GROSSO;7080;1
MATO GROSSO;7099;6
MATO GROSSO;7102;2
MATO GROSSO;7110;1
MATO GROSSO;7218;3
MATO GROSSO;7234;25
MATO GROSSO;7242;44
MATO GROSSO;7269;13
MATO GROSSO;7285;8
MATO GROSSO;7293;1
MATO GROSSO;7315;10
MATO GROSSO;7323;3
MATO GROSSO;7340;788
MATO GROSSO;7358;46
MATO GROSSO;7366;431
MATO GROSSO;7374;2
MATO GROSSO;7455;57759
MATO GROSSO;7463;12781
MATO GROSSO;7471;2377
MATO GROSSO;7560;154
MATO GROSSO;7579;218
MATO GROSSO;7587;244
MATO GROSSO;7617;6
MATO GROSSO;7625;128
MATO GROSSO;7633;1661
MATO GROSSO;7641;2
MATO GROSSO;7684;167
MATO GROSSO;7714;22
MATO GROSSO;7722;1128
MATO GROSSO;7730;180
MATO GROSSO;7749;14
MATO GROSSO;7773;2
MATO GROSSO;7781;5
MATO GROSSO DO SUL;5002;2866
MATO GROSSO DO SUL;5010;1512
MATO GROSSO DO SUL;5029;71
MATO GROSSO DO SUL;5037;105
MATO GROSSO DO SUL;5045;553
MATO GROSSO DO SUL;5053;42
MATO GROSSO DO SUL;5061;42
MATO GROSSO DO SUL;5088;1
MATO GROSSO DO SUL;5096;12
MATO GROSSO DO SUL;5118;709
MATO GROSSO DO SUL;5126;18
MATO GROSSO DO SUL;5134;37
MATO GROSSO DO SUL;5142;141
MATO GROSSO DO SUL;5150;5
MATO GROSSO DO SUL;5169;165
MATO GROSSO DO SUL;5177;5
MATO GROSSO DO SUL;5185;4860
MATO GROSSO DO SUL;5193;357
MATO GROSSO DO SUL;5207;159
MATO GROSSO DO SUL;5215;20
MATO GROSSO DO SUL;5231;8
MATO GROSSO DO SUL;5240;3
MATO GROSSO DO SUL;5258;6
MATO GROSSO DO SUL;5266;5
MATO GROSSO DO SUL;5274;111
MATO GROSSO DO SUL;5282;6
MATO GROSSO DO SUL;5290;1
MATO GROSSO DO SUL;5304;2
MATO GROSSO DO SUL;5312;1
MATO GROSSO DO SUL;5320;11
MATO GROSSO DO SUL;5371;3
MATO GROSSO DO SUL;5380;119
MATO GROSSO DO SUL;5398;14
MATO GROSSO DO SUL;5401;16
MATO GROSSO DO SUL;5410;40
MATO GROSSO DO SUL;5428;51
MATO GROSSO DO SUL;5436;2
MATO GROSSO DO SUL;5444;32
MATO GROSSO DO SUL;5452;805
MATO GROSSO DO SUL;5460;99
MATO GROSSO DO SUL;5479;17
MATO GROSSO DO SUL;5487;178
MATO GROSSO DO SUL;5495;12
MATO GROSSO DO SUL;5509;72
MATO GROSSO DO SUL;5517;2
MATO GROSSO DO SUL;5525;136
MATO GROSSO DO SUL;5541;1464
MATO GROSSO DO SUL;5550;635
MATO GROSSO DO SUL;5568;560
MATO GROSSO DO SUL;5576;7
MATO GROSSO DO SUL;5584;7
MATO GROSSO DO SUL;5592;37
MATO GROSSO DO SUL;5614;20
MATO GROSSO DO SUL;5622;58
MATO GROSSO DO SUL;5630;8
MATO GROSSO DO SUL;5657;8
MATO GROSSO DO SUL;5665;15
MATO GROSSO DO SUL;5673;199
MATO GROSSO DO SUL;5681;39
MATO GROSSO DO SUL;5690;8
MATO GROSSO DO SUL;5703;206
MATO GROSSO DO SUL;5711;104
MATO GROSSO DO SUL;5720;76
MATO GROSSO DO SUL;5738;177
MATO GROSSO DO SUL;5746;998
MATO GROSSO DO SUL;5770;12
MATO GROSSO DO SUL;5797;24
MATO GROSSO DO SUL;5800;28
MATO GROSSO DO SUL;5819;120
MATO GROSSO DO SUL;5827;1
MATO GROSSO DO SUL;5835;535
MATO GROSSO DO SUL;5843;77
MATO GROSSO DO SUL;5851;23
MATO GROSSO DO SUL;5860;4
MATO GROSSO DO SUL;5878;23
MATO GROSSO DO SUL;5894;3
MATO GROSSO DO SUL;5908;19
MATO GROSSO DO SUL;5916;3
MATO GROSSO DO SUL;5924;8
MATO GROSSO DO SUL;5932;1
MATO GROSSO DO SUL;5940;8
MATO GROSSO DO SUL;5959;62
MATO GROSSO DO SUL;5967;1047
MATO GROSSO DO SUL;5975;27
MATO GROSSO DO SUL;5991;31
MATO GROSSO DO SUL;6009;1
MATO GROSSO DO SUL;6017;47
MATO GROSSO DO SUL;6025;5
MATO GROSSO DO SUL;6033;1
MATO GROSSO DO SUL;6041;580
MATO GROSSO DO SUL;6050;3797
MATO GROSSO DO SUL;6068;356
MATO GROSSO DO SUL;6076;9
MATO GROSSO DO SUL;6084;3
MATO GROSSO DO SUL;6122;11
MATO GROSSO DO SUL;6130;5
