Cod_Infracao;UF;Quantidade
5924;GOIAS;15
5924;MARANHAO;1
5924;MATO GROSSO;7
5924;MATO GROSSO DO SUL;7
5924;MINAS GERAIS;27
5924;PARA;5
5924;PARAIBA;1
5924;PARANA;15
5924;PERNAMBUCO;1
5924;PIAUI;5
5924;RIO DE JANEIRO;3
5924;RIO GRANDE DO NORTE;3
5924;RIO GRANDE DO SUL;22
5924;RORAIMA;1
5924;SANTA CATARINA;21
5924;SAO PAULO;34
5924;SERGIPE;2
5924;TOCANTINS;1
5932;BAHIA;3
5932;CEARA;3
5932;DISTRITO FEDERAL;1
5932;ESPIRITO SANTO;5
5932;GOIAS;3
5932;MATO GROSSO;2
5932;MATO GROSSO DO SUL;1
5932;MINAS GERAIS;15
5932;PARA;1
5932;PARAIBA;4
5932;PARANA;8
5932;RIO DE JANEIRO;13
5932;RIO GRANDE DO SUL;10
5932;SANTA CATARINA;27
5932;SAO PAULO;30
5932;SERGIPE;1
5932;TOCANTINS;1
5940;ALAGOAS;4
5940;AMAZONAS;1
5940;BAHIA;23
5940;CEARA;4
5940;DISTRITO FEDERAL;5
5940;ESPIRITO SANTO;8
5940;GOIAS;22
5940;MARANHAO;9
5940;MATO GROSSO;9
5940;MATO GROSSO DO SUL;4
5940;MINAS GERAIS;40
5940;PARA;8
5940;PARAIBA;1
5940;PARANA;12
5940;PERNAMBUCO;4
5940;PIAUI;2
5940;RIO DE JANEIRO;8
5940;RIO GRANDE DO SUL;19
5940;RONDONIA;1
5940;RORAIMA;1
5940;SANTA CATARINA;19
5940;SAO PAULO;32
5940;SERGIPE;8
5940;TOCANTINS;2
5959;ACRE;27
5959;ALAGOAS;3
5959;AMAZONAS;4
5959;AMAPA;2
5959;BAHIA;32
5959;CEARA;27
5959;DISTRITO FEDERAL;21
5959;ESPIRITO SANTO;12
5959;GOIAS;26
5959;MARANHAO;13
5959;MATO GROSSO;37
5959;MATO GROSSO DO SUL;8
5959;MINAS GERAIS;76
5959;PARA;20
5959;PARAIBA;4
5959;PARANA;51
5959;PERNAMBUCO;26
5959;PIAUI;1
5959;RIO DE JANEIRO;51
5959;RIO GRANDE DO NORTE;17
5959;RIO GRANDE DO SUL;13
5959;RONDONIA;33
5959;SANTA CATARINA;41
5959;SAO PAULO;88
5959;SERGIPE;2
5959;TOCANTINS;22
5967;ACRE;39
5967;ALAGOAS;173
5967;AMAZONAS;150
5967;AMAPA;24
5967;BAHIA;2091
5967;CEARA;702
5967;DISTRITO FEDERAL;534
5967;ESPIRITO SANTO;741
5967;GOIAS;1316
5967;MARANHAO;242
5967;MATO GROSSO;902
5967;MATO GROSSO DO SUL;468
5967;MINAS GERAIS;3501
5967;PARA;737
5967;PARAIBA;187
5967;PARANA;2611
5967;PERNAMBUCO;555
5967;PIAUI;194
5967;RIO DE JANEIRO;901
5967;RIO GRANDE DO NORTE;453
5967;RIO GRANDE DO SUL;2317
5967;RONDONIA;224
5967;RORAIMA;105
5967;SANTA CATARINA;2417
5967;SAO PAULO;8654
5967;SERGIPE;174
5967;TOCANTINS;227
5975;ACRE;5
5975;ALAGOAS;29
5975;AMAZONAS;8
5975;AMAPA;5
5975;BAHIA;55
5975;CEARA;109
5975;DISTRITO FEDERAL;13
5975;ESPIRITO SANTO;23
5975;GOIAS;18
5975;MARANHAO;6
5975;MATO GROSSO;18
5975;MATO GROSSO DO SUL;9
5975;MINAS GERAIS;174
5975;PARA;25
5975;PARAIBA;12
5975;PARANA;306
5975;PERNAMBUCO;58
5975;PIAUI;17
5975;RIO DE JANEIRO;393
5975;RIO GRANDE DO NORTE;13
5975;RIO GRANDE DO SUL;459
5975;RONDONIA;14
5975;RORAIMA;1
5975;SANTA CATARINA;505
5975;SAO PAULO;400
5975;SERGIPE;3
5975;TOCANTINS;5
5983;BAHIA;1
5983;MATO GROSSO DO SUL;1
5983;MINAS GERAIS;3
5983;PERNAMBUCO;4
5983;RIO DE JANEIRO;1
5983;RIO GRANDE DO SUL;6
5983;SANTA CATARINA;1
5983;SAO PAULO;2
5991;ACRE;15
5991;ALAGOAS;93
5991;AMAZONAS;133
5991;AMAPA;12
5991;BAHIA;260
5991;CEARA;1011
5991;DISTRITO FEDERAL;123
5991;ESPIRITO SANTO;54
5991;GOIAS;145
5991;MARANHAO;106
5991;MATO GROSSO;61
5991;MATO GROSSO DO SUL;42
5991;MINAS GERAIS;417
5991;PARA;112
5991;PARAIBA;59
5991;PARANA;298
5991;PERNAMBUCO;505
5991;PIAUI;43
5991;RIO DE JANEIRO;231
5991;RIO GRANDE DO NORTE;158
5991;RIO GRANDE DO SUL;427
5991;RONDONIA;25
5991;RORAIMA;28
5991;SANTA CATARINA;125
5991;SAO PAULO;1360
5991;SERGIPE;16
5991;TOCANTINS;10
6009;ACRE;1
6009;ALAGOAS;1
6009;AMAZONAS;1
6009;BAHIA;3
6009;CEARA;5
6009;DISTRITO FEDERAL;1
6009;ESPIRITO SANTO;7
6009;GOIAS;4
6009;MATO GROSSO DO SUL;3
6009;MINAS GERAIS;21
6009;PARAIBA;1
6009;PARANA;2
6009;PERNAMBUCO;8
6009;PIAUI;1
6009;RIO DE JANEIRO;9
6009;RIO GRANDE DO NORTE;2
6009;RIO GRANDE DO SUL;8
6009;RONDONIA;1
6009;SANTA CATARINA;6
6009;SAO PAULO;53
6009;SERGIPE;2
6017;ACRE;25
6017;ALAGOAS;57
6017;AMAZONAS;269
6017;AMAPA;8
6017;BAHIA;81
6017;CEARA;379
6017;DISTRITO FEDERAL;50
6017;ESPIRITO SANTO;29
6017;GOIAS;108
6017;MARANHAO;119
6017;MATO GROSSO;55
6017;MATO GROSSO DO SUL;28
6017;MINAS GERAIS;234
6017;PARA;221
6017;PARAIBA;70
6017;PARANA;103
6017;PERNAMBUCO;166
6017;PIAUI;195
6017;RIO DE JANEIRO;99
6017;RIO GRANDE DO NORTE;40
6017;RIO GRANDE DO SUL;58
6017;RONDONIA;26
6017;RORAIMA;7
6017;SANTA CATARINA;73
6017;SAO PAULO;437
6017;SERGIPE;76
6017;TOCANTINS;4
6025;ALAGOAS;5
6025;AMAZONAS;53
6025;BAHIA;21
6025;CEARA;9
6025;DISTRITO FEDERAL;73
6025;ESPIRITO SANTO;2
6025;GOIAS;256
6025;MATO GROSSO;7
6025;MATO GROSSO DO SUL;6
6025;MINAS GERAIS;29
6025;PARA;2
6025;PARAIBA;4
6025;PARANA;43
6025;PERNAMBUCO;10
6025;PIAUI;4
6025;RIO DE JANEIRO;22
6025;RIO GRANDE DO NORTE;3
6025;RIO GRANDE DO SUL;72
6025;RONDONIA;4
6025;RORAIMA;2
6025;SANTA CATARINA;24
6025;SAO PAULO;73
6025;SERGIPE;2
6025;TOCANTINS;1
6033;ALAGOAS;16
6033;AMAZONAS;11
6033;AMAPA;3
6033;BAHIA;11
6033;CEARA;30
6033;DISTRITO FEDERAL;18
6033;ESPIRITO SANTO;4
6033;GOIAS;5
6033;MARANHAO;5
6033;MINAS GERAIS;20
6033;PARA;5
6033;PARAIBA;1
6033;PARANA;21
6033;PERNAMBUCO;23
6033;PIAUI;1
6033;RIO DE JANEIRO;19
6033;RIO GRANDE DO NORTE;3
6033;RIO GRANDE DO SUL;46
6033;RONDONIA;3
6033;RORAIMA;2
6033;SANTA CATARINA;10
6033;SAO PAULO;42
6033;SERGIPE;1
6041;ACRE;51
6041;ALAGOAS;1653
6041;AMAZONAS;495
6041;AMAPA;14
6041;BAHIA;1176
6041;CEARA;2197
6041;DISTRITO FEDERAL;716
6041;ESPIRITO SANTO;531
6041;GOIAS;848
6041;MARANHAO;228
6041;MATO GROSSO;785
6041;MATO GROSSO DO SUL;608
6041;MINAS GERAIS;5798
6041;PARA;234
6041;PARAIBA;351
6041;PARANA;10218
6041;PERNAMBUCO;1395
6041;PIAUI;246
6041;RIO DE JANEIRO;982
6041;RIO GRANDE DO NORTE;241
6041;RIO GRANDE DO SUL;945
6041;RONDONIA;92
6041;RORAIMA;25
6041;SANTA CATARINA;1403
6041;SAO PAULO;21370
6041;SERGIPE;99
6041;TOCANTINS;23
6050;ACRE;559
6050;ALAGOAS;1650
6050;AMAZONAS;1222
6050;AMAPA;1674
6050;BAHIA;3358
6050;CEARA;5576
6050;DISTRITO FEDERAL;9216
6050;ESPIRITO SANTO;6131
6050;GOIAS;37587
6050;MARANHAO;2448
6050;MATO GROSSO;6288
6050;MATO GROSSO DO SUL;4095
6050;MINAS GERAIS;46306
6050;PARA;12546
6050;PARAIBA;3573
6050;PARANA;35651
6050;PERNAMBUCO;5689
6050;PIAUI;2389
6050;RIO DE JANEIRO;35337
6050;RIO GRANDE DO NORTE;2659
6050;RIO GRANDE DO SUL;7765
6050;RONDONIA;624
6050;RORAIMA;2475
6050;SANTA CATARINA;9179
6050;SAO PAULO;110829
6050;SERGIPE;224
6050;TOCANTINS;1632
6068;ACRE;18
6068;ALAGOAS;81
6068;AMAZONAS;49
6068;AMAPA;16
6068;BAHIA;2686
6068;CEARA;142
6068;DISTRITO FEDERAL;146
6068;ESPIRITO SANTO;331
6068;GOIAS;762
6068;MARANHAO;93
6068;MATO GROSSO;513
6068;MATO GROSSO DO SUL;414
6068;MINAS GERAIS;1618
6068;PARA;144
6068;PARAIBA;90
6068;PARANA;1958
6068;PERNAMBUCO;238
6068;PIAUI;54
6068;RIO DE JANEIRO;538
6068;RIO GRANDE DO NORTE;484
6068;RIO GRANDE DO SUL;935
6068;RONDONIA;63
6068;RORAIMA;12
6068;SANTA CATARINA;1759
6068;SAO PAULO;11758
6068;SERGIPE;120
6068;TOCANTINS;71
6076;ACRE;14
6076;ALAGOAS;8
6076;AMAZONAS;24
6076;AMAPA;6
6076;BAHIA;64
6076;CEARA;29
6076;DISTRITO FEDERAL;15
6076;ESPIRITO SANTO;23
6076;GOIAS;35
6076;MARANHAO;5
6076;MATO GROSSO;11
6076;MATO GROSSO DO SUL;7
6076;MINAS GERAIS;68
6076;PARA;18
6076;PARAIBA;15
6076;PARANA;47
6076;PERNAMBUCO;48
6076;PIAUI;3
6076;RIO DE JANEIRO;118
6076;RIO GRANDE DO NORTE;8
6076;RIO GRANDE DO SUL;54
6076;RONDONIA;8
6076;RORAIMA;2
6076;SANTA CATARINA;45
6076;SAO PAULO;229
6076;SERGIPE;4
6076;TOCANTINS;1
6084;ALAGOAS;116
6084;AMAZONAS;2
6084;BAHIA;19
6084;CEARA;3
6084;DISTRITO FEDERAL;10
6084;ESPIRITO SANTO;14
6084;GOIAS;12
6084;MARANHAO;3
6084;MATO GROSSO;5
6084;MATO GROSSO DO SUL;2
6084;MINAS GERAIS;32
6084;PARA;7
6084;PARAIBA;3
6084;PARANA;39
6084;PERNAMBUCO;10
6084;PIAUI;8
6084;RIO DE JANEIRO;69
6084;RIO GRANDE DO NORTE;7
6084;RIO GRANDE DO SUL;48
6084;SANTA CATARINA;70
6084;SAO PAULO;108
6084;SERGIPE;1
6084;TOCANTINS;9
6092;PARANA;3
6092;RIO DE JANEIRO;2
6092;SAO PAULO;1
6106;SAO PAULO;3
6114;MINAS GERAIS;2
6122;ACRE;9
6122;ALAGOAS;355
6122;AMAZONAS;61
6122;AMAPA;6
6122;BAHIA;155
6122;CEARA;390
6122;DISTRITO FEDERAL;669
6122;ESPIRITO SANTO;108
6122;GOIAS;210
6122;MARANHAO;56
6122;MATO GROSSO;45
6122;MATO GROSSO DO SUL;34
6122;MINAS GERAIS;341
6122;PARA;38
6122;PARAIBA;53
6122;PARANA;345
6122;PERNAMBUCO;68
6122;PIAUI;38
6122;RIO DE JANEIRO;75
6122;RIO GRANDE DO NORTE;134
6122;RIO GRANDE DO SUL;190
6122;RONDONIA;11
6122;RORAIMA;38
6122;SANTA CATARINA;304
6122;SAO PAULO;1336
6122;SERGIPE;25
6122;TOCANTINS;26
6130;ALAGOAS;48
6130;AMAZONAS;2
6130;BAHIA;14
6130;CEARA;8
6130;DISTRITO FEDERAL;33
6130;ESPIRITO SANTO;11
6130;GOIAS;25
6130;MARANHAO;9
6130;MATO GROSSO;2
6130;MINAS GERAIS;31
6130;PARA;8
6130;PARAIBA;2
6130;PARANA;19
6130;PERNAMBUCO;12
6130;PIAUI;3
6130;RIO DE JANEIRO;5
6130;RIO GRANDE DO NORTE;8
6130;RIO GRANDE DO SUL;23
6130;RORAIMA;4
6130;SANTA CATARINA;25
6130;SAO PAULO;132
6130;SERGIPE;1
6130;TOCANTINS;5
6149;ALAGOAS;4
6149;AMAZONAS;4
6149;BAHIA;4
6149;CEARA;2
6149;DISTRITO FEDERAL;7
6149;ESPIRITO SANTO;3
6149;GOIAS;2
6149;MARANHAO;1
6149;MATO GROSSO;1
6149;MINAS GERAIS;8
6149;PARA;2
6149;PARAIBA;2
6149;PARANA;3
6149;PERNAMBUCO;2
6149;RIO DE JANEIRO;3
6149;RIO GRANDE DO SUL;3
6149;SANTA CATARINA;5
6149;SAO PAULO;9
6157;ALAGOAS;3
6157;BAHIA;4
6157;CEARA;2
6157;DISTRITO FEDERAL;1
6157;ESPIRITO SANTO;2
6157;GOIAS;1
6157;MARANHAO;1
6157;MATO GROSSO DO SUL;1
6157;MINAS GERAIS;10
6157;PARAIBA;2
6157;PARANA;2
6157;PERNAMBUCO;4
6157;RIO DE JANEIRO;2
6157;RIO GRANDE DO SUL;4
6157;SANTA CATARINA;6
6157;SAO PAULO;27
6157;TOCANTINS;1
6165;ACRE;1
6165;ALAGOAS;5
6165;BAHIA;2
6165;ESPIRITO SANTO;2
6165;GOIAS;4
6165;MARANHAO;2
6165;MATO GROSSO;1
6165;MINAS GERAIS;4
6165;PARA;1
6165;PARANA;3
6165;PERNAMBUCO;1
6165;RIO DE JANEIRO;2
6165;RIO GRANDE DO NORTE;6
6165;RIO GRANDE DO SUL;8
6165;SANTA CATARINA;4
6165;SAO PAULO;21
6173;ACRE;2
6173;ALAGOAS;15
6173;AMAZONAS;4
6173;BAHIA;9
6173;CEARA;1
6173;DISTRITO FEDERAL;10
6173;ESPIRITO SANTO;18
6173;GOIAS;5
6173;MARANHAO;12
6173;MATO GROSSO;3
6173;MATO GROSSO DO SUL;6
6173;MINAS GERAIS;26
6173;PARA;3
6173;PARAIBA;6
6173;PARANA;36
6173;PERNAMBUCO;5
6173;PIAUI;1
6173;RIO DE JANEIRO;2
6173;RIO GRANDE DO NORTE;5
6173;RIO GRANDE DO SUL;35
6173;RONDONIA;3
6173;SANTA CATARINA;30
6173;SAO PAULO;35
6173;SERGIPE;1
6173;TOCANTINS;1
6181;ALAGOAS;6
6181;BAHIA;18
6181;CEARA;4
6181;DISTRITO FEDERAL;8
6181;ESPIRITO SANTO;6
6181;GOIAS;3
6181;MARANHAO;2
6181;MATO GROSSO;2
6181;MINAS GERAIS;24
6181;PARA;7
6181;PARAIBA;2
6181;PARANA;71
6181;PERNAMBUCO;10
6181;RIO DE JANEIRO;8
6181;RIO GRANDE DO NORTE;5
6181;RIO GRANDE DO SUL;23
6181;RONDONIA;5
6181;RORAIMA;1
6181;SANTA CATARINA;42
6181;SAO PAULO;126
6181;SERGIPE;6
6181;TOCANTINS;1
6190;ALAGOAS;1
6190;BAHIA;3
6190;CEARA;2
6190;DISTRITO FEDERAL;23
6190;GOIAS;17
6190;MINAS GERAIS;4
6190;PARA;1
6190;PARAIBA;1
6190;PARANA;2
6190;PERNAMBUCO;29
6190;RIO DE JANEIRO;2
6190;RIO GRANDE DO NORTE;1
6190;RIO GRANDE DO SUL;8
6190;SANTA CATARINA;7
6190;SAO PAULO;73
6190;SERGIPE;1
6203;ALAGOAS;1
6203;CEARA;2
6203;ESPIRITO SANTO;1
6203;PARANA;5
6203;SAO PAULO;2
6220;BAHIA;1
6254;GOIAS;1
6254;RIO DE JANEIRO;7
6254;SAO PAULO;1
6262;ACRE;2
6262;ALAGOAS;1
6262;BAHIA;2
6262;DISTRITO FEDERAL;1
6262;MARANHAO;1
6262;MATO GROSSO;7
6262;MINAS GERAIS;6
6262;PARA;1
6262;PARANA;9
6262;PERNAMBUCO;1
6262;RIO DE JANEIRO;1
6262;RIO GRANDE DO SUL;5
6262;RONDONIA;7
6262;SANTA CATARINA;4
6262;SAO PAULO;13
6262;SERGIPE;2
6270;ACRE;5
6270;ALAGOAS;40
6270;AMAZONAS;2
6270;AMAPA;1
6270;BAHIA;120
6270;CEARA;64
6270;DISTRITO FEDERAL;45
6270;ESPIRITO SANTO;30
6270;GOIAS;151
6270;MARANHAO;4
6270;MATO GROSSO;16
6270;MATO GROSSO DO SUL;30
6270;MINAS GERAIS;267
6270;PARA;16
6270;PARAIBA;7
6270;PARANA;284
6270;PERNAMBUCO;29
6270;PIAUI;4
6270;RIO DE JANEIRO;61
6270;RIO GRANDE DO NORTE;9
6270;RIO GRANDE DO SUL;164
6270;RONDONIA;16
6270;SANTA CATARINA;150
6270;SAO PAULO;441
6270;SERGIPE;4
6270;TOCANTINS;9
6289;CEARA;5
6289;DISTRITO FEDERAL;1
6289;MARANHAO;1
6289;MATO GROSSO DO SUL;1
6289;MINAS GERAIS;1
6289;PARANA;1
6289;PERNAMBUCO;9
6289;RIO DE JANEIRO;2
6289;RIO GRANDE DO NORTE;2
6289;RIO GRANDE DO SUL;3
6289;SANTA CATARINA;3
6289;SAO PAULO;14
6289;TOCANTINS;2
6297;BAHIA;1
6297;CEARA;2
6297;ESPIRITO SANTO;1
6297;MATO GROSSO DO SUL;2
6297;MINAS GERAIS;3
6297;PARANA;3
6297;PERNAMBUCO;4
6297;PIAUI;1
6297;RIO GRANDE DO SUL;4
6297;RONDONIA;1
6297;SANTA CATARINA;5
6297;SAO PAULO;7
6300;MATO GROSSO DO SUL;1
6300;SANTA CATARINA;1
6319;ALAGOAS;1
6319;CEARA;1
6319;MATO GROSSO DO SUL;1
6319;MINAS GERAIS;9
6319;PARAIBA;1
6319;PARANA;2
6319;RIO DE JANEIRO;1
6319;RIO GRANDE DO NORTE;1
6319;RIO GRANDE DO SUL;10
6319;SANTA CATARINA;14
6319;SAO PAULO;32
6327;AMAZONAS;1
6327;MATO GROSSO;1
6327;MINAS GERAIS;1
6327;PARA;1
6327;PARANA;4
6327;RIO DE JANEIRO;1
6327;RIO GRANDE DO SUL;1
6327;SAO PAULO;14
6335;ALAGOAS;1
6335;MATO GROSSO DO SUL;2
6335;MINAS GERAIS;3
6335;PARANA;3
6335;PERNAMBUCO;1
6335;RIO DE JANEIRO;1
6335;RIO GRANDE DO SUL;2
6335;SANTA CATARINA;5
6335;SAO PAULO;14
6343;BAHIA;2
6343;DISTRITO FEDERAL;1
6343;PERNAMBUCO;1
6343;SANTA CATARINA;1
6343;SAO PAULO;2
6351;MINAS GERAIS;3
6351;RIO DE JANEIRO;1
6351;RIO GRANDE DO NORTE;1
6351;RIO GRANDE DO SUL;1
6351;SANTA CATARINA;2
6351;SAO PAULO;1
6360;DISTRITO FEDERAL;1
6360;MATO GROSSO DO SUL;1
6360;PERNAMBUCO;1
6360;SANTA CATARINA;1
6378;BAHIA;1
6378;MATO GROSSO DO SUL;3
6378;MINAS GERAIS;2
6378;PARAIBA;1
6378;PARANA;6
6378;PERNAMBUCO;1
6378;RIO DE JANEIRO;1
6378;SANTA CATARINA;5
6378;SAO PAULO;13
6386;BAHIA;2
6386;CEARA;1
6386;DISTRITO FEDERAL;1
6386;MARANHAO;1
6386;MATO GROSSO DO SUL;1
6386;MINAS GERAIS;2
6386;PERNAMBUCO;1
6386;RIO GRANDE DO SUL;1
6386;SAO PAULO;4
6394;AMAZONAS;1
6394;BAHIA;2
6394;DISTRITO FEDERAL;3
6394;ESPIRITO SANTO;3
6394;GOIAS;1
6394;MARANHAO;1
6394;MATO GROSSO;4
6394;MATO GROSSO DO SUL;9
6394;MINAS GERAIS;27
6394;PARAIBA;1
6394;PARANA;12
6394;PERNAMBUCO;6
6394;RIO GRANDE DO NORTE;1
6394;RIO GRANDE DO SUL;18
6394;RONDONIA;1
6394;SANTA CATARINA;23
6394;SAO PAULO;68
6394;TOCANTINS;1
6408;ACRE;15
6408;ALAGOAS;23
6408;AMAZONAS;54
6408;AMAPA;10
6408;BAHIA;160
6408;CEARA;508
6408;DISTRITO FEDERAL;44
6408;ESPIRITO SANTO;56
6408;GOIAS;186
6408;MARANHAO;21
6408;MATO GROSSO;60
6408;MATO GROSSO DO SUL;78
6408;MINAS GERAIS;263
6408;PARA;36
6408;PARAIBA;34
6408;PARANA;179
6408;PERNAMBUCO;112
6408;PIAUI;19
6408;RIO DE JANEIRO;83
6408;RIO GRANDE DO NORTE;38
6408;RIO GRANDE DO SUL;136
6408;RONDONIA;17
6408;RORAIMA;6
6408;SANTA CATARINA;306
6408;SAO PAULO;1647
6408;SERGIPE;26
6408;TOCANTINS;15
6416;BAHIA;3
6416;DISTRITO FEDERAL;2
6416;ESPIRITO SANTO;4
6416;GOIAS;8
6416;MATO GROSSO DO SUL;2
6416;RIO DE JANEIRO;14
6416;SAO PAULO;3
6432;AMAZONAS;1
6432;BAHIA;54
6432;CEARA;7
6432;DISTRITO FEDERAL;12
6432;ESPIRITO SANTO;1
6432;GOIAS;20
6432;MATO GROSSO;6
6432;MATO GROSSO DO SUL;5
6432;MINAS GERAIS;27
6432;PARA;4
6432;PARAIBA;2
6432;PARANA;22
6432;PERNAMBUCO;7
6432;PIAUI;2
6432;RIO DE JANEIRO;3
6432;RIO GRANDE DO NORTE;1
6432;RIO GRANDE DO SUL;34
6432;RONDONIA;2
6432;RORAIMA;1
6432;SANTA CATARINA;21
6432;SAO PAULO;79
6432;SERGIPE;4
6432;TOCANTINS;1
6440;BAHIA;9
6440;CEARA;2
6440;DISTRITO FEDERAL;8
6440;GOIAS;1
6440;MATO GROSSO;1
6440;MINAS GERAIS;18
6440;PARAIBA;2
6440;PARANA;6
6440;RIO DE JANEIRO;1
6440;RIO GRANDE DO NORTE;3
6440;RIO GRANDE DO SUL;3
6440;RORAIMA;6
6440;SANTA CATARINA;7
6440;SAO PAULO;88
6459;ALAGOAS;1
6459;AMAZONAS;1
6459;BAHIA;13
6459;DISTRITO FEDERAL;5
6459;ESPIRITO SANTO;1
6459;GOIAS;6
6459;MATO GROSSO;17
6459;MATO GROSSO DO SUL;2
6459;MINAS GERAIS;15
6459;PARA;3
6459;PARAIBA;2
6459;PARANA;22
6459;PERNAMBUCO;3
6459;RIO DE JANEIRO;4
6459;RIO GRANDE DO NORTE;1
6459;RIO GRANDE DO SUL;8
6459;RONDONIA;2
6459;RORAIMA;1
6459;SANTA CATARINA;19
6459;SAO PAULO;35
6459;TOCANTINS;4
6467;MARANHAO;1
6467;PARANA;1
6467;SANTA CATARINA;1
6467;SAO PAULO;1
6467;SERGIPE;1
6475;RIO GRANDE DO SUL;1
6475;SAO PAULO;1
6483;ACRE;1
6483;ALAGOAS;7
6483;AMAZONAS;4
6483;BAHIA;16
6483;CEARA;7
6483;DISTRITO FEDERAL;8
6483;ESPIRITO SANTO;6
6483;GOIAS;39
6483;MARANHAO;1
6483;MATO GROSSO;24
6483;MATO GROSSO DO SUL;30
6483;MINAS GERAIS;53
6483;PARA;5
6483;PARAIBA;3
6483;PARANA;62
6483;PERNAMBUCO;59
6483;PIAUI;1
6483;RIO DE JANEIRO;28
6483;RIO GRANDE DO NORTE;1
6483;RIO GRANDE DO SUL;100
6483;RONDONIA;24
6483;RORAIMA;3
6483;SANTA CATARINA;139
6483;SAO PAULO;152
6483;SERGIPE;2
6483;TOCANTINS;2
6491;ACRE;2
6491;ALAGOAS;17
6491;AMAZONAS;7
6491;BAHIA;139
6491;CEARA;16
6491;DISTRITO FEDERAL;73
6491;ESPIRITO SANTO;53
6491;GOIAS;279
6491;MARANHAO;11
6491;MATO GROSSO;52
6491;MATO GROSSO DO SUL;68
6491;MINAS GERAIS;277
6491;PARA;55
6491;PARAIBA;15
6491;PARANA;484
6491;PERNAMBUCO;312
6491;PIAUI;6
6491;RIO DE JANEIRO;68
6491;RIO GRANDE DO NORTE;23
6491;RIO GRANDE DO SUL;339
6491;RONDONIA;95
6491;RORAIMA;2
6491;SANTA CATARINA;260
6491;SAO PAULO;355
6491;SERGIPE;7
6491;TOCANTINS;11
6505;AMAZONAS;3
6505;BAHIA;1
6505;CEARA;1
6505;MINAS GERAIS;1
6505;PARAIBA;2
6505;PARANA;2
6505;PERNAMBUCO;2
6505;RIO GRANDE DO SUL;5
6505;SANTA CATARINA;3
6505;SAO PAULO;4
6505;SERGIPE;1
6505;TOCANTINS;1
6513;MATO GROSSO DO SUL;1
6513;RIO GRANDE DO SUL;1
6513;SAO PAULO;2
6521;ALAGOAS;1
6521;BAHIA;1
6521;DISTRITO FEDERAL;2
6521;MATO GROSSO;1
6521;MINAS GERAIS;4
6521;PERNAMBUCO;1
6521;RIO DE JANEIRO;1
6521;SAO PAULO;3
6530;ACRE;30
6530;ALAGOAS;23
6530;AMAZONAS;12
6530;AMAPA;2
6530;BAHIA;192
6530;CEARA;33
6530;DISTRITO FEDERAL;291
6530;ESPIRITO SANTO;170
6530;GOIAS;233
6530;MARANHAO;8
6530;MATO GROSSO;88
6530;MATO GROSSO DO SUL;156
6530;MINAS GERAIS;1641
6530;PARA;7
6530;PARAIBA;9
6530;PARANA;1072
6530;PERNAMBUCO;23
6530;PIAUI;2
6530;RIO DE JANEIRO;91
6530;RIO GRANDE DO NORTE;23
6530;RIO GRANDE DO SUL;613
6530;RONDONIA;18
6530;RORAIMA;4
6530;SANTA CATARINA;509
6530;SAO PAULO;2705
6530;SERGIPE;18
6530;TOCANTINS;5
6548;ALAGOAS;1
6548;AMAPA;1
6548;BAHIA;76
6548;CEARA;2
6548;DISTRITO FEDERAL;12
6548;ESPIRITO SANTO;18
6548;GOIAS;20
6548;MARANHAO;2
6548;MATO GROSSO;5
6548;MATO GROSSO DO SUL;27
6548;MINAS GERAIS;56
6548;PARA;1
6548;PARANA;18
6548;RIO DE JANEIRO;57
6548;RIO GRANDE DO NORTE;1
6548;RIO GRANDE DO SUL;7
6548;RORAIMA;1
6548;SANTA CATARINA;55
6548;SAO PAULO;21
6548;SERGIPE;2
6548;TOCANTINS;1
6556;ACRE;11
6556;ALAGOAS;15
6556;AMAZONAS;53
6556;AMAPA;4
6556;BAHIA;223
6556;CEARA;36
6556;DISTRITO FEDERAL;29
6556;ESPIRITO SANTO;28
6556;GOIAS;175
6556;MARANHAO;11
6556;MATO GROSSO;87
6556;MATO GROSSO DO SUL;20
6556;MINAS GERAIS;198
6556;PARA;42
6556;PARAIBA;20
6556;PARANA;77
6556;PERNAMBUCO;48
6556;PIAUI;8
6556;RIO DE JANEIRO;187
6556;RIO GRANDE DO NORTE;10
6556;RIO GRANDE DO SUL;90
6556;RONDONIA;12
6556;RORAIMA;8
6556;SANTA CATARINA;135
6556;SAO PAULO;219
6556;SERGIPE;13
6556;TOCANTINS;8
6564;ACRE;23
6564;ALAGOAS;31
6564;AMAZONAS;51
6564;AMAPA;4
6564;BAHIA;286
6564;CEARA;225
6564;DISTRITO FEDERAL;7
6564;ESPIRITO SANTO;57
6564;GOIAS;38
6564;MARANHAO;46
6564;MATO GROSSO;28
6564;MATO GROSSO DO SUL;24
6564;MINAS GERAIS;169
6564;PARA;49
6564;PARAIBA;128
6564;PARANA;125
6564;PERNAMBUCO;141
6564;PIAUI;54
6564;RIO DE JANEIRO;103
6564;RIO GRANDE DO NORTE;43
6564;RIO GRANDE DO SUL;70
6564;RONDONIA;14
6564;RORAIMA;2
6564;SANTA CATARINA;64
6564;SAO PAULO;488
6564;SERGIPE;59
6564;TOCANTINS;6
6572;AMAZONAS;1
6572;BAHIA;8
6572;CEARA;2
6572;ESPIRITO SANTO;2
6572;GOIAS;1
6572;MINAS GERAIS;1
6572;PARA;3
6572;PERNAMBUCO;1
6572;RIO DE JANEIRO;28
6572;RIO GRANDE DO SUL;1
